time_stamp,cpu_util_percent,mem_util_percent,net_in,net_out,disk_io_percent
3530,0.14,0.74,34.26,24.34,0.01
3650,0.23,0.75,34.26,24.34,0.02
3750,0.2,0.78,34.26,24.34,0.02
3830,0.25,0.77,34.27,24.34,0.02
4080,0.18,0.75,34.27,24.34,0.02
4390,0.1,0.73,34.27,24.34,0.02
4470,0.08,0.71,34.27,24.35,0.02
4550,0.13,0.72,34.27,24.35,0.01
4770,0.48,0.87,34.28,24.35,0.02
4800,0.39,0.88,34.28,24.35,0.04
4930,0.32,0.84,34.28,24.35,0.02
5000,0.29,0.8,34.28,24.35,0.01
5150,0.28,0.79,34.28,24.35,0.03
5200,0.31,0.79,34.28,24.35,0.04
5230,0.27,0.79,34.28,24.35,0.02
5470,0.28,0.79,34.29,24.36,0.01
5500,0.28,0.8,34.29,24.36,0.01
5520,0.3,0.8,34.29,24.36,0.01
5630,0.29,0.81,34.29,24.36,0.02
5640,0.3,0.8,34.29,24.36,0.03
5760,0.24,0.79,34.29,24.36,0.02
5810,0.2,0.79,34.3,24.36,0.02
5840,0.22,0.78,34.3,24.36,0.01
5870,0.23,0.78,34.3,24.36,0.01
5970,0.24,0.78,34.3,24.36,0.02
6080,0.21,0.77,34.3,24.36,0.01
6100,0.22,0.77,34.3,24.36,0.01
6150,0.18,0.77,34.3,24.37,0.01
6260,0.3,0.78,34.3,24.37,0.01
6280,0.34,0.79,34.3,24.37,0.01
6310,0.29,0.78,34.3,24.37,0.03
6490,0.25,0.8,34.31,24.37,0.04
6540,0.3,0.79,34.31,24.37,0.03
6560,0.25,0.79,34.31,24.37,0.03
6570,0.25,0.8,34.31,24.37,0.03
6600,0.29,0.81,34.31,24.37,0.02
6640,0.33,0.81,34.31,24.37,0.02
6750,0.23,0.78,34.31,24.37,0.02
6870,0.18,0.78,34.31,24.37,0.01
6920,0.18,0.78,34.31,24.38,0.03
6940,0.16,0.78,34.31,24.38,0.03
6980,0.16,0.77,34.31,24.38,0.01
6990,0.21,0.77,34.31,24.38,0.01
7190,0.22,0.79,34.32,24.38,0.06
7250,0.31,0.79,34.32,24.38,0.02
7290,0.23,0.79,34.32,24.38,0.03
7300,0.25,0.79,34.32,24.38,0.03
7320,0.4,0.8,34.32,24.38,0.03
7360,0.27,0.81,34.32,24.38,0.03
7410,0.24,0.79,34.32,24.38,0.03
7510,0.19,0.78,34.32,24.38,0.01
7540,0.23,0.79,34.32,24.38,0.01
7700,0.17,0.78,34.33,24.38,0.03
7900,0.21,0.79,34.33,24.39,0.04
7940,0.21,0.8,34.33,24.39,0.02
7970,0.27,0.8,34.33,24.39,0.02
8370,0.11,0.74,34.34,24.39,0.01
8420,0.13,0.74,34.34,24.39,0.01
8450,0.16,0.74,34.34,24.39,0.01
8460,0.13,0.74,34.34,24.39,0.01
8510,0.17,0.74,34.34,24.39,0.01
8580,0.18,0.74,34.34,24.39,0.01
8630,0.21,0.77,34.34,24.39,0.01
8780,0.2,0.76,34.35,24.4,0.01
8870,0.18,0.75,34.35,24.4,0.02
8890,0.21,0.76,34.35,24.4,0.02
8990,0.27,0.77,34.35,24.4,0.01
9030,0.23,0.76,34.35,24.4,0.01
9210,0.12,0.74,34.35,24.4,0.03
9220,0.14,0.74,34.35,24.4,0.03
9260,0.13,0.74,34.35,24.4,0.02
9290,0.16,0.74,34.35,24.4,0.02
9350,0.19,0.74,34.35,24.4,0.02
9450,0.19,0.74,34.36,24.4,0.02
9630,0.21,0.75,34.36,24.4,0.05
9640,0.19,0.75,34.36,24.4,0.05
9710,0.19,0.76,34.36,24.4,0.01
9750,0.16,0.75,34.36,24.4,0.01
9780,0.16,0.75,34.36,24.4,0.02
9790,0.15,0.75,34.36,24.4,0.02
9960,0.16,0.74,34.36,24.4,0.02
10160,0.17,0.72,34.36,24.4,0.02
10180,0.2,0.72,34.36,24.4,0.02
10240,0.26,0.74,34.36,24.4,0.01
10370,0.11,0.72,34.37,24.41,0.01
10530,0.13,0.74,34.37,24.41,0.02
10560,0.15,0.74,34.37,24.41,0.01
10720,0.14,0.74,34.37,24.41,0.02
10760,0.16,0.74,34.37,24.41,0.02
10820,0.2,0.75,34.37,24.41,0.02
10890,0.31,0.77,34.37,24.41,0.01
10910,0.28,0.77,34.37,24.41,0.01
10920,0.25,0.77,34.37,24.41,0.02
11040,0.19,0.76,34.38,24.41,0.01
11230,0.15,0.76,34.38,24.41,0.01
11240,0.13,0.76,34.38,24.41,0.01
11470,0.21,0.75,34.38,24.41,0.01
11550,0.15,0.74,34.39,24.41,0.04
11560,0.13,0.74,34.39,24.41,0.04
11640,0.18,0.73,34.39,24.41,0.02
11700,0.19,0.73,34.39,24.42,0.03
11730,0.18,0.74,34.39,24.42,0.03
11820,0.18,0.74,34.39,24.42,0.02
11870,0.2,0.74,34.39,24.42,0.02
12000,0.23,0.75,34.39,24.42,0.11
12180,0.24,0.74,34.4,24.42,0.03
12210,0.27,0.75,34.4,24.42,0.03
12220,0.27,0.75,34.4,24.42,0.03
12380,0.32,0.82,34.4,24.42,0.02
12500,0.32,0.8,34.4,24.42,0.04
12640,0.28,0.78,34.41,24.42,0.03
12690,0.21,0.77,34.41,24.42,0.03
12830,0.21,0.75,34.41,24.43,0.02
12950,0.19,0.74,34.41,24.43,0.05
13030,0.13,0.73,34.41,24.43,0.03
13180,0.24,0.76,34.42,24.43,0.05
15830,0.27,0.78,34.47,24.46,0.04
15860,0.24,0.79,34.47,24.46,0.02
16120,0.18,0.77,34.47,24.46,0.02
16160,0.21,0.78,34.47,24.46,0.01
16170,0.21,0.78,34.47,24.46,0.01
16240,0.27,0.78,34.48,24.46,0.02
16330,0.3,0.78,34.48,24.46,0.02
16460,0.18,0.78,34.48,24.46,0.02
16540,0.17,0.78,34.48,24.46,0.03
16670,0.26,0.79,34.48,24.46,0.02
16770,0.2,0.78,34.48,24.47,0.02
16840,0.24,0.78,34.48,24.47,0.01
16880,0.16,0.77,34.48,24.47,0.02
16970,0.18,0.77,34.49,24.47,0.03
16990,0.19,0.76,34.49,24.47,0.03
17130,0.19,0.77,34.49,24.47,0.03
17140,0.24,0.78,34.49,24.47,0.03
17230,0.4,0.8,34.49,24.47,0.01
17350,0.35,0.79,34.49,24.47,0.06
17510,0.3,0.8,34.5,24.47,0.05
17520,0.27,0.8,34.5,24.47,0.04
17660,0.27,0.78,34.5,24.47,0.05
17670,0.2,0.78,34.5,24.47,0.05
17720,0.15,0.8,34.5,24.47,0.01
18100,0.24,0.81,34.5,24.48,0.02
18110,0.23,0.81,34.5,24.48,0.02
18240,0.23,0.79,34.5,24.48,0.02
18260,0.19,0.79,34.51,24.48,0.02
19260,0.21,0.78,34.52,24.49,0.02
19310,0.16,0.78,34.52,24.49,0.02
19320,0.17,0.78,34.52,24.49,0.02
19430,0.19,0.78,34.53,24.49,0.02
19580,0.34,0.8,34.53,24.49,0.04
19660,0.48,0.81,34.53,24.49,0.5
19700,0.4,0.82,34.53,24.49,0.03
19710,0.37,0.82,34.53,24.49,0.03
22510,0.7,0.87,34.62,24.53,0.06
22520,0.71,0.87,34.62,24.53,0.06
22750,0.82,0.86,34.63,24.54,0.08
22810,0.77,0.86,34.63,24.54,0.07
22950,0.61,0.85,34.64,24.54,0.08
23010,0.58,0.87,34.64,24.54,0.07
23040,0.56,0.87,34.64,24.54,0.08
23500,0.48,0.81,34.66,24.55,0.1
23700,0.47,0.83,34.67,24.55,0.03
23720,0.56,0.84,34.67,24.55,0.03
23730,0.61,0.85,34.67,24.55,0.03
23790,0.48,0.83,34.67,24.56,0.1
23800,0.5,0.84,34.67,24.56,0.1
23850,0.56,0.85,34.67,24.56,0.05
23980,0.57,0.86,34.67,24.56,0.07
24000,0.5,0.85,34.67,24.56,0.07
24040,0.48,0.84,34.68,24.56,0.07
24190,0.49,0.89,34.68,24.56,0.07
24250,0.48,0.87,34.68,24.56,0.04
24280,0.43,0.87,34.68,24.56,0.04
24330,0.41,0.86,34.68,24.57,0.11
24470,0.48,0.86,34.69,24.57,0.09
24550,0.43,0.84,34.69,24.57,0.06
24590,0.44,0.85,34.69,24.57,0.06
24750,0.5,0.87,34.7,24.57,0.05
24810,0.5,0.87,34.7,24.57,0.06
24910,0.53,0.82,34.7,24.58,0.08
25020,0.39,0.82,34.7,24.58,0.07
25100,0.39,0.82,34.71,24.58,0.03
25140,0.37,0.82,34.71,24.58,0.09
25190,0.39,0.81,34.71,24.58,0.09
25390,0.5,0.85,34.71,24.59,0.12
25510,0.4,0.8,34.71,24.59,0.08
25650,0.48,0.8,34.72,24.59,0.05
25700,0.43,0.81,34.72,24.59,0.12
25760,0.31,0.79,34.72,24.59,0.04
26110,0.45,0.82,34.73,24.6,0.09
26140,0.39,0.83,34.73,24.6,0.09
26210,0.38,0.8,34.73,24.6,0.03
26300,0.38,0.81,34.73,24.6,0.03
26350,0.36,0.81,34.74,24.6,0.04
26450,0.34,0.8,34.74,24.6,0.05
26540,0.34,0.79,34.74,24.61,0.02
26930,0.45,0.88,34.75,24.61,0.06
27240,0.26,0.8,34.75,24.62,0.01
27350,0.42,0.82,34.76,24.62,0.02
27390,0.32,0.83,34.76,24.62,0.02
27430,0.33,0.83,34.76,24.62,0.04
27440,0.3,0.82,34.76,24.62,0.04
27540,0.35,0.84,34.76,24.62,0.01
27560,0.38,0.85,34.76,24.62,0.01
27630,0.39,0.87,34.76,24.63,0.06
27860,0.4,0.81,34.77,24.63,0.02
27920,0.26,0.81,34.77,24.63,0.01
27940,0.3,0.82,34.77,24.63,0.01
27960,0.28,0.83,34.77,24.63,0.02
28020,0.36,0.83,34.77,24.63,0.04
28040,0.37,0.83,34.77,24.63,0.04
28290,0.35,0.84,34.78,24.64,0.05
28300,0.34,0.83,34.78,24.64,0.05
28310,0.4,0.84,34.78,24.64,0.05
28330,0.35,0.83,34.78,24.64,0.06
28340,0.35,0.84,34.78,24.64,0.06
28350,0.39,0.83,34.78,24.64,0.06
28420,0.36,0.83,34.78,24.64,0.04
28500,0.3,0.82,34.78,24.64,0.08
28550,0.27,0.81,34.78,24.64,0.08
28630,0.26,0.81,34.79,24.64,0.03
28730,0.28,0.83,34.79,24.65,0.03
28950,0.42,0.82,34.79,24.65,0.07
29030,0.38,0.8,34.8,24.65,0.05
29070,0.45,0.82,34.8,24.65,0.07
29080,0.52,0.82,34.8,24.65,0.07
29190,0.38,0.83,34.8,24.65,0.07
29200,0.34,0.83,34.8,24.65,0.07
29260,0.46,0.82,34.8,24.65,0.06
29630,0.33,0.83,34.81,24.66,0.03
29700,0.37,0.83,34.81,24.66,0.07
29820,0.44,0.84,34.81,24.66,0.09
29860,0.46,0.84,34.82,24.66,0.09
29970,0.37,0.85,34.82,24.67,0.03
30000,0.34,0.84,34.82,24.67,0.08
30030,0.37,0.84,34.82,24.67,0.08
30100,0.29,0.85,34.82,24.67,0.08
30170,0.45,0.85,34.82,24.67,0.03
30220,0.33,0.84,34.82,24.67,0.07
30250,0.4,0.85,34.82,24.67,0.04
30400,0.38,0.83,34.82,24.67,0.15
30460,0.54,0.83,34.83,24.67,0.17
30480,0.45,0.84,34.83,24.67,0.1
30520,0.33,0.83,34.83,24.67,0.1
30590,0.45,0.86,34.83,24.68,0.12
30660,0.33,0.84,34.83,24.68,0.03
30740,0.36,0.81,34.83,24.68,0.05
30840,0.34,0.82,34.83,24.68,0.03
30900,0.31,0.82,34.83,24.68,0.02
31040,0.23,0.81,34.84,24.68,0.02
31270,0.29,0.79,34.84,24.69,0.03
31400,0.24,0.79,34.84,24.69,0.02
31420,0.27,0.8,34.84,24.69,0.02
31480,0.3,0.82,34.84,24.69,0.02
31510,0.27,0.81,34.84,24.69,0.05
31580,0.36,0.81,34.85,24.69,0.02
31590,0.37,0.82,34.85,24.69,0.02
31640,0.26,0.81,34.85,24.69,0.03
31790,0.24,0.81,34.85,24.69,0.02
31920,0.28,0.83,34.85,24.69,0.03
31950,0.29,0.83,34.85,24.69,0.03
31980,0.23,0.83,34.85,24.69,0.02
31990,0.24,0.83,34.85,24.7,0.02
32140,0.33,0.85,34.85,24.7,0.02
32220,0.3,0.84,34.85,24.7,0.01
32240,0.32,0.84,34.85,24.7,0.01
32300,0.29,0.83,34.85,24.7,0.01
32380,0.32,0.84,34.86,24.7,0.02
32520,0.39,0.8,34.86,24.7,0.05
32620,0.24,0.8,34.86,24.7,0.06
32640,0.27,0.8,34.86,24.7,0.03
32720,0.36,0.81,34.86,24.7,0.03
32730,0.31,0.8,34.86,24.7,0.03
32860,0.25,0.8,34.86,24.71,0.06
32910,0.26,0.81,34.86,24.71,0.07
33010,0.35,0.82,34.87,24.71,0.04
33110,0.28,0.82,34.87,24.71,0.05
33220,0.35,0.82,34.87,24.71,0.03
33230,0.34,0.82,34.87,24.71,0.03
33260,0.28,0.82,34.87,24.71,0.03
33270,0.27,0.81,34.87,24.71,0.03
33360,0.21,0.8,34.87,24.71,0.04
33380,0.22,0.8,34.87,24.71,0.04
33450,0.18,0.79,34.87,24.71,0.02
33490,0.19,0.79,34.87,24.71,0.02
33720,0.33,0.82,34.88,24.72,0.01
33760,0.3,0.81,34.88,24.72,0.01
34010,0.29,0.82,34.88,24.72,0.03
34030,0.28,0.82,34.88,24.72,0.02
34120,0.31,0.83,34.88,24.72,0.04
34130,0.28,0.83,34.88,24.72,0.04
34140,0.3,0.83,34.88,24.72,0.02
34220,0.31,0.84,34.88,24.72,0.02
34270,0.33,0.83,34.88,24.72,0.02
34370,0.25,0.8,34.89,24.72,0.06
34430,0.2,0.8,34.89,24.72,0.02
34450,0.22,0.8,34.89,24.72,0.02
34460,0.24,0.8,34.89,24.72,0.02
34470,0.24,0.8,34.89,24.73,0.02
34510,0.25,0.81,34.89,24.73,0.01
37220,0.24,0.85,34.93,24.76,0.01
37360,0.23,0.83,34.93,24.76,0.05
37370,0.23,0.83,34.93,24.76,0.05
37450,0.26,0.84,34.94,24.76,0.01
37530,0.33,0.84,34.94,24.76,0.01
37620,0.2,0.83,34.94,24.76,0.03
37750,0.17,0.81,34.94,24.77,0.01
37850,0.23,0.84,34.94,24.77,0.02
38020,0.2,0.84,34.94,24.77,0.01
38080,0.2,0.83,34.94,24.77,0.01
38260,0.19,0.82,34.95,24.77,0.01
38270,0.18,0.82,34.95,24.77,0.01
38300,0.19,0.82,34.95,24.77,0.01
38420,0.18,0.82,34.95,24.77,0.02
38430,0.17,0.83,34.95,24.77,0.02
38530,0.35,0.82,34.95,24.77,0.02
38650,0.44,0.86,34.95,24.78,0.02
38790,0.29,0.84,34.95,24.78,0.03
38850,0.26,0.84,34.95,24.78,0.01
38860,0.28,0.85,34.95,24.78,0.01
38910,0.25,0.83,34.96,24.78,0.01
39000,0.3,0.85,34.96,24.78,0.01
39060,0.26,0.83,34.96,24.78,0.03
39070,0.23,0.83,34.96,24.78,0.03
39100,0.25,0.83,34.96,24.78,0.03
39190,0.36,0.83,34.96,24.78,0.02
39210,0.38,0.84,34.96,24.78,0.02
39240,0.24,0.84,34.96,24.78,0.01
39310,0.24,0.83,34.96,24.78,0.01
39330,0.24,0.84,34.96,24.78,0.01
39350,0.25,0.84,34.96,24.78,0.01
39370,0.25,0.85,34.96,24.78,0.02
39380,0.26,0.85,34.96,24.78,0.02
39390,0.27,0.85,34.96,24.78,0.02
39440,0.23,0.83,34.96,24.78,0.01
39550,0.18,0.83,34.96,24.78,0.02
39590,0.21,0.84,34.96,24.78,0.02
39600,0.2,0.83,34.96,24.78,0.02
39770,0.29,0.87,34.97,24.79,0.03
39840,0.27,0.85,34.97,24.79,0.04
39970,0.33,0.87,34.97,24.79,0.02
40060,0.36,0.85,34.97,24.79,0.02
40120,0.42,0.86,34.97,24.79,0.03
40340,0.42,0.87,34.98,24.8,0.02
40380,0.44,0.85,34.98,24.8,0.03
40390,0.43,0.85,34.98,24.8,0.03
40500,0.41,0.83,34.98,24.8,0.03
40650,0.41,0.84,34.98,24.8,0.02
40810,0.51,0.84,34.98,24.8,0.07
40890,0.44,0.84,34.99,24.81,0.09
41030,0.27,0.85,34.99,24.81,0.03
41130,0.31,0.87,34.99,24.81,0.04
41140,0.33,0.87,34.99,24.81,0.04
41170,0.31,0.87,34.99,24.81,0.09
41250,0.29,0.87,34.99,24.81,0.03
41360,0.33,0.87,34.99,24.81,0.02
41370,0.3,0.87,34.99,24.81,0.02
41400,0.31,0.86,35.0,24.81,0.02
41430,0.3,0.87,35.0,24.81,0.02
41460,0.3,0.87,35.0,24.81,0.02
41530,0.28,0.85,35.0,24.82,0.02
41550,0.29,0.85,35.0,24.82,0.02
41560,0.29,0.85,35.0,24.82,0.02
41690,0.34,0.86,35.0,24.82,0.03
42150,0.23,0.86,35.01,24.82,0.03
42310,0.22,0.85,35.01,24.83,0.02
42460,0.22,0.84,35.01,24.83,0.03
42630,0.32,0.85,35.01,24.83,0.02
42690,0.37,0.84,35.02,24.83,0.02
42710,0.27,0.83,35.02,24.83,0.02
42840,0.26,0.84,35.02,24.83,0.04
42850,0.23,0.83,35.02,24.83,0.04
