time_stamp,cpu_util_percent,mem_util_percent,net_in,net_out,disk_io_percent
10,0.1,0.89,35.05,26.12,0.01
180,0.07,0.88,35.05,26.12,0.01
490,0.28,0.92,35.06,26.13,0.04
650,0.26,0.89,35.06,26.13,0.01
720,0.19,0.87,35.06,26.13,0.02
800,0.23,0.85,35.06,26.13,0.02
820,0.25,0.86,35.06,26.13,0.02
920,0.24,0.85,35.06,26.13,0.03
1280,0.27,0.88,35.07,26.14,0.03
1720,0.2,0.88,35.08,26.14,0.03
1800,0.27,0.89,35.08,26.14,0.02
1900,0.22,0.87,35.08,26.14,0.01
1910,0.22,0.87,35.08,26.14,0.01
1930,0.19,0.85,35.08,26.14,0.02
1950,0.16,0.85,35.08,26.14,0.02
2270,0.12,0.84,35.08,26.14,0.01
2510,0.25,0.87,35.08,26.15,0.01
2560,0.25,0.87,35.08,26.15,0.01
2600,0.29,0.88,35.08,26.15,0.01
2700,0.17,0.87,35.09,26.15,0.01
3030,0.19,0.86,35.09,26.15,0.03
3070,0.25,0.86,35.09,26.15,0.03
3180,0.22,0.87,35.09,26.15,0.02
3200,0.18,0.86,35.09,26.15,0.02
3270,0.19,0.85,35.09,26.15,0.01
3290,0.2,0.85,35.09,26.15,0.01
3480,0.19,0.88,35.09,26.15,0.01
3670,0.23,0.9,35.1,26.15,0.02
3910,0.25,0.93,35.1,26.16,0.01
4240,0.28,0.89,35.1,26.16,0.01
4410,0.12,0.85,35.1,26.16,0.02
4460,0.11,0.86,35.1,26.16,0.02
4480,0.13,0.86,35.1,26.16,0.02
4520,0.18,0.86,35.11,26.16,0.02
4560,0.2,0.87,35.11,26.16,0.03
4620,0.33,0.87,35.11,26.16,0.03
4690,0.34,0.92,35.11,26.16,0.02
4700,0.35,0.93,35.11,26.16,0.02
4750,0.51,0.9,35.11,26.16,0.03
4930,0.31,0.88,35.11,26.16,0.02
5170,0.27,0.84,35.12,26.17,0.04
5180,0.25,0.84,35.12,26.17,0.04
5330,0.38,0.84,35.12,26.17,0.05
5370,0.41,0.84,35.12,26.17,0.01
5560,0.34,0.84,35.12,26.17,0.02
5690,0.32,0.86,35.13,26.17,0.04
5820,0.23,0.84,35.13,26.17,0.01
5830,0.22,0.84,35.13,26.17,0.01
5880,0.24,0.84,35.13,26.17,0.01
5910,0.37,0.84,35.13,26.18,0.01
6080,0.25,0.84,35.13,26.18,0.02
6160,0.2,0.83,35.13,26.18,0.01
6350,0.28,0.84,35.13,26.18,0.05
6370,0.25,0.84,35.13,26.18,0.03
6390,0.22,0.83,35.13,26.18,0.03
6450,0.21,0.83,35.14,26.18,0.02
6540,0.18,0.85,35.14,26.18,0.03
6720,0.22,0.85,35.14,26.18,0.03
6750,0.22,0.85,35.14,26.18,0.03
6760,0.18,0.84,35.14,26.18,0.03
6860,0.27,0.85,35.14,26.19,0.02
6880,0.21,0.84,35.14,26.19,0.02
6920,0.21,0.85,35.14,26.19,0.06
6970,0.2,0.84,35.14,26.19,0.02
7060,0.2,0.85,35.14,26.19,0.03
7260,0.38,0.87,35.15,26.19,0.03
7410,0.24,0.88,35.15,26.19,0.06
7500,0.28,0.87,35.15,26.19,0.02
7580,0.32,0.87,35.15,26.19,0.06
7670,0.22,0.87,35.16,26.19,0.05
7680,0.22,0.88,35.16,26.19,0.01
7730,0.18,0.86,35.16,26.19,0.01
7810,0.23,0.86,35.16,26.2,0.03
7860,0.4,0.88,35.16,26.2,0.02
7930,0.4,0.87,35.16,26.2,0.04
8000,0.25,0.87,35.16,26.2,0.02
8270,0.36,0.85,35.16,26.2,0.02
8350,0.49,0.85,35.17,26.2,0.01
8360,0.49,0.86,35.17,26.2,0.01
13480,0.33,0.86,35.25,26.24,0.01
13540,0.34,0.88,35.25,26.24,0.1
13590,0.23,0.85,35.25,26.24,0.05
13640,0.27,0.86,35.25,26.24,0.04
13680,0.28,0.87,35.25,26.24,0.03
13690,0.29,0.87,35.25,26.24,0.03
13770,0.32,0.88,35.25,26.24,0.04
13780,0.32,0.89,35.25,26.24,0.04
13920,0.27,0.87,35.25,26.24,0.03
14070,0.28,0.87,35.26,26.25,0.04
14240,0.32,0.89,35.26,26.25,0.02
14350,0.27,0.91,35.26,26.25,0.02
14390,0.32,0.91,35.26,26.25,0.02
14480,0.36,0.86,35.26,26.25,0.04
18360,0.22,0.86,35.33,26.29,0.02
18470,0.19,0.84,35.33,26.29,0.04
18810,0.3,0.86,35.34,26.29,0.02
18880,0.24,0.86,35.34,26.29,0.02
23210,0.45,0.84,35.45,26.35,0.05
23440,0.54,0.86,35.45,26.35,0.04
23460,0.53,0.87,35.45,26.35,0.09
23660,0.51,0.87,35.46,26.35,0.06
24020,0.57,0.91,35.47,26.36,0.16
24160,0.62,0.91,35.47,26.36,0.06
24190,0.54,0.9,35.47,26.36,0.1
24240,0.44,0.88,35.47,26.36,0.05
24320,0.45,0.88,35.48,26.36,0.06
24540,0.52,0.85,35.48,26.36,0.05
24570,0.5,0.86,35.48,26.36,0.05
24610,0.52,0.88,35.48,26.37,0.08
24700,0.55,0.89,35.49,26.37,0.07
24830,0.58,0.91,35.49,26.37,0.05
24900,0.49,0.87,35.49,26.37,0.11
40880,0.3,0.9,35.76,26.6,0.05
40910,0.25,0.89,35.76,26.6,0.05
40950,0.29,0.9,35.76,26.6,0.03
41110,0.28,0.91,35.76,26.6,0.01
41170,0.28,0.91,35.76,26.6,0.01
41180,0.27,0.9,35.76,26.6,0.01
41280,0.34,0.9,35.76,26.6,0.04
41660,0.38,0.92,35.77,26.61,0.03
41680,0.32,0.91,35.77,26.61,0.03
41710,0.28,0.9,35.77,26.61,0.03
41750,0.25,0.9,35.77,26.61,0.03
42130,0.27,0.89,35.77,26.61,0.03
42330,0.24,0.89,35.78,26.62,0.02
42630,0.32,0.9,35.78,26.62,0.04
42680,0.34,0.9,35.78,26.62,0.02
42770,0.31,0.9,35.78,26.62,0.04
42810,0.26,0.9,35.78,26.62,0.05
42910,0.27,0.9,35.78,26.62,0.03
43060,0.28,0.91,35.79,26.62,0.02
43110,0.29,0.92,35.79,26.63,0.03
43150,0.39,0.93,35.79,26.63,0.06
43380,0.34,0.91,35.79,26.63,0.06
43470,0.35,0.92,35.79,26.63,0.05
43490,0.26,0.91,35.79,26.63,0.05
46320,0.28,0.92,35.83,26.66,0.03
46370,0.28,0.93,35.83,26.66,0.03
46400,0.27,0.93,35.83,26.66,0.02
46460,0.25,0.92,35.83,26.66,0.01
46470,0.24,0.92,35.83,26.66,0.01
46580,0.17,0.89,35.83,26.66,0.05
46860,0.19,0.89,35.83,26.66,0.01
46970,0.17,0.91,35.83,26.66,0.01
47030,0.23,0.91,35.83,26.66,0.02
47050,0.24,0.9,35.83,26.66,0.02
48430,0.18,0.9,35.85,26.68,0.03
48630,0.36,0.92,35.85,26.68,0.02
48780,0.39,0.93,35.85,26.68,0.05
48850,0.26,0.93,35.85,26.68,0.13
48880,0.22,0.93,35.85,26.68,0.13
48940,0.32,0.93,35.85,26.68,0.02
49420,0.2,0.88,35.86,26.69,0.03
49550,0.17,0.88,35.86,26.69,0.04
49740,0.27,0.91,35.86,26.69,0.02
49750,0.3,0.92,35.86,26.69,0.02
49830,0.39,0.93,35.86,26.69,0.04
49980,0.29,0.94,35.87,26.69,0.01
50040,0.28,0.93,35.87,26.69,0.01
50180,0.22,0.91,35.87,26.69,0.01
50200,0.2,0.9,35.87,26.69,0.01
50210,0.21,0.9,35.87,26.69,0.01
50320,0.34,0.89,35.87,26.69,0.02
50460,0.33,0.91,35.87,26.69,0.05
50500,0.3,0.92,35.87,26.7,0.05
50760,0.29,0.91,35.88,26.7,0.02
50830,0.26,0.91,35.88,26.7,0.03
50950,0.29,0.89,35.88,26.7,0.05
51000,0.33,0.89,35.88,26.7,0.03
51110,0.27,0.91,35.88,26.71,0.05
51190,0.22,0.88,35.88,26.71,0.03
71820,0.25,0.88,36.15,26.9,0.03
71870,0.19,0.87,36.15,26.9,0.03
71880,0.2,0.87,36.15,26.9,0.03
71890,0.21,0.87,36.15,26.9,0.03
72120,0.2,0.86,36.15,26.9,0.03
72150,0.18,0.85,36.15,26.9,0.03
72180,0.17,0.85,36.15,26.9,0.08
72250,0.15,0.85,36.15,26.9,0.03
72330,0.21,0.86,36.15,26.91,0.03
72380,0.17,0.88,36.15,26.91,0.03
72420,0.21,0.87,36.16,26.91,0.04
72440,0.23,0.87,36.16,26.91,0.04
72480,0.22,0.87,36.16,26.91,0.03
72610,0.15,0.87,36.16,26.91,0.01
75310,0.24,0.9,36.19,26.92,0.04
75430,0.32,0.9,36.19,26.93,0.03
75470,0.26,0.91,36.19,26.93,0.03
75570,0.22,0.91,36.19,26.93,0.01
75780,0.29,0.9,36.19,26.93,0.05
75790,0.29,0.9,36.19,26.93,0.05
75830,0.27,0.9,36.19,26.93,0.05
75980,0.23,0.88,36.2,26.93,0.03
76620,0.14,0.87,36.2,26.93,0.03
76640,0.23,0.87,36.2,26.94,0.03
76680,0.33,0.9,36.2,26.94,0.05
77000,0.17,0.88,36.21,26.94,0.02
77020,0.18,0.88,36.21,26.94,0.02
77070,0.22,0.89,36.21,26.94,0.02
77260,0.24,0.9,36.21,26.94,0.05
77300,0.16,0.9,36.21,26.94,0.02
77370,0.13,0.9,36.21,26.94,0.02
77460,0.29,0.91,36.21,26.94,0.02
77650,0.16,0.89,36.21,26.94,0.02
77660,0.15,0.89,36.22,26.94,0.02
77740,0.15,0.89,36.22,26.94,0.02
77780,0.17,0.89,36.22,26.94,0.02
77800,0.14,0.88,36.22,26.95,0.02
77810,0.14,0.89,36.22,26.95,0.02
77870,0.14,0.89,36.22,26.95,0.03
78020,0.12,0.88,36.22,26.95,0.02
78050,0.15,0.88,36.22,26.95,0.02
78060,0.15,0.88,36.22,26.95,0.02
78270,0.15,0.89,36.22,26.95,0.01
78310,0.16,0.89,36.22,26.95,0.02
78350,0.15,0.88,36.22,26.95,0.02
78400,0.13,0.88,36.22,26.95,0.01
78760,0.16,0.91,36.22,26.95,0.01
78780,0.16,0.91,36.22,26.95,0.02
78810,0.14,0.89,36.23,26.95,0.02
78850,0.17,0.89,36.23,26.95,0.01
78860,0.15,0.89,36.23,26.95,0.01
78930,0.14,0.89,36.23,26.95,0.01
79000,0.14,0.89,36.23,26.95,0.01
79070,0.13,0.89,36.23,26.95,0.01
79100,0.12,0.88,36.23,26.95,0.01
79200,0.13,0.88,36.23,26.95,0.01
79280,0.19,0.88,36.23,26.95,0.02
79530,0.49,0.9,36.23,26.96,0.02
79600,0.46,0.9,36.23,26.96,0.02
84330,0.16,0.93,36.26,26.98,0.01
84340,0.15,0.93,36.26,26.98,0.01
84360,0.19,0.92,36.26,26.98,0.09
84400,0.13,0.92,36.26,26.98,0.09
84450,0.13,0.91,36.26,26.99,0.02
84610,0.12,0.89,36.27,26.99,0.01
84630,0.19,0.9,36.27,26.99,0.01
84670,0.14,0.9,36.27,26.99,0.03
84920,0.16,0.92,36.27,26.99,0.01
84950,0.16,0.91,36.27,26.99,0.01
85070,0.15,0.91,36.27,26.99,0.02
85110,0.12,0.9,36.27,26.99,0.11
85120,0.1,0.9,36.27,26.99,0.11
85200,0.11,0.9,36.27,26.99,0.02
85240,0.14,0.91,36.27,26.99,0.02
85280,0.13,0.91,36.27,26.99,0.05
85290,0.13,0.91,36.27,26.99,0.05
85340,0.1,0.9,36.27,26.99,0.03
85400,0.15,0.91,36.27,26.99,0.02
85540,0.16,0.92,36.27,26.99,0.01
85590,0.21,0.93,36.27,26.99,0.02
85630,0.21,0.92,36.27,26.99,0.03
85810,0.16,0.91,36.28,26.99,0.01
85890,0.14,0.92,36.28,26.99,0.02
86100,0.13,0.93,36.28,27.0,0.01
87450,0.25,0.88,36.29,27.01,0.05
87500,0.25,0.88,36.29,27.01,0.02
87640,0.32,0.91,36.3,27.01,0.03
87790,0.26,0.88,36.3,27.01,0.02
87820,0.36,0.88,36.3,27.01,0.02
87860,0.4,0.89,36.3,27.01,0.02
87940,0.28,0.9,36.3,27.01,0.02
88070,0.31,0.94,36.31,27.01,0.03
88160,0.24,0.87,36.31,27.02,0.04
88170,0.26,0.87,36.31,27.02,0.04
88240,0.31,0.87,36.31,27.02,0.02
88250,0.28,0.87,36.31,27.02,0.02
88290,0.22,0.85,36.31,27.02,0.02
88490,0.18,0.83,36.31,27.02,0.01
88530,0.21,0.84,36.31,27.02,0.01
88600,0.24,0.84,36.31,27.02,0.01
88710,0.32,0.87,36.31,27.02,0.02
88800,0.26,0.88,36.31,27.02,0.03
