time_stamp,cpu_util_percent,mem_util_percent,net_in,net_out,disk_io_percent
1320,0.26,0.91,39.31,30.85,0.04
1430,0.21,0.91,39.31,30.85,0.05
1440,0.2,0.91,39.31,30.85,0.04
1480,0.29,0.93,39.31,30.85,0.04
1600,0.32,0.96,39.31,30.85,0.03
1610,0.28,0.96,39.31,30.85,0.03
1800,0.26,0.91,39.32,30.86,0.04
1970,0.19,0.86,39.32,30.86,0.05
1990,0.22,0.87,39.32,30.86,0.03
2160,0.15,0.86,39.33,30.86,0.03
2240,0.26,0.86,39.33,30.86,0.04
2250,0.32,0.87,39.33,30.86,0.04
2380,0.21,0.87,39.33,30.86,0.04
2390,0.21,0.87,39.33,30.86,0.04
2500,0.25,0.91,39.33,30.87,0.03
2550,0.2,0.9,39.33,30.87,0.03
2680,0.2,0.88,39.34,30.87,0.03
2700,0.21,0.88,39.34,30.87,0.03
3260,0.23,0.88,39.35,30.88,0.04
3290,0.17,0.87,39.35,30.88,0.04
3420,0.2,0.89,39.35,30.88,0.04
3500,0.18,0.9,39.35,30.88,0.03
3610,0.21,0.9,39.36,30.88,0.03
3810,0.26,0.92,39.36,30.88,0.03
3830,0.26,0.92,39.36,30.88,0.03
3990,0.21,0.91,39.36,30.89,0.04
4090,0.25,0.9,39.36,30.89,0.03
4310,0.14,0.87,39.37,30.89,0.04
4410,0.15,0.87,39.37,30.89,0.04
4450,0.18,0.88,39.37,30.89,0.03
4500,0.16,0.88,39.37,30.89,0.03
4580,0.25,0.88,39.37,30.89,0.03
4710,0.34,0.96,39.38,30.9,0.03
4830,0.44,0.95,39.38,30.9,0.05
4860,0.46,0.93,39.38,30.9,0.08
4960,0.31,0.89,39.38,30.9,0.08
4990,0.34,0.88,39.38,30.9,0.03
5000,0.31,0.88,39.38,30.9,0.03
5110,0.44,0.88,39.38,30.9,0.06
5150,0.36,0.87,39.38,30.9,0.06
5200,0.36,0.88,39.38,30.9,0.08
5310,0.39,0.91,39.39,30.9,-0.01
5350,0.29,0.88,39.39,30.9,0.03
5370,0.31,0.87,39.39,30.9,0.03
5380,0.32,0.88,39.39,30.9,0.03
5420,0.34,0.89,39.39,30.9,0.03
5520,0.36,0.9,39.39,30.9,0.03
5530,0.37,0.9,39.39,30.9,0.03
5560,0.39,0.89,39.39,30.91,0.03
5570,0.44,0.89,39.39,30.91,0.03
5620,0.42,0.9,39.39,30.91,0.04
5650,0.39,0.9,39.39,30.91,0.04
5680,0.39,0.9,39.39,30.91,0.04
5800,0.29,0.88,39.4,30.91,0.04
5860,0.28,0.88,39.4,30.91,0.03
5920,0.28,0.87,39.4,30.91,0.03
5950,0.28,0.87,39.4,30.91,0.04
6000,0.26,0.87,39.4,30.91,0.04
6100,0.25,0.88,39.4,30.91,0.09
6330,0.34,0.88,39.4,30.92,0.06
6580,0.31,0.89,39.41,30.92,0.05
6640,0.33,0.9,39.41,30.92,0.04
6650,0.38,0.9,39.41,30.92,0.04
6760,0.25,0.87,39.41,30.92,0.04
6810,0.28,0.87,39.41,30.92,0.03
6870,0.29,0.89,39.41,30.92,0.04
6880,0.32,0.88,39.41,30.92,0.04
6980,0.31,0.88,39.42,30.92,0.03
7090,0.4,0.9,39.42,30.93,0.04
7200,0.14,0.85,39.42,30.93,0.05
7290,0.25,0.86,39.42,30.93,0.05
7300,0.27,0.86,39.42,30.93,0.05
7470,0.31,0.89,39.43,30.93,0.04
7720,0.29,0.89,39.43,30.93,0.04
7860,0.33,0.89,39.43,30.93,0.04
7990,0.25,0.87,39.43,30.94,0.05
8010,0.27,0.88,39.43,30.94,0.05
8110,0.44,0.87,39.44,30.94,0.08
8170,0.45,0.89,39.44,30.94,0.04
8370,0.42,0.88,39.44,30.94,0.04
8390,0.33,0.86,39.44,30.94,0.04
8630,0.29,0.88,39.45,30.94,0.04
9030,0.31,0.87,39.46,30.95,0.05
9180,0.26,0.87,39.46,30.95,0.03
9200,0.26,0.87,39.46,30.95,0.03
9240,0.27,0.87,39.46,30.95,0.03
9360,0.28,0.87,39.46,30.95,0.03
9390,0.25,0.86,39.46,30.95,0.03
9400,0.23,0.86,39.46,30.95,0.03
9420,0.22,0.85,39.46,30.95,0.03
9490,0.28,0.85,39.46,30.95,0.03
9540,0.3,0.86,39.46,30.95,0.03
9610,0.32,0.86,39.47,30.95,0.06
9630,0.3,0.86,39.47,30.95,0.06
9680,0.25,0.86,39.47,30.95,0.03
9800,0.22,0.85,39.47,30.96,0.03
9820,0.28,0.86,39.47,30.96,0.03
9900,0.26,0.87,39.47,30.96,0.04
9920,0.27,0.87,39.47,30.96,0.04
9940,0.27,0.86,39.47,30.96,0.04
9980,0.25,0.86,39.47,30.96,0.03
10030,0.21,0.84,39.47,30.96,0.05
10060,0.19,0.83,39.47,30.96,0.05
