time_stamp,cpu_util_percent,mem_util_percent,net_in,net_out,disk_io_percent
80,0.24,0.91,38.39,30.49,0.21
100,0.24,0.91,38.39,30.49,0.21
130,0.28,0.91,38.39,30.49,0.09
220,0.24,0.91,38.39,30.49,0.03
260,0.26,0.91,38.39,30.49,0.03
270,0.24,0.91,38.39,30.49,0.03
370,0.36,0.94,38.39,30.49,0.03
440,0.41,0.96,38.39,30.49,0.04
500,0.44,0.97,38.4,30.49,0.03
1050,0.39,0.94,38.4,30.5,0.04
1120,0.38,0.94,38.41,30.5,0.04
1130,0.45,0.95,38.41,30.5,0.04
1270,0.47,0.96,38.41,30.51,0.05
1300,0.39,0.95,38.41,30.51,0.05
1400,0.39,0.93,38.41,30.51,0.04
1410,0.38,0.93,38.41,30.51,0.04
1450,0.38,0.93,38.41,30.51,0.03
1630,0.43,0.95,38.41,30.51,0.04
1710,0.34,0.92,38.42,30.51,0.05
1980,0.32,0.89,38.42,30.51,0.05
2290,0.26,0.88,38.42,30.52,0.05
2550,0.26,0.9,38.43,30.52,0.03
2580,0.38,0.91,38.43,30.52,0.03
2680,0.4,0.91,38.43,30.52,0.04
2720,0.42,0.92,38.43,30.52,0.04
2760,0.4,0.91,38.43,30.52,0.03
2800,0.41,0.91,38.43,30.52,0.03
2860,0.44,0.9,38.43,30.53,0.03
2870,0.44,0.9,38.43,30.53,0.03
3100,0.36,0.91,38.44,30.53,0.03
3110,0.31,0.9,38.44,30.53,0.03
3140,0.31,0.9,38.44,30.53,0.03
3160,0.31,0.91,38.44,30.53,0.03
3190,0.33,0.9,38.44,30.53,0.02
3310,0.32,0.9,38.44,30.53,0.03
10920,0.37,0.84,38.56,30.62,0.04
10940,0.34,0.84,38.56,30.62,0.04
10960,0.32,0.83,38.56,30.62,0.04
11090,0.35,0.86,38.56,30.62,0.04
11140,0.37,0.87,38.57,30.62,0.04
11170,0.35,0.85,38.57,30.62,0.14
11250,0.31,0.84,38.57,30.62,0.03
11390,0.3,0.85,38.57,30.62,0.03
11540,0.31,0.84,38.57,30.62,0.05
11570,0.29,0.83,38.57,30.63,0.05
11760,0.32,0.82,38.58,30.63,0.04
11970,0.28,0.82,38.58,30.63,0.03
12020,0.31,0.82,38.58,30.63,0.05
12190,0.35,0.83,38.58,30.63,0.03
12590,0.39,0.86,38.59,30.63,0.06
12680,0.31,0.84,38.59,30.64,0.04
12910,0.29,0.83,38.59,30.64,0.05
13110,0.31,0.85,38.6,30.64,0.04
13180,0.33,0.83,38.6,30.64,0.05
13260,0.34,0.84,38.6,30.64,0.04
13340,0.36,0.85,38.6,30.64,0.09
13480,0.39,0.87,38.6,30.64,0.04
13810,0.42,0.87,38.61,30.65,0.04
13940,0.37,0.86,38.61,30.65,0.04
13950,0.37,0.86,38.61,30.65,0.04
13970,0.34,0.87,38.61,30.65,0.04
14160,0.36,0.87,38.61,30.65,0.04
17760,0.36,0.88,38.68,30.69,0.04
17800,0.42,0.89,38.68,30.69,0.04
17920,0.34,0.87,38.68,30.69,0.1
18050,0.39,0.87,38.68,30.69,0.11
18140,0.42,0.87,38.68,30.69,0.08
18290,0.36,0.88,38.68,30.7,0.06
18340,0.32,0.87,38.69,30.7,0.07
18420,0.51,0.9,38.69,30.7,0.07
18470,0.33,0.89,38.69,30.7,0.07
18530,0.33,0.89,38.69,30.7,0.07
18610,0.44,0.9,38.69,30.7,0.04
18630,0.35,0.89,38.69,30.7,0.04
18750,0.39,0.89,38.69,30.7,0.04
18760,0.41,0.88,38.69,30.7,0.04
18800,0.41,0.89,38.7,30.7,0.04
18990,0.31,0.89,38.7,30.7,0.04
19140,0.31,0.88,38.7,30.71,0.03
19330,0.28,0.87,38.7,30.71,0.02
19410,0.27,0.88,38.7,30.71,0.03
19420,0.29,0.88,38.7,30.71,0.03
19700,0.53,0.93,38.71,30.71,0.1
19740,0.49,0.93,38.71,30.71,0.15
19850,0.43,0.91,38.71,30.71,0.16
19910,0.38,0.92,38.71,30.71,0.06
19950,0.6,0.95,38.72,30.71,0.08
20010,0.57,0.96,38.72,30.71,0.18
20160,0.67,0.96,38.73,30.72,0.11
20240,0.54,0.92,38.73,30.72,0.2
20340,0.58,0.93,38.73,30.72,0.22
20360,0.63,0.93,38.73,30.72,0.22
20370,0.59,0.93,38.73,30.72,0.22
