time_stamp,cpu_util_percent,mem_util_percent,net_in,net_out,disk_io_percent
150,0.19,0.9,38.95,29.58,0.03
180,0.12,0.9,38.95,29.58,0.03
250,0.13,0.9,38.95,29.58,0.02
410,0.2,0.92,38.95,29.58,0.02
770,0.21,0.92,38.96,29.59,0.03
800,0.21,0.92,38.96,29.59,0.03
880,0.2,0.91,38.96,29.59,0.02
920,0.19,0.91,38.96,29.59,0.03
960,0.17,0.91,38.96,29.59,0.03
980,0.2,0.91,38.96,29.59,0.03
1160,0.29,0.93,38.96,29.59,0.03
1250,0.28,0.96,38.96,29.59,0.03
4270,0.14,0.91,39.0,29.62,0.02
4430,0.21,0.92,39.0,29.62,0.03
4500,0.22,0.92,39.0,29.62,0.03
4670,0.34,0.96,39.0,29.62,0.03
4840,0.47,0.93,39.01,29.63,0.07
4880,0.46,0.92,39.01,29.63,0.07
5000,0.36,0.89,39.01,29.63,0.03
5210,0.38,0.9,39.01,29.63,0.07
5290,0.37,0.89,39.02,29.63,0.06
5450,0.36,0.89,39.02,29.63,0.03
5720,0.38,0.89,39.03,29.64,0.05
5730,0.38,0.9,39.03,29.64,0.05
5820,0.2,0.87,39.03,29.64,0.06
5850,0.25,0.86,39.03,29.64,0.06
6020,0.27,0.88,39.03,29.64,0.04
6080,0.32,0.9,39.03,29.64,0.04
6540,0.31,0.91,39.04,29.65,0.04
6640,0.3,0.9,39.04,29.65,0.05
6670,0.32,0.9,39.04,29.65,0.03
11510,0.33,0.89,39.14,29.72,0.03
11620,0.27,0.89,39.14,29.72,0.04
11640,0.24,0.88,39.14,29.72,0.04
12040,0.27,0.88,39.15,29.72,0.12
12060,0.23,0.88,39.15,29.72,0.03
12150,0.29,0.85,39.15,29.73,0.04
12190,0.3,0.87,39.15,29.73,0.03
12220,0.29,0.87,39.15,29.73,0.03
12370,0.42,0.95,39.16,29.73,0.04
12420,0.37,0.88,39.16,29.73,0.03
12510,0.39,0.89,39.16,29.73,0.05
12660,0.34,0.88,39.16,29.73,0.04
12710,0.27,0.87,39.16,29.73,0.04
13460,0.29,0.86,39.18,29.74,0.04
13470,0.29,0.86,39.18,29.74,0.04
13600,0.27,0.86,39.18,29.74,0.05
13620,0.25,0.86,39.18,29.74,0.06
13990,0.33,0.86,39.19,29.75,0.04
14050,0.34,0.86,39.19,29.75,0.07
14290,0.39,0.9,39.2,29.75,0.03
14420,0.36,0.91,39.2,29.75,0.03
14470,0.34,0.91,39.2,29.75,0.04
14680,0.42,0.91,39.2,29.76,0.08
14740,0.38,0.9,39.21,29.76,0.08
14770,0.37,0.9,39.21,29.76,0.05
14780,0.35,0.9,39.21,29.76,0.05
14850,0.46,0.89,39.21,29.76,0.05
15000,0.33,0.9,39.21,29.76,0.08
15010,0.43,0.89,39.21,29.76,0.08
15020,0.49,0.88,39.21,29.76,0.08
15140,0.35,0.88,39.21,29.76,0.07
15240,0.42,0.89,39.22,29.77,0.04
15290,0.32,0.89,39.22,29.77,0.04
15520,0.33,0.88,39.22,29.77,0.05
15530,0.35,0.88,39.22,29.77,0.05
15550,0.42,0.89,39.22,29.77,0.06
15570,0.37,0.89,39.22,29.77,0.06
15580,0.37,0.88,39.22,29.77,0.06
15660,0.29,0.88,39.23,29.77,0.05
15830,0.33,0.89,39.23,29.78,0.03
15850,0.35,0.89,39.23,29.78,0.04
15940,0.27,0.88,39.23,29.78,0.05
16010,0.25,0.87,39.23,29.78,0.05
16020,0.25,0.87,39.23,29.78,0.04
16170,0.39,0.87,39.23,29.78,0.04
16210,0.27,0.87,39.24,29.78,0.05
16340,0.33,0.87,39.24,29.78,0.05
16420,0.26,0.87,39.24,29.78,0.04
16770,0.29,0.89,39.25,29.79,0.04
16840,0.31,0.9,39.25,29.79,0.03
16950,0.38,0.93,39.25,29.79,0.03
17220,0.59,0.9,39.25,29.79,0.04
17330,0.35,0.91,39.26,29.79,0.03
17340,0.36,0.89,39.26,29.79,0.04
17900,0.32,0.88,39.27,29.8,0.11
17930,0.29,0.88,39.27,29.8,0.11
18040,0.27,0.89,39.27,29.8,0.04
18050,0.27,0.9,39.27,29.8,0.04
18150,0.29,0.9,39.27,29.8,0.04
18270,0.27,0.88,39.27,29.81,0.06
18340,0.26,0.89,39.27,29.81,0.07
18350,0.24,0.88,39.27,29.81,0.07
18390,0.3,0.9,39.27,29.81,0.04
18420,0.28,0.9,39.27,29.81,0.06
18500,0.24,0.89,39.27,29.81,0.08
18510,0.22,0.89,39.27,29.81,0.08
18590,0.24,0.88,39.27,29.81,0.04
18660,0.31,0.9,39.28,29.81,0.04
18690,0.28,0.88,39.28,29.81,0.04
18700,0.29,0.88,39.28,29.81,0.04
18800,0.4,0.89,39.28,29.81,0.03
18820,0.32,0.89,39.28,29.81,0.03
18890,0.23,0.87,39.28,29.81,0.07
18920,0.26,0.88,39.28,29.81,0.04
19020,0.25,0.9,39.28,29.81,0.08
19030,0.28,0.9,39.28,29.82,0.08
19040,0.31,0.91,39.29,29.82,0.08
19110,0.25,0.91,39.29,29.82,0.03
19210,0.22,0.86,39.29,29.82,0.06
19290,0.28,0.86,39.29,29.82,0.04
19310,0.16,0.86,39.29,29.82,0.04
19340,0.18,0.86,39.29,29.82,0.03
19450,0.21,0.87,39.29,29.82,0.03
19490,0.25,0.87,39.29,29.82,0.03
19510,0.4,0.89,39.29,29.82,0.04
19530,0.51,0.91,39.29,29.82,0.04
19540,0.51,0.91,39.29,29.82,0.04
19590,0.37,0.89,39.29,29.82,0.04
19790,0.34,0.9,39.3,29.82,0.1
19840,0.39,0.9,39.3,29.82,0.07
20080,0.39,0.9,39.31,29.83,0.15
20110,0.49,0.91,39.31,29.83,0.16
20130,0.51,0.92,39.31,29.83,0.16
20270,0.48,0.92,39.32,29.83,0.18
20510,0.51,0.93,39.32,29.84,0.13
20800,0.66,0.91,39.33,29.84,0.25
20870,0.57,0.92,39.33,29.85,0.16
21070,0.51,0.92,39.33,29.85,0.09
21090,0.53,0.93,39.34,29.85,0.09
21150,0.38,0.91,39.34,29.85,0.07
21170,0.4,0.91,39.34,29.85,0.07
21230,0.34,0.88,39.34,29.85,0.09
21290,0.43,0.88,39.34,29.85,0.1
21470,0.36,0.89,39.34,29.86,0.06
21500,0.33,0.87,39.34,29.86,0.05
21520,0.31,0.86,39.34,29.86,0.05
21550,0.34,0.87,39.34,29.86,0.06
21590,0.32,0.88,39.34,29.86,0.06
21620,0.38,0.88,39.34,29.86,0.05
21640,0.41,0.88,39.34,29.86,0.05
21760,0.51,0.9,39.35,29.86,0.06
21960,0.57,0.92,39.36,29.86,0.1
22020,0.39,0.91,39.36,29.86,0.08
22240,0.54,0.89,39.36,29.87,0.08
22270,0.61,0.9,39.36,29.87,0.11
22280,0.7,0.92,39.36,29.87,0.11
22300,0.82,0.96,39.36,29.87,0.11
22430,0.68,0.95,39.37,29.87,0.1
22810,0.86,0.92,39.39,29.88,0.06
22820,0.86,0.93,39.39,29.88,0.06
