time_stamp,cpu_util_percent,mem_util_percent,net_in,net_out,disk_io_percent
240,0.1,0.88,39.79,30.91,0.02
260,0.13,0.88,39.79,30.91,0.02
3720,0.26,0.92,39.84,30.94,0.04
3810,0.29,0.94,39.84,30.95,0.04
3840,0.25,0.92,39.84,30.95,0.03
4050,0.21,0.9,39.85,30.95,0.04
4380,0.16,0.91,39.85,30.95,0.04
4480,0.14,0.9,39.85,30.95,0.04
4490,0.13,0.89,39.85,30.95,0.04
4560,0.2,0.9,39.85,30.95,0.03
4610,0.3,0.93,39.85,30.95,0.03
4620,0.3,0.93,39.85,30.95,0.03
4860,0.34,0.93,39.86,30.96,0.04
4930,0.3,0.92,39.86,30.96,0.06
4940,0.31,0.92,39.86,30.96,0.06
4960,0.28,0.9,39.86,30.96,0.06
5000,0.29,0.91,39.86,30.96,0.03
5010,0.3,0.9,39.86,30.96,0.03
5180,0.32,0.89,39.86,30.96,0.06
5230,0.37,0.91,39.86,30.96,0.03
5250,0.33,0.9,39.86,30.96,0.03
5320,0.47,0.91,39.87,30.96,0.03
6670,0.26,0.9,39.89,30.98,0.03
6850,0.28,0.88,39.89,30.98,0.03
7100,0.19,0.88,39.9,30.98,0.13
7130,0.19,0.89,39.9,30.98,0.13
7150,0.2,0.89,39.9,30.98,0.1
7180,0.18,0.89,39.9,30.98,0.1
7230,0.29,0.89,39.9,30.98,0.05
7250,0.29,0.89,39.9,30.98,0.05
7820,0.21,0.89,39.91,30.99,0.04
7880,0.23,0.9,39.91,30.99,0.03
7930,0.24,0.88,39.91,30.99,0.04
7970,0.27,0.88,39.91,30.99,0.04
8000,0.24,0.87,39.91,30.99,0.06
8010,0.25,0.87,39.91,30.99,0.06
8240,0.29,0.86,39.92,31.0,0.04
8380,0.26,0.86,39.92,31.0,0.02
8430,0.33,0.87,39.92,31.0,0.02
8550,0.21,0.85,39.92,31.0,0.04
8900,0.24,0.86,39.93,31.0,0.03
9030,0.24,0.85,39.93,31.0,0.04
9100,0.33,0.86,39.93,31.0,0.04
9190,0.31,0.86,39.93,31.0,0.03
9210,0.31,0.86,39.93,31.01,0.03
9230,0.24,0.86,39.93,31.01,0.03
9440,0.19,0.85,39.94,31.01,0.03
9590,0.23,0.85,39.94,31.01,0.07
9690,0.19,0.85,39.94,31.01,0.03
9760,0.19,0.85,39.94,31.01,0.04
9820,0.23,0.85,39.94,31.01,0.04
9900,0.19,0.86,39.94,31.01,0.04
9980,0.17,0.86,39.94,31.01,0.03
10050,0.2,0.85,39.95,31.01,0.03
10200,0.23,0.85,39.95,31.01,0.02
10290,0.33,0.89,39.95,31.01,0.03
10350,0.17,0.86,39.95,31.01,0.03
10400,0.19,0.86,39.95,31.01,0.03
10420,0.18,0.86,39.95,31.01,0.03
10910,0.22,0.88,39.96,31.02,0.03
11040,0.24,0.89,39.96,31.02,0.03
11050,0.26,0.89,39.96,31.02,0.03
11210,0.23,0.91,39.97,31.02,0.04
11340,0.24,0.88,39.97,31.02,0.04
11510,0.22,0.88,39.97,31.03,0.02
11520,0.21,0.88,39.97,31.03,0.03
11600,0.27,0.87,39.97,31.03,0.03
11630,0.26,0.87,39.97,31.03,0.03
11640,0.25,0.87,39.97,31.03,0.03
11730,0.23,0.86,39.98,31.03,0.05
12710,0.48,0.89,39.99,31.04,0.03
12780,0.46,0.89,39.99,31.04,0.04
12820,0.44,0.88,39.99,31.04,0.04
12840,0.42,0.88,39.99,31.04,0.05
12920,0.41,0.87,39.99,31.04,0.06
12960,0.4,0.86,39.99,31.04,0.09
13000,0.4,0.87,39.99,31.04,0.09
13210,0.48,0.87,40.0,31.04,0.03
13290,0.48,0.88,40.0,31.04,0.04
13350,0.48,0.89,40.0,31.04,0.05
13410,0.44,0.88,40.0,31.04,0.04
13530,0.42,0.88,40.0,31.04,0.08
13540,0.42,0.87,40.0,31.04,0.08
13590,0.46,0.87,40.0,31.04,0.06
13620,0.46,0.88,40.0,31.04,0.06
13650,0.49,0.89,40.0,31.04,0.06
16790,0.24,0.95,40.06,31.08,0.04
16820,0.26,0.96,40.06,31.08,0.03
16870,0.24,0.96,40.06,31.08,0.02
17120,0.18,0.91,40.06,31.08,0.04
17240,0.37,0.94,40.07,31.08,0.03
17260,0.36,0.94,40.07,31.08,0.03
17280,0.35,0.93,40.07,31.08,0.03
17290,0.38,0.93,40.07,31.08,0.03
17310,0.36,0.94,40.07,31.08,0.03
17320,0.37,0.94,40.07,31.08,0.03
17370,0.37,0.95,40.07,31.08,0.03
17420,0.3,0.95,40.07,31.08,0.03
17500,0.36,0.96,40.07,31.08,0.03
17780,0.27,0.95,40.07,31.09,0.03
17840,0.27,0.96,40.07,31.09,0.03
17850,0.28,0.94,40.07,31.09,0.03
17940,0.26,0.92,40.08,31.09,0.06
18060,0.23,0.91,40.08,31.09,0.04
18170,0.22,0.9,40.08,31.09,0.05
18230,0.24,0.93,40.08,31.09,0.04
18360,0.21,0.91,40.08,31.09,0.03
18380,0.22,0.9,40.08,31.09,0.03
18450,0.24,0.92,40.08,31.09,0.04
18630,0.23,0.92,40.08,31.09,0.03
18690,0.24,0.93,40.08,31.09,0.02
18710,0.27,0.92,40.08,31.09,0.02
18770,0.29,0.9,40.09,31.09,0.02
18780,0.27,0.91,40.09,31.09,0.04
18960,0.25,0.9,40.09,31.1,0.03
19260,0.21,0.9,40.1,31.1,0.04
19280,0.2,0.9,40.1,31.1,0.04
19300,0.21,0.89,40.1,31.1,0.04
19360,0.26,0.9,40.1,31.1,0.03
19510,0.46,0.91,40.1,31.1,0.03
19520,0.43,0.91,40.1,31.1,0.03
19630,0.47,0.92,40.1,31.1,0.07
19800,0.37,0.91,40.11,31.11,0.06
19820,0.42,0.94,40.11,31.11,0.06
19830,0.47,0.95,40.11,31.11,0.06
19920,0.42,0.87,40.11,31.11,0.33
20030,0.4,0.9,40.12,31.11,0.38
20350,0.63,0.92,40.13,31.11,0.17
20860,0.52,0.93,40.14,31.12,0.11
20870,0.48,0.92,40.14,31.12,0.11
21010,0.41,0.93,40.14,31.12,0.11
21080,0.43,0.94,40.14,31.13,0.07
21250,0.35,0.91,40.15,31.13,0.06
21260,0.36,0.91,40.15,31.13,0.06
21340,0.36,0.92,40.15,31.13,0.05
21370,0.38,0.93,40.15,31.13,0.05
21480,0.34,0.92,40.15,31.13,0.04
21650,0.43,0.93,40.15,31.13,0.03
21730,0.52,0.93,40.16,31.13,0.06
21750,0.49,0.93,40.16,31.13,0.06
21920,0.53,0.95,40.16,31.14,0.14
22100,0.39,0.93,40.17,31.14,0.08
22120,0.43,0.93,40.17,31.14,0.08
22500,0.79,0.97,40.18,31.14,0.05
22520,0.8,0.97,40.18,31.14,0.05
22590,0.82,0.98,40.19,31.15,0.06
22600,0.54,0.97,40.19,31.15,0.06
22710,0.81,0.95,40.19,31.15,0.06
22780,0.77,0.94,40.2,31.15,0.06
22890,0.83,0.96,40.2,31.15,0.05
23080,0.55,0.93,40.21,31.15,0.04
23220,0.57,0.9,40.21,31.16,0.06
23230,0.6,0.91,40.21,31.16,0.06
23870,0.48,0.9,40.23,31.16,0.1
23910,0.48,0.9,40.23,31.16,0.09
23920,0.52,0.91,40.23,31.16,0.09
23940,0.54,0.91,40.23,31.16,0.07
23990,0.58,0.93,40.24,31.16,0.07
24010,0.58,0.93,40.24,31.17,0.05
24110,0.53,0.92,40.24,31.17,0.07
24260,0.67,0.93,40.24,31.17,0.13
24280,0.56,0.93,40.24,31.17,0.13
24470,0.53,0.94,40.25,31.17,0.1
24560,0.53,0.91,40.25,31.17,0.12
24760,0.56,0.89,40.26,31.18,0.15
24790,0.59,0.9,40.26,31.18,0.12
24850,0.5,0.89,40.26,31.18,0.1
25070,0.49,0.9,40.27,31.18,0.15
25100,0.54,0.9,40.27,31.18,0.11
25280,0.4,0.85,40.27,31.19,0.1
25410,0.43,0.86,40.27,31.19,0.17
25610,0.46,0.87,40.28,31.19,0.1
25770,0.41,0.84,40.28,31.19,0.1
26420,0.43,0.86,40.3,31.21,0.05
26450,0.36,0.84,40.3,31.21,0.05
27160,0.37,0.88,40.31,31.22,0.04
27180,0.38,0.89,40.31,31.22,0.08
27230,0.37,0.87,40.31,31.22,0.08
27650,0.41,0.9,40.32,31.22,0.04
27820,0.32,0.87,40.32,31.22,0.05
27860,0.44,0.87,40.32,31.23,0.04
27900,0.33,0.86,40.32,31.23,0.03
27970,0.34,0.87,40.32,31.23,0.04
28000,0.4,0.87,40.32,31.23,0.04
28010,0.4,0.87,40.32,31.23,0.04
28110,0.39,0.86,40.33,31.23,0.05
28160,0.3,0.86,40.33,31.23,0.06
28270,0.34,0.85,40.33,31.23,0.07
28330,0.35,0.87,40.33,31.23,0.06
28340,0.34,0.86,40.33,31.23,0.06
28460,0.51,0.89,40.33,31.23,0.09
28650,0.47,0.92,40.34,31.23,0.09
29000,0.52,0.9,40.35,31.24,0.1
29090,0.47,0.89,40.35,31.24,0.13
29230,0.51,0.87,40.35,31.25,0.09
29400,0.42,0.87,40.35,31.25,0.1
29450,0.4,0.86,40.36,31.25,0.1
29550,0.4,0.87,40.36,31.25,0.03
29560,0.41,0.87,40.36,31.25,0.03
29620,0.62,0.87,40.36,31.25,0.11
35460,0.28,0.88,40.44,31.32,0.02
35510,0.31,0.88,40.44,31.32,0.02
35530,0.3,0.88,40.44,31.32,0.03
35590,0.31,0.87,40.44,31.32,0.02
35650,0.28,0.88,40.44,31.32,0.03
35730,0.33,0.88,40.44,31.32,0.03
35870,0.23,0.86,40.44,31.32,0.03
35950,0.29,0.86,40.44,31.32,0.02
35990,0.29,0.88,40.44,31.32,0.02
36050,0.34,0.89,40.44,31.32,0.03
36090,0.34,0.9,40.44,31.32,0.03
36170,0.32,0.9,40.44,31.33,0.03
36870,0.33,0.9,40.45,31.33,0.03
38650,0.28,0.88,40.48,31.35,0.03
38730,0.27,0.87,40.48,31.35,0.04
38910,0.31,0.87,40.48,31.35,0.02
38930,0.3,0.88,40.48,31.35,0.02
39130,0.33,0.87,40.48,31.36,0.04
39170,0.24,0.86,40.48,31.36,0.04
39250,0.25,0.88,40.48,31.36,0.03
39330,0.27,0.87,40.48,31.36,0.02
39470,0.23,0.87,40.48,31.36,0.02
39720,0.33,0.91,40.49,31.36,0.04
39830,0.27,0.89,40.49,31.36,0.04
39850,0.29,0.9,40.49,31.36,0.03
39950,0.33,0.9,40.49,31.36,0.04
40240,0.46,0.89,40.49,31.37,0.04
40320,0.51,0.89,40.49,31.37,0.03
40560,0.51,0.88,40.5,31.37,0.04
40620,0.48,0.88,40.5,31.37,0.03
40690,0.47,0.88,40.5,31.37,0.03
