time_stamp,cpu_util_percent,mem_util_percent,net_in,net_out,disk_io_percent
2280,0.15,0.84,34.73,25.6,0.06
2330,0.12,0.83,34.73,25.6,0.06
2490,0.39,0.85,34.73,25.6,0.02
2680,0.16,0.84,34.73,25.6,0.02
2890,0.23,0.83,34.73,25.61,0.02
2920,0.24,0.85,34.73,25.61,0.02
2980,0.23,0.86,34.74,25.61,0.01
3120,0.19,0.86,34.74,25.61,0.01
8030,0.28,0.76,34.81,25.65,0.04
8110,0.34,0.79,34.81,25.65,0.05
8230,0.4,0.76,34.81,25.65,0.06
8260,0.37,0.75,34.81,25.65,0.06
8430,0.43,0.76,34.81,25.66,0.07
8480,0.25,0.76,34.82,25.66,0.07
8500,0.25,0.76,34.82,25.66,0.07
8590,0.21,0.73,34.82,25.66,0.03
8650,0.26,0.74,34.82,25.66,0.02
8700,0.27,0.76,34.82,25.66,0.03
8740,0.22,0.75,34.82,25.66,0.03
8750,0.21,0.74,34.82,25.66,0.03
8780,0.22,0.75,34.82,25.66,0.03
8870,0.23,0.74,34.82,25.66,0.03
8950,0.19,0.73,34.82,25.66,0.01
9090,0.23,0.73,34.83,25.66,0.01
9110,0.22,0.74,34.83,25.66,0.01
9190,0.19,0.74,34.83,25.66,0.01
9370,0.23,0.74,34.83,25.66,0.02
9540,0.24,0.74,34.83,25.66,0.03
9570,0.24,0.74,34.83,25.66,0.03
9810,0.19,0.78,34.83,25.67,0.01
9840,0.28,0.78,34.84,25.67,0.02
9940,0.19,0.74,34.84,25.67,0.01
10010,0.17,0.74,34.84,25.67,0.02
10030,0.17,0.74,34.84,25.67,0.01
10110,0.16,0.75,34.84,25.67,0.01
10140,0.24,0.74,34.84,25.67,0.01
10190,0.3,0.73,34.84,25.67,0.01
10200,0.26,0.73,34.84,25.67,0.03
10480,0.19,0.75,34.84,25.67,0.02
10520,0.2,0.75,34.84,25.67,0.01
10690,0.17,0.75,34.84,25.67,0.02
10740,0.18,0.74,34.85,25.67,0.01
10810,0.27,0.76,34.85,25.67,0.01
10980,0.3,0.78,34.85,25.68,0.02
11030,0.26,0.78,34.85,25.68,0.02
11220,0.16,0.78,34.86,25.68,0.01
11290,0.19,0.8,34.86,25.68,0.01
11450,0.23,0.78,34.86,25.68,0.01
11520,0.18,0.78,34.86,25.68,0.02
11560,0.19,0.77,34.86,25.68,0.02
12130,0.23,0.76,34.87,25.68,0.03
12150,0.22,0.75,34.87,25.68,0.03
12170,0.25,0.75,34.87,25.68,0.03
12200,0.26,0.75,34.87,25.68,0.03
12290,0.26,0.76,34.87,25.68,0.04
12360,0.34,0.77,34.88,25.69,0.04
12370,0.36,0.78,34.88,25.69,0.04
12460,0.29,0.79,34.88,25.69,0.05
12550,0.29,0.77,34.88,25.69,0.03
12580,0.26,0.77,34.88,25.69,0.03
12910,0.19,0.74,34.88,25.69,0.04
12930,0.15,0.73,34.88,25.69,0.04
12950,0.16,0.74,34.88,25.69,0.04
13050,0.17,0.73,34.88,25.69,0.03
15010,0.33,0.79,34.92,25.71,0.06
15380,0.24,0.8,34.93,25.71,0.04
15400,0.28,0.81,34.93,25.71,0.04
15420,0.24,0.81,34.93,25.71,0.03
15570,0.24,0.81,34.93,25.71,0.03
15650,0.33,0.79,34.93,25.72,0.03
18620,0.25,0.79,34.96,25.74,0.03
18630,0.24,0.79,34.96,25.74,0.03
18680,0.25,0.78,34.96,25.74,0.03
19060,0.25,0.8,34.97,25.75,0.03
19100,0.21,0.81,34.97,25.75,0.02
19190,0.21,0.8,34.98,25.75,0.03
19220,0.23,0.8,34.98,25.75,0.02
19260,0.2,0.79,34.98,25.75,0.01
19390,0.23,0.8,34.98,25.75,0.02
19710,0.38,0.82,34.98,25.75,0.06
19830,0.3,0.79,34.99,25.75,0.07
20100,0.53,0.82,35.0,25.76,0.16
20460,0.54,0.87,35.01,25.76,0.12
20580,0.53,0.87,35.01,25.76,0.15
20720,0.68,0.87,35.01,25.77,0.1
20740,0.68,0.89,35.01,25.77,0.1
20760,0.65,0.89,35.01,25.77,0.13
20910,0.48,0.85,35.01,25.77,0.05
20990,0.5,0.85,35.02,25.77,0.07
21200,0.35,0.83,35.02,25.77,0.05
25770,0.35,0.8,35.14,25.84,0.11
25810,0.35,0.78,35.14,25.84,0.08
25960,0.37,0.79,35.15,25.84,0.07
25990,0.4,0.81,35.15,25.85,0.06
26040,0.43,0.81,35.15,25.85,0.07
26060,0.39,0.82,35.15,25.85,0.07
26120,0.45,0.82,35.15,25.85,0.08
26580,0.33,0.8,35.16,25.86,0.03
26620,0.36,0.8,35.16,25.86,0.03
26670,0.33,0.8,35.16,25.86,0.02
26840,0.44,0.85,35.16,25.86,0.03
26940,0.45,0.86,35.16,25.86,0.04
27110,0.43,0.86,35.17,25.86,0.03
27270,0.31,0.82,35.17,25.86,0.03
27750,0.39,0.84,35.18,25.87,0.01
27760,0.42,0.83,35.18,25.87,0.01
27810,0.39,0.82,35.18,25.87,0.04
27860,0.37,0.82,35.18,25.87,0.02
27960,0.31,0.83,35.18,25.87,0.03
28070,0.32,0.85,35.18,25.88,0.03
28440,0.26,0.82,35.19,25.88,0.03
28600,0.35,0.84,35.19,25.88,0.05
28720,0.39,0.85,35.19,25.88,0.02
28830,0.48,0.85,35.2,25.89,0.04
28910,0.5,0.84,35.2,25.89,0.1
28940,0.53,0.85,35.2,25.89,0.02
28960,0.43,0.84,35.2,25.89,0.02
29100,0.48,0.83,35.2,25.89,0.04
29310,0.37,0.83,35.21,25.89,0.03
29320,0.41,0.84,35.21,25.89,0.03
29550,0.4,0.82,35.21,25.9,0.03
29640,0.56,0.82,35.21,25.9,0.05
29710,0.42,0.83,35.22,25.9,0.03
29790,0.44,0.82,35.22,25.9,0.06
29860,0.45,0.83,35.22,25.9,0.03
29940,0.52,0.84,35.22,25.9,0.05
30190,0.43,0.82,35.22,25.9,0.05
30210,0.34,0.83,35.22,25.9,0.05
30250,0.41,0.84,35.22,25.9,0.02
30310,0.41,0.85,35.23,25.91,0.07
30390,0.31,0.81,35.23,25.91,0.24
30490,0.41,0.84,35.23,25.91,0.04
30520,0.35,0.84,35.23,25.91,0.04
32150,0.35,0.85,35.25,25.93,0.03
32190,0.35,0.84,35.25,25.93,0.03
32220,0.33,0.83,35.25,25.93,0.01
32340,0.3,0.82,35.25,25.93,0.03
32360,0.34,0.82,35.25,25.93,0.03
32410,0.37,0.8,35.25,25.93,0.02
32810,0.42,0.84,35.26,25.94,0.04
32830,0.5,0.85,35.26,25.94,0.08
33040,0.42,0.86,35.26,25.94,0.04
33360,0.37,0.85,35.27,25.95,0.03
33370,0.41,0.84,35.27,25.95,0.03
33740,0.38,0.82,35.27,25.95,0.02
33750,0.38,0.82,35.27,25.95,0.02
33790,0.38,0.82,35.27,25.95,0.03
34050,0.5,0.83,35.27,25.96,0.02
34180,0.31,0.82,35.28,25.96,0.04
34240,0.33,0.82,35.28,25.96,0.03
34250,0.3,0.82,35.28,25.96,0.03
34260,0.31,0.82,35.28,25.96,0.06
34330,0.33,0.82,35.28,25.96,0.07
34430,0.24,0.8,35.28,25.96,0.03
34440,0.26,0.81,35.28,25.96,0.04
34740,0.27,0.81,35.28,25.96,0.02
34820,0.29,0.81,35.28,25.96,0.02
34830,0.34,0.82,35.28,25.96,0.02
34980,0.24,0.82,35.28,25.96,0.03
35020,0.28,0.83,35.29,25.96,0.03
35040,0.35,0.83,35.29,25.96,0.02
35300,0.35,0.84,35.29,25.97,0.03
35440,0.3,0.85,35.29,25.97,0.01
35720,0.29,0.83,35.29,25.97,0.02
35730,0.35,0.84,35.29,25.97,0.02
35780,0.31,0.84,35.3,25.97,0.02
35960,0.33,0.84,35.3,25.98,0.01
36250,0.26,0.84,35.3,25.98,0.02
36420,0.24,0.82,35.3,25.98,0.03
36470,0.39,0.82,35.3,25.98,0.03
36500,0.26,0.84,35.3,25.98,0.02
36580,0.28,0.84,35.31,25.99,0.01
36590,0.28,0.85,35.31,25.99,0.01
36680,0.3,0.86,35.31,25.99,0.06
36830,0.28,0.87,35.31,25.99,0.02
36880,0.27,0.86,35.31,25.99,0.03
36900,0.35,0.88,35.31,25.99,0.03
36920,0.38,0.89,35.31,25.99,0.03
37020,0.31,0.89,35.31,25.99,0.02
37150,0.3,0.86,35.31,25.99,0.02
37220,0.26,0.84,35.31,26.0,0.03
37240,0.29,0.84,35.31,26.0,0.03
37280,0.44,0.85,35.32,26.0,0.04
37340,0.26,0.84,35.32,26.0,0.03
37390,0.3,0.84,35.32,26.0,0.02
37610,0.21,0.83,35.32,26.0,0.03
37910,0.24,0.84,35.32,26.01,0.01
37990,0.22,0.83,35.32,26.01,0.01
38350,0.15,0.81,35.33,26.01,0.01
38420,0.18,0.81,35.33,26.01,0.01
38640,0.21,0.82,35.33,26.01,0.02
38690,0.19,0.82,35.33,26.01,0.02
38870,0.29,0.82,35.33,26.02,0.01
38920,0.24,0.82,35.33,26.02,0.01
38960,0.23,0.82,35.33,26.02,0.02
39190,0.21,0.82,35.33,26.02,0.01
39390,0.2,0.82,35.33,26.02,0.02
39400,0.21,0.82,35.33,26.02,0.02
39480,0.13,0.81,35.33,26.02,0.03
39660,0.18,0.82,35.34,26.02,0.01
39680,0.15,0.82,35.34,26.02,0.01
39700,0.17,0.83,35.34,26.02,0.01
39770,0.22,0.82,35.34,26.03,0.01
39800,0.24,0.84,35.34,26.03,0.04
39820,0.24,0.83,35.34,26.03,0.04
39960,0.29,0.85,35.34,26.03,0.03
39980,0.28,0.84,35.34,26.03,0.03
40010,0.24,0.84,35.34,26.03,0.03
40120,0.25,0.84,35.34,26.03,0.02
40260,0.38,0.84,35.34,26.03,0.04
40360,0.25,0.84,35.34,26.03,0.01
40410,0.27,0.84,35.34,26.03,0.02
40560,0.28,0.83,35.35,26.03,0.02
40570,0.26,0.83,35.35,26.03,0.02
40660,0.21,0.83,35.35,26.03,0.02
40750,0.28,0.83,35.35,26.04,0.02
40780,0.28,0.83,35.35,26.04,0.02
40850,0.32,0.84,35.35,26.04,0.07
40930,0.29,0.85,35.35,26.04,0.03
41000,0.3,0.85,35.35,26.04,0.04
41040,0.3,0.85,35.35,26.04,0.02
