time_stamp,cpu_util_percent,mem_util_percent,net_in,net_out,disk_io_percent
10,0.19,0.95,38.34,31.06,0.02
80,0.16,0.93,38.34,31.06,0.03
330,0.13,0.92,38.34,31.06,0.03
440,0.31,0.97,38.35,31.06,0.03
560,0.25,0.95,38.35,31.06,0.05
580,0.28,0.95,38.35,31.06,0.05
630,0.3,0.96,38.35,31.06,0.03
680,0.26,0.94,38.35,31.06,0.03
710,0.26,0.94,38.35,31.06,0.03
780,0.22,0.94,38.35,31.06,0.02
850,0.25,0.94,38.35,31.07,0.02
1380,0.19,0.93,38.36,31.07,0.02
1630,0.23,0.97,38.36,31.07,0.02
1690,0.22,0.95,38.37,31.08,0.02
1790,0.16,0.96,38.37,31.08,0.02
1980,0.2,0.95,38.37,31.08,0.03
2040,0.17,0.95,38.37,31.08,0.02
2070,0.17,0.95,38.37,31.08,0.02
2190,0.14,0.91,38.37,31.08,0.02
2380,0.18,0.92,38.37,31.08,0.02
2670,0.3,0.94,38.38,31.08,0.02
2740,0.28,0.94,38.38,31.08,0.02
2810,0.26,0.91,38.38,31.09,0.01
2840,0.3,0.92,38.38,31.09,0.02
3090,0.26,0.94,38.38,31.09,0.03
3470,0.2,0.95,38.38,31.09,0.02
3490,0.18,0.95,38.38,31.09,0.02
3500,0.17,0.95,38.38,31.09,0.02
3620,0.16,0.95,38.39,31.09,0.02
4020,0.2,0.94,38.39,31.1,0.02
4170,0.18,0.92,38.39,31.1,0.02
4340,0.14,0.91,38.39,31.1,0.02
4360,0.19,0.91,38.39,31.1,0.02
4490,0.17,0.91,38.39,31.1,0.04
4550,0.21,0.92,38.4,31.1,0.03
4660,0.32,0.95,38.4,31.1,0.02
4710,0.39,0.97,38.4,31.1,0.02
4770,0.53,0.95,38.4,31.1,0.03
4920,0.35,0.9,38.4,31.11,0.05
5010,0.31,0.89,38.4,31.11,0.03
5050,0.33,0.9,38.41,31.11,0.03
5080,0.36,0.89,38.41,31.11,0.03
5140,0.41,0.9,38.41,31.11,0.04
5150,0.41,0.9,38.41,31.11,0.04
5360,0.45,0.88,38.41,31.11,0.03
5800,0.32,0.87,38.42,31.12,0.03
6000,0.28,0.86,38.42,31.12,0.03
6040,0.26,0.85,38.42,31.12,0.03
6240,0.3,0.86,38.43,31.13,0.05
6390,0.28,0.86,38.43,31.13,0.02
6410,0.25,0.87,38.43,31.13,0.02
6700,0.28,0.88,38.43,31.13,0.03
6870,0.24,0.87,38.44,31.14,0.02
6900,0.22,0.87,38.44,31.14,0.02
7010,0.21,0.85,38.44,31.14,0.02
7070,0.22,0.86,38.44,31.14,0.05
7560,0.26,0.88,38.45,31.14,0.06
7650,0.22,0.88,38.45,31.15,0.03
7660,0.23,0.89,38.45,31.15,0.03
7850,0.28,0.9,38.46,31.15,0.07
7990,0.42,0.92,38.46,31.15,0.04
8010,0.41,0.92,38.46,31.15,0.04
8120,0.38,0.92,38.46,31.15,0.06
8190,0.58,0.9,38.46,31.15,0.05
8290,0.45,0.89,38.46,31.15,0.03
8390,0.4,0.87,38.47,31.16,0.02
8450,0.41,0.88,38.47,31.16,0.04
8480,0.29,0.88,38.47,31.16,0.02
8490,0.28,0.88,38.47,31.16,0.02
8500,0.27,0.88,38.47,31.16,0.02
8540,0.26,0.86,38.47,31.16,0.1
8730,0.29,0.88,38.47,31.16,0.08
8770,0.36,0.89,38.47,31.16,0.25
8800,0.36,0.89,38.48,31.16,0.25
8830,0.35,0.89,38.48,31.16,0.05
8850,0.32,0.88,38.48,31.16,0.05
8920,0.29,0.88,38.48,31.16,0.05
9130,0.33,0.87,38.48,31.16,0.03
9500,0.26,0.86,38.49,31.17,0.03
9590,0.27,0.85,38.49,31.17,0.03
9630,0.26,0.85,38.49,31.17,0.05
9770,0.26,0.85,38.49,31.17,0.03
9870,0.26,0.85,38.49,31.17,0.02
9910,0.4,0.85,38.49,31.17,0.03
9990,0.24,0.85,38.5,31.17,0.03
10370,0.24,0.85,38.5,31.18,0.05
10380,0.24,0.85,38.5,31.18,0.02
10450,0.28,0.86,38.5,31.18,0.03
10480,0.27,0.86,38.5,31.18,0.03
10720,0.24,0.87,38.51,31.18,0.04
10860,0.32,0.88,38.51,31.18,0.03
10990,0.35,0.89,38.51,31.18,0.05
11270,0.24,0.91,38.52,31.19,0.04
11310,0.26,0.92,38.52,31.19,0.03
11400,0.33,0.9,38.52,31.19,0.03
11540,0.28,0.89,38.52,31.19,0.04
11710,0.33,0.85,38.53,31.19,0.05
11730,0.29,0.85,38.53,31.19,0.05
11740,0.28,0.85,38.53,31.19,0.05
11810,0.26,0.86,38.53,31.19,0.03
11930,0.23,0.86,38.53,31.19,0.02
11940,0.23,0.86,38.53,31.19,0.02
11980,0.24,0.87,38.53,31.19,0.02
12040,0.23,0.86,38.53,31.19,0.13
12110,0.29,0.86,38.53,31.19,0.03
12140,0.28,0.86,38.53,31.2,0.02
12160,0.3,0.86,38.53,31.2,0.02
12210,0.31,0.87,38.54,31.2,0.03
12320,0.39,0.9,38.54,31.2,0.05
12610,0.4,0.92,38.54,31.2,0.03
12620,0.37,0.91,38.54,31.2,0.03
12700,0.27,0.88,38.54,31.2,0.02
12790,0.27,0.88,38.55,31.2,0.04
12820,0.24,0.87,38.55,31.2,0.04
12880,0.24,0.88,38.55,31.2,0.05
13100,0.26,0.88,38.55,31.2,0.03
13460,0.29,0.89,38.56,31.21,0.03
13580,0.26,0.89,38.56,31.21,0.04
13680,0.35,0.91,38.56,31.21,0.03
13910,0.32,0.91,38.57,31.21,0.03
13950,0.29,0.91,38.57,31.21,0.04
13960,0.32,0.9,38.57,31.21,0.04
13980,0.3,0.88,38.57,31.21,0.04
13990,0.3,0.88,38.57,31.21,0.04
14110,0.36,0.9,38.57,31.21,0.05
14160,0.34,0.92,38.57,31.22,0.03
14170,0.34,0.92,38.57,31.22,0.03
14180,0.29,0.91,38.57,31.22,0.03
14200,0.32,0.92,38.57,31.22,0.03
14370,0.32,0.94,38.58,31.22,0.03
14450,0.29,0.93,38.58,31.22,0.03
14460,0.3,0.92,38.58,31.22,0.07
14550,0.3,0.91,38.58,31.22,0.03
14580,0.25,0.9,38.58,31.22,0.04
14600,0.3,0.9,38.58,31.22,0.04
14610,0.29,0.9,38.58,31.22,0.04
14670,0.36,0.91,38.58,31.22,0.08
14720,0.31,0.9,38.58,31.22,0.11
14760,0.3,0.9,38.58,31.22,0.08
20830,0.61,0.94,38.7,31.3,0.21
20860,0.52,0.94,38.7,31.3,0.21
21060,0.47,0.93,38.7,31.3,0.1
21330,0.38,0.93,38.71,31.3,0.06
21350,0.38,0.92,38.71,31.31,0.06
21520,0.43,0.9,38.71,31.31,0.07
21630,0.36,0.89,38.71,31.31,0.04
21830,0.55,0.93,38.72,31.31,0.12
21930,0.57,0.95,38.72,31.31,0.15
22000,0.42,0.94,38.72,31.32,0.13
22020,0.42,0.94,38.73,31.32,0.07
22160,0.37,0.91,38.73,31.32,0.06
22180,0.57,0.93,38.73,31.32,0.06
22220,0.44,0.91,38.73,31.32,0.06
22270,0.57,0.92,38.73,31.32,0.04
22370,0.68,0.96,38.74,31.32,0.08
22470,0.71,0.95,38.74,31.32,0.09
22530,0.74,0.97,38.74,31.33,0.07
22590,0.8,0.96,38.75,31.33,0.08
23450,0.59,0.95,38.77,31.34,0.08
23540,0.56,0.94,38.78,31.34,0.09
23590,0.63,0.95,38.78,31.34,0.06
23960,0.67,0.93,38.79,31.35,0.1
23990,0.62,0.94,38.79,31.35,0.1
24030,0.6,0.93,38.79,31.35,0.07
24050,0.56,0.94,38.79,31.35,0.07
24060,0.56,0.94,38.79,31.35,0.14
24150,0.58,0.94,38.79,31.35,0.09
24160,0.58,0.93,38.79,31.35,0.09
24290,0.54,0.95,38.8,31.35,0.05
24400,0.54,0.92,38.8,31.36,0.06
24500,0.5,0.91,38.8,31.36,0.11
24600,0.57,0.9,38.8,31.36,0.14
24660,0.59,0.94,38.81,31.36,0.1
24690,0.53,0.93,38.81,31.36,0.1
24720,0.54,0.93,38.81,31.36,0.05
24880,0.47,0.94,38.81,31.37,0.11
24890,0.5,0.94,38.81,31.37,0.11
24950,0.44,0.93,38.81,31.37,0.05
25000,0.37,0.89,38.82,31.37,0.06
25110,0.38,0.89,38.82,31.37,0.05
25130,0.34,0.86,38.82,31.37,0.05
25210,0.34,0.86,38.82,31.37,0.03
25330,0.61,0.89,38.82,31.38,0.05
25380,0.42,0.86,38.82,31.38,0.05
25420,0.44,0.86,38.83,31.38,0.05
25550,0.43,0.87,38.83,31.38,0.07
25870,0.51,0.88,38.84,31.39,0.07
25960,0.58,0.87,38.84,31.39,0.1
25970,0.49,0.87,38.84,31.39,0.1
26030,0.3,0.87,38.84,31.39,0.06
26150,0.38,0.88,38.84,31.39,0.13
26190,0.35,0.88,38.84,31.39,0.05
26520,0.31,0.86,38.85,31.4,0.03
26540,0.28,0.87,38.85,31.4,0.03
26600,0.31,0.87,38.85,31.4,0.04
26760,0.45,0.9,38.85,31.4,0.03
26790,0.51,0.9,38.85,31.4,0.03
27190,0.39,0.9,38.86,31.41,0.05
27570,0.38,0.92,38.87,31.42,0.03
27690,0.37,0.93,38.87,31.42,0.03
27820,0.29,0.89,38.87,31.42,0.05
27850,0.3,0.89,38.87,31.42,0.04
27860,0.28,0.88,38.88,31.42,0.04
27900,0.3,0.89,38.88,31.42,0.03
28040,0.36,0.89,38.88,31.42,0.03
28110,0.4,0.9,38.88,31.43,0.04
