time_stamp,cpu_util_percent,mem_util_percent,net_in,net_out,disk_io_percent
50,0.12,0.87,25.5,18.17,0.02
70,0.26,0.87,25.5,18.17,0.03
80,0.1,0.87,25.5,18.17,0.03
140,0.38,0.87,25.5,18.17,0.02
220,0.33,0.89,25.51,18.17,0.02
250,0.3,0.87,25.51,18.17,0.01
300,0.31,0.87,25.51,18.17,0.04
340,0.38,0.87,25.51,18.17,0.04
380,0.44,0.89,25.51,18.17,0.03
1030,0.39,0.88,25.52,18.18,0.02
1040,0.48,0.88,25.52,18.18,0.02
1070,0.32,0.89,25.52,18.18,0.02
1200,0.33,0.9,25.52,18.18,0.04
1290,0.32,0.9,25.52,18.18,0.02
1300,0.4,0.91,25.52,18.18,0.02
1360,0.31,0.88,25.52,18.18,0.02
1410,0.33,0.86,25.52,18.18,0.02
1520,0.26,0.88,25.52,18.19,0.03
1570,0.32,0.9,25.52,18.19,0.03
1630,0.19,0.9,25.53,18.19,0.02
1660,0.19,0.9,25.53,18.19,0.02
1710,0.22,0.91,25.53,18.19,0.02
1810,0.3,0.91,25.53,18.19,0.03
1830,0.16,0.91,25.53,18.19,0.03
1840,0.28,0.91,25.53,18.19,0.03
1950,0.23,0.87,25.53,18.19,0.03
2090,0.15,0.89,25.53,18.19,0.02
2230,0.12,0.88,25.53,18.19,0.02
2340,0.26,0.88,25.53,18.19,0.02
2350,0.21,0.88,25.53,18.19,0.02
2450,0.29,0.89,25.53,18.19,0.02
2480,0.16,0.9,25.53,18.19,0.02
2500,0.3,0.89,25.53,18.19,0.02
2640,0.26,0.87,25.54,18.19,0.02
2670,0.13,0.88,25.54,18.19,0.02
2680,0.36,0.88,25.54,18.19,0.02
3050,0.24,0.9,25.54,18.2,0.02
3340,0.22,0.88,25.54,18.2,0.02
3360,0.11,0.89,25.54,18.2,0.02
3490,0.19,0.9,25.54,18.2,0.02
3590,0.27,0.9,25.54,18.2,0.02
3610,0.37,0.9,25.54,18.2,0.01
3620,0.23,0.9,25.54,18.2,0.01
3670,0.27,0.91,25.54,18.2,0.02
3730,0.41,0.92,25.55,18.2,0.02
3770,0.25,0.92,25.55,18.2,0.02
3840,0.54,0.92,25.55,18.2,0.02
3990,0.38,0.91,25.55,18.2,0.02
4010,0.27,0.91,25.55,18.2,0.02
11390,0.28,0.83,25.65,18.27,0.01
11450,0.14,0.81,25.65,18.27,0.02
11750,0.32,0.81,25.66,18.27,0.04
11780,0.37,0.81,25.66,18.27,0.03
11840,0.2,0.8,25.66,18.27,0.03
12010,0.18,0.8,25.66,18.27,0.1
12210,0.27,0.81,25.66,18.27,0.03
12230,0.24,0.82,25.66,18.27,0.03
12290,0.22,0.82,25.67,18.27,0.03
12300,0.31,0.82,25.67,18.27,0.02
12360,0.22,0.84,25.67,18.27,0.02
12440,0.21,0.86,25.67,18.27,0.03
12470,0.25,0.87,25.67,18.27,0.03
12490,0.35,0.87,25.67,18.27,0.02
12610,0.24,0.81,25.67,18.27,0.02
12750,0.25,0.81,25.67,18.27,0.02
12770,0.16,0.81,25.67,18.27,0.02
12830,0.32,0.79,25.67,18.27,0.03
12930,0.12,0.8,25.67,18.27,0.03
13050,0.27,0.79,25.67,18.28,0.03
13150,0.22,0.79,25.67,18.28,0.04
13170,0.3,0.8,25.67,18.28,0.04
13210,0.21,0.81,25.68,18.28,0.02
13260,0.21,0.8,25.68,18.28,0.03
13330,0.24,0.8,25.68,18.28,0.03
13760,0.33,0.83,25.68,18.28,0.02
13850,0.28,0.83,25.68,18.28,0.02
13860,0.25,0.83,25.68,18.28,0.02
13930,0.21,0.83,25.69,18.28,0.03
13980,0.42,0.83,25.69,18.28,0.07
14000,0.16,0.82,25.69,18.28,0.07
14440,0.4,0.85,25.7,18.29,0.05
14580,0.13,0.81,25.7,18.29,0.02
14590,0.5,0.81,25.7,18.29,0.02
14660,0.31,0.81,25.7,18.29,0.04
14740,0.24,0.82,25.7,18.29,0.09
14790,0.21,0.82,25.7,18.29,0.05
14840,0.29,0.83,25.7,18.29,0.04
16670,0.17,0.83,25.73,18.31,0.03
16760,0.27,0.82,25.73,18.31,0.02
16830,0.23,0.82,25.73,18.31,0.02
16910,0.28,0.82,25.73,18.31,0.04
16940,0.17,0.83,25.73,18.31,0.02
17230,0.57,0.86,25.73,18.31,0.04
17270,0.31,0.85,25.73,18.31,0.04
17290,0.46,0.86,25.73,18.31,0.04
17310,0.31,0.87,25.74,18.31,0.04
17340,0.36,0.84,25.74,18.31,0.05
17470,0.31,0.85,25.74,18.31,0.04
17530,0.38,0.87,25.74,18.31,0.03
