time_stamp,cpu_util_percent,mem_util_percent,net_in,net_out,disk_io_percent
90,0.0,0.03,0.0,0.0,0.0
150,0.0,0.03,0.0,0.0,0.0
160,0.0,0.03,0.0,0.0,0.0
250,0.0,0.03,0.0,0.0,0.0
340,0.0,0.03,0.0,0.0,0.0
350,0.0,0.03,0.0,0.0,0.0
440,0.0,0.03,0.0,0.0,0.0
580,0.0,0.03,0.0,0.0,0.0
590,0.0,0.03,0.0,0.0,0.0
650,0.0,0.03,0.0,0.0,0.0
670,0.0,0.03,0.0,0.0,0.0
750,0.0,0.03,0.0,0.0,0.0
760,0.0,0.03,0.0,0.0,0.0
810,0.0,0.03,0.0,0.0,0.0
1030,0.0,0.03,0.0,0.0,0.0
1060,0.0,0.03,0.0,0.0,0.0
1080,0.0,0.03,0.0,0.0,0.0
1090,0.0,0.03,0.0,0.0,0.0
1100,0.0,0.03,0.0,0.0,0.0
1160,0.0,0.03,0.0,0.0,0.0
1230,0.0,0.03,0.0,0.0,0.0
1300,0.0,0.03,0.0,0.0,0.0
1350,0.0,0.03,0.0,0.0,0.0
1770,0.0,0.03,0.0,0.0,0.0
1870,0.0,0.03,0.0,0.0,0.0
1970,0.0,0.03,0.0,0.0,0.0
2010,0.0,0.03,0.0,0.0,0.0
2130,0.0,0.03,0.0,0.0,0.0
2220,0.0,0.03,0.0,0.0,0.0
2270,0.0,0.03,0.0,0.0,0.0
2500,0.0,0.03,0.0,0.0,0.0
2580,0.0,0.03,0.0,0.0,0.0
2620,0.0,0.03,0.0,0.0,0.0
2900,0.0,0.03,0.0,0.0,0.0
3250,0.0,0.03,0.0,0.0,0.0
3420,0.0,0.03,0.0,0.0,0.0
3430,0.0,0.03,0.0,0.0,0.0
3450,0.0,0.03,0.0,0.0,0.0
3510,0.0,0.03,0.0,0.0,0.0
3540,0.0,0.03,0.0,0.0,0.0
3570,0.0,0.03,0.0,0.0,0.0
3620,0.0,0.03,0.0,0.0,0.0
3650,0.0,0.03,0.0,0.0,0.0
3680,0.0,0.03,0.0,0.0,0.0
3690,0.0,0.03,0.0,0.0,0.0
3760,0.0,0.03,0.0,0.0,0.0
3830,0.0,0.03,0.0,0.0,0.0
3870,0.0,0.03,0.0,0.0,0.0
3930,0.0,0.03,0.0,0.0,0.0
8140,0.0,0.03,0.0,0.0,0.0
8170,0.0,0.03,0.0,0.0,0.0
8200,0.0,0.03,0.0,0.0,0.0
8240,0.0,0.03,0.0,0.0,0.0
8250,0.0,0.03,0.0,0.0,0.0
8260,0.0,0.03,0.0,0.0,0.0
8310,0.0,0.03,0.0,0.0,0.0
8350,0.0,0.03,0.0,0.0,0.0
8380,0.0,0.03,0.0,0.0,0.0
8420,0.0,0.03,0.0,0.0,0.0
8840,0.0,0.03,0.0,0.0,0.0
10290,0.0,0.03,0.0,0.0,0.0
10350,0.0,0.03,0.0,0.0,0.0
10590,0.0,0.03,0.0,0.0,0.0
10640,0.0,0.03,0.0,0.0,0.0
10670,0.0,0.03,0.0,0.0,0.0
10750,0.0,0.03,0.0,0.0,0.0
10970,0.0,0.03,0.0,0.0,0.0
11000,0.0,0.03,0.0,0.0,0.0
11200,0.0,0.03,0.0,0.0,0.0
11220,0.0,0.03,0.0,0.0,0.0
11250,0.0,0.03,0.0,0.0,0.0
11360,0.0,0.03,0.0,0.0,0.0
11370,0.0,0.03,0.0,0.0,0.0
11380,0.0,0.03,0.0,0.0,0.0
11450,0.0,0.03,0.0,0.0,0.0
11530,0.0,0.03,0.0,0.0,0.0
11590,0.0,0.03,0.0,0.0,0.0
11730,0.0,0.03,0.0,0.0,0.0
11770,0.0,0.03,0.0,0.0,0.0
11920,0.0,0.03,0.0,0.0,0.0
17300,0.0,0.03,0.0,0.01,0.0
17340,0.0,0.03,0.0,0.01,0.0
17420,0.0,0.03,0.0,0.01,0.0
17530,0.0,0.03,0.0,0.01,0.0
17640,0.0,0.03,0.0,0.01,0.0
17690,0.0,0.03,0.0,0.01,0.0
19200,0.0,0.03,0.0,0.01,0.0
19240,0.0,0.03,0.0,0.01,0.0
19280,0.0,0.03,0.0,0.01,0.0
19310,0.0,0.03,0.0,0.01,0.0
19370,0.0,0.03,0.0,0.01,0.0
19440,0.0,0.03,0.0,0.01,0.0
19460,0.0,0.03,0.0,0.01,0.0
19670,0.0,0.03,0.0,0.01,0.0
19680,0.0,0.03,0.0,0.01,0.0
19690,0.0,0.03,0.0,0.01,0.0
19860,0.0,0.03,0.0,0.01,0.0
19870,0.0,0.03,0.0,0.01,0.0
19930,0.0,0.03,0.0,0.01,0.0
20120,0.0,0.03,0.0,0.01,0.0
20470,0.0,0.03,0.0,0.01,0.0
20500,0.0,0.03,0.0,0.01,0.0
20510,0.0,0.03,0.0,0.01,0.0
20520,0.0,0.03,0.0,0.01,0.0
20530,0.0,0.03,0.0,0.01,0.0
20660,0.0,0.03,0.0,0.01,0.0
20930,0.0,0.03,0.0,0.01,0.0
20990,0.0,0.03,0.0,0.01,0.0
21020,0.0,0.03,0.0,0.01,0.0
21040,0.0,0.03,0.0,0.01,0.0
21090,0.0,0.03,0.0,0.01,0.0
21160,0.0,0.03,0.0,0.01,0.0
21330,0.0,0.03,0.0,0.01,0.0
21480,0.0,0.03,0.0,0.01,0.0
21550,0.0,0.03,0.0,0.01,0.0
21640,0.0,0.03,0.0,0.01,0.0
21710,0.0,0.03,0.0,0.01,0.0
21860,0.0,0.03,0.0,0.01,0.0
27040,0.0,0.03,0.0,0.01,0.0
27260,0.0,0.03,0.0,0.01,0.0
27380,0.0,0.03,0.0,0.01,0.0
27610,0.0,0.03,0.0,0.01,0.0
27700,0.0,0.03,0.0,0.01,0.0
27940,0.0,0.03,0.0,0.01,0.0
28080,0.0,0.03,0.0,0.01,0.0
28320,0.0,0.03,0.0,0.01,0.0
28390,0.0,0.03,0.0,0.01,0.0
28610,0.0,0.03,0.0,0.01,0.0
28630,0.0,0.03,0.0,0.01,0.0
28740,0.0,0.03,0.0,0.01,0.0
28760,0.0,0.03,0.0,0.01,0.0
28910,0.0,0.03,0.0,0.01,0.0
29100,0.0,0.03,0.0,0.01,0.0
29210,0.0,0.03,0.0,0.01,0.0
29260,0.0,0.03,0.0,0.01,0.0
29390,0.0,0.03,0.0,0.01,0.0
29580,0.0,0.03,0.0,0.01,0.0
29630,0.0,0.03,0.0,0.01,0.0
29680,0.0,0.03,0.0,0.01,0.0
29870,0.0,0.03,0.0,0.01,0.0
29940,0.0,0.03,0.0,0.01,0.0
29980,0.0,0.03,0.0,0.01,0.0
30080,0.0,0.03,0.0,0.01,0.0
30230,0.0,0.03,0.0,0.01,0.0
30260,0.0,0.03,0.0,0.01,0.0
30350,0.0,0.03,0.0,0.01,0.0
30410,0.0,0.03,0.0,0.01,0.0
30440,0.0,0.03,0.0,0.01,0.0
30660,0.0,0.03,0.0,0.01,0.0
30710,0.0,0.03,0.0,0.01,0.0
30790,0.0,0.03,0.0,0.01,0.0
30880,0.0,0.03,0.0,0.01,0.0
30890,0.0,0.03,0.0,0.01,0.0
30940,0.0,0.03,0.0,0.01,0.0
31010,0.0,0.03,0.0,0.01,0.0
31040,0.0,0.03,0.0,0.01,0.0
31140,0.0,0.03,0.0,0.01,0.0
31190,0.0,0.03,0.0,0.01,0.0
31220,0.0,0.03,0.0,0.01,0.0
38130,0.0,0.03,0.0,0.01,0.0
38140,0.0,0.03,0.0,0.01,0.0
38210,0.0,0.03,0.0,0.01,0.0
38340,0.0,0.03,0.0,0.01,0.0
38490,0.0,0.03,0.0,0.01,0.0
38500,0.0,0.03,0.0,0.01,0.0
38510,0.0,0.03,0.0,0.01,0.0
38550,0.0,0.03,0.0,0.01,0.0
38630,0.0,0.03,0.0,0.01,0.0
38640,0.0,0.03,0.0,0.01,0.0
38730,0.0,0.03,0.0,0.01,0.0
38970,0.0,0.03,0.0,0.01,0.0
39000,0.0,0.03,0.0,0.01,0.0
39030,0.0,0.03,0.0,0.01,0.0
39160,0.0,0.03,0.0,0.01,0.0
39300,0.0,0.03,0.0,0.01,0.0
39320,0.0,0.03,0.0,0.01,0.0
39390,0.0,0.03,0.0,0.01,0.0
39410,0.0,0.03,0.0,0.01,0.0
39590,0.0,0.03,0.0,0.01,0.0
39750,0.0,0.03,0.0,0.01,0.0
39800,0.0,0.03,0.0,0.01,0.0
39820,0.0,0.03,0.0,0.01,0.0
40000,0.0,0.03,0.0,0.01,0.0
40120,0.0,0.03,0.0,0.01,0.0
40140,0.0,0.03,0.0,0.01,0.0
40230,0.0,0.03,0.0,0.01,0.0
40290,0.0,0.03,0.0,0.01,0.0
40300,0.0,0.03,0.0,0.01,0.0
40500,0.0,0.03,0.0,0.01,0.0
40510,0.0,0.03,0.0,0.01,0.0
40540,0.0,0.03,0.0,0.01,0.0
40550,0.0,0.03,0.0,0.01,0.0
40620,0.0,0.03,0.0,0.01,0.0
40650,0.0,0.03,0.0,0.01,0.0
40670,0.0,0.03,0.0,0.01,0.0
40830,0.0,0.03,0.0,0.01,0.0
40850,0.0,0.03,0.0,0.01,0.0
41030,0.0,0.03,0.0,0.01,0.0
41060,0.0,0.03,0.0,0.01,0.0
41100,0.0,0.03,0.0,0.01,0.0
41120,0.0,0.03,0.0,0.01,0.0
41130,0.0,0.03,0.0,0.01,0.0
41180,0.0,0.03,0.0,0.01,0.0
41270,0.0,0.03,0.0,0.01,0.0
41370,0.0,0.03,0.0,0.01,0.0
41430,0.0,0.03,0.0,0.01,0.0
41510,0.0,0.03,0.0,0.01,0.0
41520,0.0,0.03,0.0,0.01,0.0
41580,0.0,0.03,0.0,0.01,0.0
41620,0.0,0.03,0.0,0.01,0.0
41630,0.0,0.03,0.0,0.01,0.0
41660,0.0,0.03,0.0,0.01,0.0
41720,0.0,0.03,0.0,0.01,0.0
41870,0.0,0.03,0.0,0.01,0.0
41950,0.0,0.03,0.0,0.01,0.0
42080,0.0,0.03,0.0,0.01,0.0
42130,0.0,0.03,0.0,0.01,0.0
42160,0.0,0.03,0.0,0.01,0.0
42260,0.0,0.03,0.0,0.01,0.0
42530,0.0,0.03,0.0,0.01,0.0
42610,0.0,0.03,0.0,0.01,0.0
42700,0.0,0.03,0.0,0.01,0.0
42790,0.0,0.03,0.0,0.01,0.0
42970,0.0,0.03,0.0,0.01,0.0
43050,0.0,0.03,0.0,0.01,0.0
43190,0.0,0.03,0.0,0.01,0.0
43220,0.0,0.03,0.0,0.01,0.0
43230,0.0,0.03,0.0,0.01,0.0
43390,0.0,0.03,0.0,0.01,0.0
43500,0.0,0.03,0.0,0.01,0.0
43760,0.0,0.03,0.0,0.01,0.0
43860,0.0,0.03,0.0,0.01,0.0
43910,0.0,0.03,0.0,0.01,0.0
43920,0.0,0.03,0.0,0.01,0.0
44140,0.0,0.03,0.0,0.01,0.0
44430,0.0,0.03,0.0,0.01,0.0
44450,0.0,0.03,0.0,0.01,0.0
44520,0.0,0.03,0.0,0.01,0.0
44530,0.0,0.03,0.0,0.01,0.0
44690,0.0,0.03,0.0,0.01,0.0
44760,0.0,0.03,0.0,0.01,0.0
44790,0.0,0.03,0.0,0.01,0.0
44840,0.0,0.03,0.0,0.01,0.0
44960,0.0,0.03,0.0,0.01,0.0
45240,0.0,0.03,0.0,0.01,0.0
45340,0.0,0.03,0.0,0.01,0.0
45410,0.0,0.03,0.0,0.01,0.0
45450,0.0,0.03,0.0,0.01,0.0
45600,0.0,0.03,0.0,0.01,0.0
45690,0.0,0.03,0.0,0.01,0.0
45850,0.0,0.03,0.0,0.01,0.0
45930,0.0,0.03,0.0,0.01,0.0
45950,0.0,0.03,0.0,0.01,0.0
46000,0.0,0.03,0.0,0.01,0.0
46010,0.0,0.03,0.0,0.01,0.0
46080,0.0,0.03,0.0,0.01,0.0
46140,0.0,0.03,0.0,0.01,0.0
46460,0.0,0.03,0.0,0.01,0.0
46650,0.0,0.03,0.0,0.01,0.0
46730,0.0,0.03,0.0,0.01,0.0
46770,0.0,0.03,0.0,0.01,0.0
46800,0.0,0.03,0.0,0.01,0.0
46810,0.0,0.03,0.0,0.01,0.0
46970,0.0,0.03,0.0,0.01,0.0
47070,0.0,0.03,0.0,0.01,0.0
47300,0.0,0.03,0.0,0.01,0.0
47760,0.0,0.03,0.0,0.01,0.0
47780,0.0,0.03,0.0,0.01,0.0
47940,0.0,0.03,0.0,0.01,0.0
48020,0.0,0.03,0.0,0.01,0.0
48120,0.0,0.03,0.0,0.01,0.0
48310,0.0,0.03,0.0,0.01,0.0
48430,0.0,0.03,0.0,0.01,0.0
48470,0.0,0.03,0.0,0.01,0.0
48500,0.0,0.03,0.0,0.01,0.0
48510,0.0,0.03,0.0,0.01,0.0
48520,0.0,0.03,0.0,0.01,0.0
48550,0.0,0.03,0.0,0.01,0.0
48570,0.0,0.03,0.0,0.01,0.0
48610,0.0,0.03,0.0,0.01,0.0
48660,0.0,0.03,0.0,0.01,0.0
48750,0.0,0.03,0.0,0.01,0.0
48910,0.0,0.03,0.0,0.01,0.0
48990,0.0,0.03,0.0,0.01,0.0
49020,0.0,0.03,0.0,0.01,0.0
49070,0.0,0.03,0.0,0.01,0.0
49290,0.0,0.03,0.0,0.01,0.0
49320,0.0,0.03,0.0,0.01,0.0
49520,0.0,0.03,0.0,0.01,0.0
49530,0.0,0.03,0.0,0.01,0.0
49600,0.0,0.03,0.0,0.01,0.0
49740,0.0,0.03,0.0,0.01,0.0
50130,0.0,0.03,0.0,0.01,0.0
50320,0.0,0.03,0.0,0.01,0.0
50330,0.0,0.03,0.0,0.01,0.0
50370,0.0,0.03,0.0,0.01,0.0
50670,0.0,0.03,0.0,0.01,0.0
50910,0.0,0.03,0.0,0.01,0.0
50950,0.0,0.03,0.0,0.01,0.0
51020,0.0,0.03,0.0,0.01,0.0
51040,0.0,0.03,0.0,0.01,0.0
51120,0.0,0.03,0.0,0.01,0.0
51160,0.0,0.03,0.0,0.01,0.0
51210,0.0,0.03,0.0,0.01,0.0
51220,0.0,0.03,0.0,0.01,0.0
51360,0.0,0.03,0.0,0.01,0.0
51370,0.0,0.03,0.0,0.01,0.0
51400,0.0,0.03,0.0,0.01,0.0
51590,0.0,0.03,0.0,0.01,0.0
51670,0.0,0.03,0.0,0.01,0.0
51720,0.0,0.03,0.0,0.01,0.0
51740,0.0,0.03,0.0,0.01,0.0
51800,0.0,0.03,0.0,0.01,0.0
51840,0.0,0.03,0.0,0.01,0.0
51910,0.0,0.03,0.0,0.01,0.0
51990,0.0,0.03,0.0,0.01,0.0
52060,0.0,0.03,0.0,0.01,0.0
52260,0.0,0.03,0.0,0.01,0.0
52340,0.0,0.03,0.0,0.01,0.0
52420,0.0,0.03,0.0,0.01,0.0
52490,0.0,0.03,0.0,0.01,0.0
52620,0.0,0.03,0.0,0.01,0.0
52670,0.0,0.03,0.0,0.01,0.0
52930,0.0,0.03,0.0,0.01,0.0
52940,0.0,0.03,0.0,0.01,0.0
53030,0.0,0.03,0.0,0.01,0.0
53040,0.0,0.03,0.0,0.01,0.0
53100,0.0,0.03,0.0,0.01,0.0
53230,0.0,0.03,0.0,0.01,0.0
53310,0.0,0.03,0.0,0.01,0.0
53380,0.0,0.03,0.0,0.01,0.0
53390,0.0,0.03,0.0,0.01,0.0
53540,0.0,0.03,0.0,0.01,0.0
53580,0.0,0.03,0.0,0.01,0.0
53600,0.0,0.03,0.0,0.01,0.0
53610,0.0,0.03,0.0,0.01,0.0
53750,0.0,0.03,0.0,0.01,0.0
53970,0.0,0.03,0.0,0.01,0.0
53980,0.0,0.03,0.0,0.01,0.0
53990,0.0,0.03,0.0,0.01,0.0
54030,0.0,0.03,0.0,0.01,0.0
54040,0.0,0.03,0.0,0.01,0.0
54160,0.0,0.03,0.0,0.01,0.0
54400,0.0,0.03,0.0,0.01,0.0
56180,0.0,0.03,0.0,0.01,0.0
56190,0.0,0.03,0.0,0.01,0.0
56230,0.0,0.03,0.0,0.01,0.0
56260,0.0,0.03,0.0,0.01,0.0
56290,0.0,0.03,0.0,0.01,0.0
56370,0.0,0.03,0.0,0.01,0.0
56410,0.0,0.03,0.0,0.01,0.0
56420,0.0,0.03,0.0,0.01,0.0
56750,0.0,0.03,0.0,0.01,0.0
56840,0.0,0.03,0.0,0.01,0.0
56890,0.0,0.03,0.0,0.01,0.0
56990,0.0,0.03,0.0,0.01,0.0
57310,0.0,0.03,0.0,0.01,0.0
57530,0.0,0.03,0.0,0.01,0.0
64300,0.0,0.03,0.0,0.01,0.0
64340,0.0,0.03,0.0,0.01,0.0
64360,0.0,0.03,0.0,0.01,0.0
64450,0.0,0.03,0.0,0.01,0.0
64500,0.0,0.03,0.0,0.01,0.0
64640,0.0,0.03,0.0,0.01,0.0
64650,0.0,0.03,0.0,0.01,0.0
64660,0.0,0.03,0.0,0.01,0.0
64670,0.0,0.03,0.0,0.01,0.0
64680,0.0,0.03,0.0,0.01,0.0
65000,0.0,0.03,0.0,0.01,0.0
65130,0.0,0.03,0.0,0.01,0.0
65200,0.0,0.03,0.0,0.01,0.0
65720,0.0,0.03,0.0,0.01,0.0
65850,0.0,0.03,0.0,0.01,0.0
65910,0.0,0.03,0.0,0.01,0.0
65970,0.0,0.03,0.0,0.01,0.0
66010,0.0,0.03,0.0,0.01,0.0
66050,0.0,0.03,0.0,0.01,0.0
66160,0.0,0.03,0.0,0.01,0.0
66190,0.0,0.03,0.0,0.01,0.0
66220,0.0,0.03,0.0,0.01,0.0
66240,0.0,0.03,0.0,0.01,0.0
66380,0.0,0.03,0.0,0.01,0.0
