time_stamp,cpu_util_percent,mem_util_percent,net_in,net_out,disk_io_percent
20,0.09,0.91,35.22,26.71,0.01
270,0.08,0.89,35.22,26.71,0.01
300,0.08,0.89,35.22,26.71,0.05
330,0.09,0.89,35.22,26.71,0.05
410,0.28,0.97,35.22,26.71,0.05
420,0.34,0.95,35.22,26.71,0.03
510,0.29,0.94,35.22,26.71,0.03
520,0.25,0.94,35.22,26.71,0.03
600,0.28,0.94,35.23,26.71,0.01
790,0.24,0.88,35.23,26.72,0.03
830,0.25,0.89,35.23,26.72,0.03
860,0.22,0.87,35.23,26.72,0.07
970,0.25,0.88,35.23,26.72,0.03
1020,0.23,0.88,35.23,26.72,0.02
1060,0.24,0.89,35.23,26.72,0.02
1130,0.31,0.91,35.23,26.72,0.07
1140,0.33,0.9,35.24,26.72,0.04
1290,0.25,0.93,35.24,26.72,0.02
1360,0.24,0.91,35.24,26.72,0.03
1790,0.23,0.92,35.25,26.73,0.03
1870,0.23,0.89,35.25,26.73,0.03
2020,0.17,0.87,35.25,26.73,0.02
2070,0.2,0.88,35.25,26.73,0.01
2080,0.19,0.88,35.25,26.73,0.01
2160,0.15,0.86,35.25,26.73,0.02
2330,0.13,0.86,35.25,26.73,0.06
2410,0.25,0.87,35.25,26.73,0.03
2450,0.2,0.89,35.25,26.73,0.03
9050,0.24,0.79,35.35,26.8,0.02
9150,0.25,0.81,35.35,26.8,0.04
9180,0.22,0.81,35.35,26.8,0.05
9480,0.25,0.79,35.35,26.8,0.06
9590,0.21,0.8,35.35,26.8,0.04
9650,0.22,0.79,35.36,26.8,0.06
9690,0.22,0.8,35.36,26.8,0.01
9760,0.2,0.79,35.36,26.8,0.03
9880,0.22,0.8,35.36,26.81,0.01
9980,0.17,0.79,35.36,26.81,0.03
10130,0.16,0.79,35.36,26.81,0.02
10150,0.2,0.79,35.36,26.81,0.01
10160,0.24,0.79,35.36,26.81,0.01
10190,0.23,0.79,35.36,26.81,0.01
10240,0.3,0.8,35.36,26.81,0.02
10370,0.17,0.79,35.36,26.81,0.01
10550,0.19,0.81,35.36,26.81,0.04
10640,0.2,0.81,35.37,26.81,0.04
10690,0.18,0.81,35.37,26.81,0.05
10740,0.16,0.8,35.37,26.81,0.03
11170,0.29,0.87,35.38,26.81,0.07
11250,0.2,0.83,35.38,26.81,0.03
11320,0.18,0.83,35.38,26.81,0.03
11340,0.2,0.82,35.38,26.81,0.06
11370,0.2,0.83,35.38,26.82,0.06
11430,0.24,0.83,35.38,26.82,0.03
11450,0.23,0.83,35.38,26.82,0.03
11480,0.17,0.83,35.38,26.82,0.03
11560,0.18,0.82,35.38,26.82,0.03
11890,0.19,0.81,35.39,26.82,0.01
11920,0.16,0.81,35.39,26.82,0.01
11980,0.19,0.82,35.39,26.82,0.02
12040,0.17,0.82,35.39,26.82,0.01
12080,0.26,0.82,35.39,26.82,0.01
12090,0.21,0.82,35.39,26.82,0.01
12130,0.24,0.82,35.39,26.82,0.01
12160,0.23,0.82,35.4,26.82,0.01
12170,0.24,0.82,35.4,26.82,0.01
12230,0.27,0.85,35.4,26.82,0.01
12270,0.25,0.83,35.4,26.82,0.02
12320,0.28,0.86,35.4,26.82,0.02
12520,0.32,0.84,35.4,26.82,0.02
12580,0.3,0.85,35.4,26.83,0.01
12650,0.38,0.86,35.4,26.83,0.03
12800,0.17,0.7,35.41,26.83,0.15
12910,0.18,0.71,35.41,26.83,0.16
13070,0.19,0.7,35.41,26.83,0.22
13100,0.23,0.71,35.41,26.83,0.07
13160,0.22,0.72,35.41,26.83,0.05
13200,0.29,0.71,35.41,26.83,0.03
13320,0.31,0.73,35.41,26.83,0.06
13370,0.29,0.73,35.41,26.83,0.06
13390,0.26,0.74,35.41,26.83,0.05
13620,0.22,0.71,35.42,26.84,0.04
13660,0.26,0.73,35.42,26.84,0.04
13760,0.32,0.75,35.42,26.84,0.05
13930,0.3,0.71,35.42,26.84,0.04
13940,0.31,0.72,35.42,26.84,0.04
13950,0.31,0.72,35.42,26.84,0.04
13990,0.39,0.72,35.43,26.84,0.04
14020,0.27,0.72,35.43,26.84,0.04
14110,0.38,0.75,35.43,26.84,0.03
14180,0.43,0.75,35.43,26.84,0.03
14200,0.32,0.76,35.43,26.84,0.03
14300,0.31,0.74,35.43,26.84,0.04
14450,0.36,0.77,35.43,26.84,0.03
14470,0.36,0.76,35.43,26.84,0.06
14600,0.22,0.74,35.44,26.84,0.03
14720,0.44,0.77,35.44,26.85,0.09
14900,0.26,0.75,35.44,26.85,0.07
14930,0.27,0.75,35.44,26.85,0.07
15040,0.33,0.75,35.45,26.85,0.11
15080,0.4,0.77,35.45,26.85,0.1
15190,0.31,0.77,35.45,26.85,0.08
15280,0.28,0.78,35.45,26.85,0.02
15290,0.26,0.78,35.45,26.85,0.02
15360,0.27,0.77,35.45,26.85,0.04
15460,0.32,0.76,35.45,26.85,0.02
15500,0.3,0.78,35.45,26.85,0.06
15570,0.36,0.78,35.46,26.86,0.08
15820,0.31,0.77,35.46,26.86,0.03
15860,0.31,0.8,35.46,26.86,0.02
15940,0.18,0.76,35.46,26.86,0.02
15990,0.18,0.75,35.46,26.86,0.04
16050,0.17,0.75,35.46,26.86,0.02
16080,0.16,0.75,35.46,26.86,0.01
16190,0.24,0.76,35.46,26.86,0.03
16230,0.27,0.77,35.47,26.86,0.02
16330,0.29,0.76,35.47,26.86,0.02
16360,0.22,0.76,35.47,26.86,0.02
16410,0.27,0.76,35.47,26.86,0.02
16460,0.2,0.76,35.47,26.86,0.03
16550,0.22,0.77,35.47,26.86,0.03
16560,0.22,0.77,35.47,26.86,0.02
16610,0.19,0.77,35.47,26.86,0.02
16740,0.21,0.77,35.47,26.87,0.02
16830,0.25,0.76,35.47,26.87,0.01
16860,0.26,0.77,35.47,26.87,0.03
17300,0.38,0.8,35.48,26.87,0.06
17360,0.42,0.8,35.48,26.87,0.07
17390,0.43,0.79,35.48,26.87,0.07
17730,0.2,0.79,35.48,26.87,0.03
17850,0.24,0.78,35.49,26.87,0.02
17860,0.22,0.78,35.49,26.87,0.02
17910,0.22,0.77,35.49,26.87,0.08
17930,0.23,0.78,35.49,26.87,0.08
18360,0.18,0.74,35.49,26.88,0.05
18370,0.2,0.74,35.49,26.88,0.05
18510,0.25,0.77,35.49,26.88,0.05
18580,0.31,0.78,35.49,26.88,0.01
18610,0.3,0.76,35.49,26.88,0.03
18640,0.32,0.77,35.49,26.88,0.03
18660,0.32,0.76,35.49,26.88,0.06
18670,0.31,0.77,35.49,26.88,0.06
18740,0.31,0.75,35.5,26.88,0.04
18800,0.28,0.75,35.5,26.88,0.02
19100,0.25,0.78,35.5,26.89,0.03
19110,0.22,0.77,35.5,26.89,0.03
20330,0.36,0.78,35.54,26.9,0.26
20360,0.44,0.78,35.54,26.9,0.15
20380,0.43,0.79,35.54,26.9,0.15
20610,0.51,0.83,35.55,26.9,0.16
20620,0.45,0.83,35.55,26.9,0.16
20640,0.42,0.83,35.55,26.91,0.11
20650,0.39,0.83,35.55,26.91,0.11
20730,0.44,0.82,35.55,26.91,0.11
20740,0.42,0.82,35.55,26.91,0.11
20840,0.47,0.83,35.55,26.91,0.09
20860,0.46,0.82,35.55,26.91,0.09
21020,0.39,0.82,35.55,26.91,0.06
21120,0.43,0.85,35.55,26.91,0.07
21180,0.37,0.82,35.56,26.91,0.07
21310,0.37,0.83,35.56,26.91,0.06
21390,0.3,0.83,35.56,26.92,0.04
21410,0.37,0.83,35.56,26.92,0.04
21690,0.36,0.82,35.56,26.92,0.03
21710,0.38,0.82,35.56,26.92,0.03
21950,0.45,0.84,35.57,26.92,0.09
22150,0.38,0.8,35.57,26.92,0.03
22190,0.41,0.81,35.58,26.93,0.03
22280,0.61,0.85,35.58,26.93,0.07
22380,0.62,0.86,35.58,26.93,0.09
22430,0.59,0.85,35.59,26.93,0.09
22540,0.7,0.87,35.59,26.93,0.04
22640,0.73,0.85,35.6,26.93,0.05
22740,0.77,0.84,35.6,26.94,0.04
22810,0.81,0.85,35.61,26.94,0.04
22860,0.79,0.87,35.61,26.94,0.03
22900,0.77,0.87,35.61,26.94,0.03
22980,0.63,0.85,35.61,26.94,0.04
22990,0.66,0.85,35.61,26.94,0.04
23000,0.58,0.85,35.61,26.94,0.04
23010,0.58,0.85,35.61,26.94,0.04
23020,0.57,0.85,35.61,26.94,0.04
23090,0.43,0.82,35.62,26.94,0.04
23130,0.53,0.83,35.62,26.94,0.03
23180,0.52,0.83,35.62,26.94,0.03
23200,0.51,0.83,35.62,26.94,0.03
23270,0.54,0.85,35.62,26.94,0.02
23290,0.54,0.85,35.62,26.94,0.03
23510,0.53,0.85,35.63,26.94,0.03
23970,0.49,0.87,35.63,26.95,0.06
24250,0.52,0.88,35.64,26.95,0.03
24320,0.48,0.86,35.64,26.96,0.06
24330,0.5,0.86,35.64,26.96,0.06
24420,0.44,0.89,35.65,26.96,0.06
24460,0.48,0.9,35.65,26.96,0.06
24510,0.42,0.87,35.65,26.96,0.08
24540,0.47,0.87,35.65,26.96,0.09
24560,0.48,0.87,35.65,26.96,0.09
24630,0.54,0.9,35.65,26.96,0.09
24640,0.53,0.9,35.65,26.96,0.09
24680,0.5,0.9,35.65,26.96,0.06
24730,0.5,0.87,35.65,26.96,0.12
24920,0.4,0.86,35.66,26.96,0.08
25120,0.36,0.82,35.66,26.97,0.1
25160,0.38,0.81,35.66,26.97,0.08
25200,0.46,0.82,35.66,26.97,0.04
25300,0.5,0.85,35.66,26.97,0.04
25450,0.44,0.85,35.67,26.97,0.06
25540,0.39,0.85,35.67,26.97,0.06
25640,0.36,0.84,35.67,26.97,0.07
25680,0.57,0.86,35.67,26.98,0.16
25760,0.42,0.84,35.67,26.98,0.12
25790,0.33,0.83,35.67,26.98,0.12
25830,0.33,0.84,35.68,26.98,0.09
25840,0.34,0.84,35.68,26.98,0.09
26020,0.37,0.85,35.68,26.98,0.08
26150,0.37,0.83,35.68,26.98,0.1
26660,0.35,0.83,35.69,26.99,0.04
26790,0.4,0.89,35.69,26.99,0.02
26980,0.37,0.87,35.69,26.99,0.04
27050,0.39,0.87,35.7,27.0,0.03
27060,0.38,0.87,35.7,27.0,0.04
27100,0.37,0.85,35.7,27.0,0.04
27360,0.4,0.89,35.7,27.0,0.03
27560,0.48,0.9,35.71,27.0,0.02
27640,0.47,0.91,35.71,27.0,0.03
27650,0.45,0.91,35.71,27.0,0.03
27720,0.37,0.9,35.71,27.0,0.03
27760,0.37,0.89,35.71,27.01,0.03
