time_stamp,cpu_util_percent,mem_util_percent,net_in,net_out,disk_io_percent
3780,0.27,0.96,38.47,29.79,0.03
4080,0.27,0.95,38.47,29.79,0.06
4150,0.26,0.93,38.47,29.79,0.03
4210,0.25,0.93,38.47,29.79,0.02
4230,0.23,0.92,38.47,29.79,0.02
4240,0.23,0.92,38.47,29.79,0.02
4250,0.25,0.92,38.47,29.79,0.02
4300,0.17,0.92,38.47,29.79,0.03
4320,0.2,0.92,38.47,29.79,0.02
4350,0.17,0.92,38.47,29.79,0.02
4430,0.19,0.93,38.47,29.79,0.02
4550,0.21,0.91,38.48,29.8,0.03
4780,0.48,0.95,38.48,29.8,0.04
4820,0.39,0.95,38.48,29.8,0.06
4830,0.39,0.94,38.48,29.8,0.06
4970,0.27,0.87,38.48,29.8,0.07
5000,0.3,0.88,38.48,29.8,0.03
5170,0.39,0.89,38.49,29.8,0.07
5200,0.38,0.9,38.49,29.81,0.07
5230,0.39,0.9,38.49,29.81,0.03
5240,0.36,0.9,38.49,29.81,0.03
5350,0.31,0.86,38.49,29.81,0.1
5460,0.33,0.85,38.49,29.81,0.06
5510,0.38,0.86,38.49,29.81,0.06
5850,0.24,0.83,38.5,29.81,0.02
5880,0.26,0.84,38.5,29.81,0.03
6070,0.29,0.83,38.5,29.82,0.07
6170,0.23,0.82,38.51,29.82,0.04
6230,0.25,0.81,38.51,29.82,0.02
6240,0.25,0.82,38.51,29.82,0.02
6280,0.31,0.83,38.51,29.82,0.02
6330,0.28,0.82,38.51,29.82,0.05
6450,0.28,0.85,38.51,29.82,0.04
6470,0.33,0.86,38.51,29.82,0.04
6690,0.32,0.87,38.51,29.82,0.02
6700,0.32,0.87,38.51,29.82,0.02
6760,0.29,0.87,38.52,29.83,0.03
6770,0.33,0.87,38.52,29.83,0.03
6830,0.31,0.85,38.52,29.83,0.02
6840,0.3,0.85,38.52,29.83,0.07
7000,0.26,0.86,38.52,29.83,0.04
7040,0.25,0.86,38.52,29.83,0.05
7110,0.27,0.87,38.52,29.83,0.12
7350,0.31,0.89,38.53,29.83,0.06
7420,0.3,0.91,38.53,29.83,0.08
