time_stamp,cpu_util_percent,mem_util_percent,net_in,net_out,disk_io_percent
810,0.31,0.93,33.96,26.82,0.05
820,0.28,0.93,33.96,26.82,0.05
850,0.35,0.94,33.96,26.82,0.04
1070,0.44,0.94,33.96,26.83,0.06
1240,0.42,0.96,33.96,26.83,0.06
1250,0.44,0.96,33.96,26.83,0.06
1280,0.38,0.95,33.97,26.83,0.03
1300,0.35,0.94,33.97,26.83,0.03
1380,0.34,0.92,33.97,26.83,0.09
1550,0.32,0.93,33.97,26.83,0.03
1600,0.32,0.95,33.97,26.83,0.04
1660,0.35,0.95,33.97,26.83,0.03
1720,0.28,0.94,33.97,26.84,0.04
1790,0.34,0.96,33.97,26.84,0.03
1840,0.31,0.95,33.97,26.84,0.04
1890,0.29,0.94,33.97,26.84,0.04
2000,0.27,0.94,33.97,26.84,0.04
2030,0.28,0.93,33.97,26.84,0.04
2300,0.21,0.88,33.98,26.84,0.08
2340,0.22,0.88,33.98,26.84,0.04
2420,0.25,0.89,33.98,26.84,0.03
2500,0.27,0.92,33.98,26.84,0.02
2820,0.33,0.88,33.98,26.84,0.03
3430,0.29,0.92,33.99,26.85,0.03
3500,0.23,0.92,33.99,26.85,0.03
3550,0.26,0.92,33.99,26.85,0.03
3590,0.23,0.91,33.99,26.85,0.03
3650,0.29,0.92,33.99,26.85,0.03
3700,0.24,0.93,33.99,26.85,0.03
3770,0.29,0.95,33.99,26.85,0.04
3880,0.33,0.95,33.99,26.85,0.03
3950,0.29,0.96,33.99,26.85,0.03
4000,0.25,0.93,33.99,26.85,0.05
4130,0.26,0.91,34.0,26.86,0.05
4170,0.25,0.91,34.0,26.86,0.04
4260,0.22,0.9,34.0,26.86,0.03
4370,0.22,0.89,34.0,26.86,0.03
4420,0.21,0.89,34.0,26.86,0.03
4590,0.29,0.89,34.0,26.86,0.03
4690,0.42,0.95,34.0,26.86,0.03
4720,0.48,0.96,34.0,26.86,0.03
4730,0.53,0.93,34.0,26.86,0.03
4980,0.27,0.86,34.01,26.86,0.08
5070,0.3,0.87,34.01,26.86,0.1
5180,0.37,0.87,34.01,26.86,0.09
5210,0.42,0.88,34.01,26.86,0.09
5290,0.4,0.87,34.01,26.86,0.08
5320,0.38,0.87,34.01,26.87,0.08
5350,0.34,0.87,34.01,26.87,0.03
5370,0.37,0.87,34.01,26.87,0.03
5420,0.37,0.87,34.01,26.87,0.03
5560,0.43,0.89,34.02,26.87,0.03
5570,0.44,0.88,34.02,26.87,0.03
5580,0.47,0.88,34.02,26.87,0.04
5600,0.46,0.89,34.02,26.87,0.04
5620,0.42,0.88,34.02,26.87,0.04
5680,0.38,0.9,34.02,26.87,0.04
5720,0.38,0.87,34.02,26.87,0.05
5780,0.38,0.87,34.02,26.87,0.04
5900,0.36,0.87,34.02,26.87,0.06
6020,0.33,0.87,34.02,26.87,0.04
6600,0.31,0.89,34.03,26.88,0.03
6670,0.39,0.91,34.03,26.88,0.04
6810,0.3,0.89,34.04,26.88,0.06
6890,0.29,0.88,34.04,26.89,0.03
6910,0.33,0.89,34.04,26.89,0.03
6950,0.3,0.89,34.04,26.89,0.03
7540,0.33,0.87,34.05,26.89,0.05
7620,0.32,0.87,34.05,26.89,0.04
7710,0.33,0.87,34.05,26.9,0.04
7760,0.3,0.85,34.05,26.9,0.06
7850,0.34,0.86,34.05,26.9,0.04
8040,0.45,0.88,34.06,26.9,0.06
8100,0.42,0.9,34.06,26.9,0.06
8260,0.46,0.87,34.06,26.9,0.07
8290,0.44,0.86,34.06,26.9,0.1
8320,0.42,0.87,34.06,26.9,0.1
8420,0.42,0.87,34.06,26.9,0.08
8490,0.31,0.86,34.07,26.9,0.14
8540,0.26,0.85,34.07,26.91,0.1
8580,0.27,0.85,34.07,26.91,0.04
8610,0.32,0.86,34.07,26.91,0.04
8680,0.31,0.86,34.07,26.91,0.05
8760,0.26,0.85,34.07,26.91,0.04
8810,0.31,0.86,34.07,26.91,0.04
8880,0.29,0.86,34.07,26.91,0.03
8890,0.3,0.86,34.07,26.91,0.03
9060,0.33,0.86,34.08,26.91,0.03
9180,0.29,0.87,34.08,26.91,0.03
9310,0.38,0.86,34.08,26.91,0.03
9490,0.3,0.84,34.08,26.91,0.06
9590,0.29,0.85,34.08,26.91,0.04
9670,0.29,0.84,34.08,26.91,0.03
9730,0.26,0.84,34.08,26.91,0.07
10000,0.19,0.84,34.09,26.92,0.03
10010,0.18,0.83,34.09,26.92,0.03
10120,0.23,0.83,34.09,26.92,0.03
10130,0.29,0.83,34.09,26.92,0.03
10150,0.35,0.84,34.09,26.92,0.02
10360,0.2,0.84,34.09,26.92,0.03
10440,0.27,0.85,34.09,26.92,0.06
10530,0.27,0.86,34.09,26.92,0.03
10620,0.22,0.86,34.09,26.92,0.06
10870,0.31,0.86,34.1,26.92,0.04
11100,0.33,0.88,34.11,26.92,0.08
11290,0.27,0.89,34.11,26.93,0.04
11320,0.28,0.89,34.11,26.93,0.04
11340,0.35,0.88,34.11,26.93,0.05
11350,0.3,0.88,34.11,26.93,0.05
11560,0.24,0.85,34.11,26.93,0.03
11810,0.27,0.84,34.12,26.93,0.04
11830,0.32,0.84,34.12,26.93,0.04
11890,0.29,0.84,34.12,26.93,0.03
11980,0.25,0.86,34.12,26.93,0.03
12060,0.22,0.85,34.12,26.93,0.03
12090,0.25,0.84,34.12,26.93,0.03
12110,0.29,0.84,34.12,26.93,0.03
12230,0.34,0.87,34.12,26.93,0.02
12350,0.5,0.89,34.13,26.93,0.05
12370,0.45,0.89,34.13,26.93,0.06
12470,0.4,0.93,34.13,26.93,0.06
12530,0.37,0.91,34.13,26.94,0.06
12570,0.37,0.9,34.13,26.94,0.06
12680,0.36,0.87,34.13,26.94,0.07
12740,0.26,0.86,34.13,26.94,0.05
12860,0.19,0.85,34.13,26.94,0.09
13010,0.34,0.86,34.13,26.94,0.1
13030,0.36,0.85,34.14,26.94,0.06
13080,0.24,0.86,34.14,26.94,0.04
13100,0.3,0.86,34.14,26.94,0.04
13200,0.33,0.87,34.14,26.94,0.05
13230,0.3,0.85,34.14,26.94,0.05
13260,0.32,0.86,34.14,26.94,0.06
15060,0.39,0.9,34.17,26.96,0.13
15310,0.44,0.92,34.18,26.96,0.06
15590,0.33,0.91,34.18,26.97,0.09
15760,0.41,0.91,34.18,26.97,0.07
15780,0.36,0.91,34.18,26.97,0.06
15920,0.31,0.9,34.19,26.97,0.06
16020,0.28,0.87,34.19,26.97,0.06
16040,0.31,0.88,34.19,26.97,0.06
16140,0.29,0.89,34.19,26.97,0.04
16370,0.27,0.89,34.19,26.97,0.05
16390,0.35,0.9,34.19,26.97,0.04
16530,0.29,0.9,34.2,26.98,0.05
16560,0.29,0.9,34.2,26.98,0.04
16640,0.3,0.88,34.2,26.98,0.04
16670,0.3,0.89,34.2,26.98,0.04
16680,0.26,0.88,34.2,26.98,0.05
16730,0.26,0.88,34.2,26.98,0.05
16920,0.29,0.89,34.2,26.98,0.03
17070,0.27,0.88,34.2,26.98,0.05
17120,0.28,0.88,34.2,26.98,0.04
17130,0.27,0.88,34.2,26.98,0.04
17150,0.39,0.9,34.2,26.98,0.04
17260,0.4,0.91,34.21,26.98,0.06
17470,0.49,0.93,34.21,26.98,0.06
17540,0.41,0.92,34.21,26.98,0.05
17560,0.35,0.91,34.21,26.98,0.05
17780,0.31,0.9,34.21,26.99,0.03
17800,0.33,0.9,34.21,26.99,0.03
17830,0.34,0.91,34.21,26.99,0.03
17940,0.34,0.9,34.21,26.99,0.03
18080,0.29,0.9,34.22,26.99,0.05
18100,0.29,0.9,34.22,26.99,0.05
18160,0.28,0.89,34.22,26.99,0.06
18180,0.24,0.89,34.22,26.99,0.04
18330,0.24,0.88,34.22,26.99,0.03
18370,0.31,0.89,34.22,26.99,0.05
18440,0.26,0.9,34.22,26.99,0.06
18520,0.34,0.92,34.22,27.0,0.07
18630,0.35,0.92,34.22,27.0,0.04
18660,0.39,0.92,34.22,27.0,0.05
18690,0.36,0.92,34.22,27.0,0.05
18920,0.36,0.92,34.23,27.0,0.04
18960,0.29,0.91,34.23,27.0,0.03
19030,0.32,0.92,34.23,27.0,0.05
19140,0.32,0.92,34.23,27.0,0.03
19200,0.29,0.91,34.23,27.0,0.04
19230,0.3,0.91,34.23,27.0,0.04
19290,0.33,0.91,34.24,27.0,0.04
19470,0.28,0.92,34.24,27.0,0.06
19510,0.53,0.95,34.24,27.0,0.04
19610,0.48,0.95,34.24,27.01,0.06
19800,0.34,0.92,34.25,27.01,0.07
19850,0.36,0.92,34.25,27.01,0.07
20150,0.61,0.96,34.26,27.01,0.12
20180,0.57,0.94,34.26,27.01,0.11
20230,0.51,0.94,34.26,27.01,0.14
20370,0.59,0.95,34.26,27.02,0.18
20480,0.54,0.95,34.27,27.02,0.15
20560,0.51,0.94,34.27,27.02,0.22
20590,0.5,0.93,34.27,27.02,0.17
20620,0.61,0.94,34.27,27.02,0.17
20640,0.53,0.93,34.27,27.02,0.21
20700,0.53,0.94,34.27,27.02,0.15
20720,0.65,0.95,34.27,27.02,0.15
20840,0.68,0.95,34.28,27.02,0.17
20970,0.56,0.95,34.28,27.03,0.18
21120,0.49,0.96,34.28,27.03,0.08
21160,0.54,0.94,34.28,27.03,0.08
21170,0.56,0.95,34.28,27.03,0.08
21390,0.43,0.93,34.28,27.03,0.11
21490,0.42,0.91,34.29,27.03,0.06
21730,0.53,0.94,34.29,27.04,0.05
21970,0.63,0.94,34.3,27.04,0.12
22010,0.45,0.92,34.3,27.04,0.12
