time_stamp,cpu_util_percent,mem_util_percent,net_in,net_out,disk_io_percent
20,0.12,0.85,37.11,28.33,0.01
40,0.12,0.85,37.11,28.33,0.01
200,0.1,0.86,37.11,28.33,0.01
300,0.09,0.85,37.11,28.33,0.01
370,0.21,0.88,37.11,28.33,0.01
480,0.31,0.9,37.11,28.33,0.06
550,0.27,0.89,37.11,28.33,0.04
690,0.25,0.87,37.11,28.33,0.04
760,0.22,0.86,37.12,28.33,0.03
970,0.21,0.89,37.12,28.33,0.04
1080,0.39,0.89,37.12,28.33,0.06
1370,0.36,0.88,37.12,28.34,0.02
1400,0.26,0.89,37.13,28.34,0.02
1720,0.2,0.89,37.13,28.34,0.02
1760,0.23,0.89,37.13,28.34,0.01
1860,0.25,0.9,37.13,28.34,0.02
1910,0.23,0.86,37.13,28.34,0.02
2010,0.2,0.86,37.13,28.34,0.03
2060,0.18,0.84,37.13,28.34,0.02
2220,0.14,0.85,37.13,28.35,0.02
2240,0.24,0.85,37.13,28.35,0.02
2580,0.29,0.89,37.14,28.35,0.01
2610,0.22,0.89,37.14,28.35,0.01
2800,0.17,0.86,37.14,28.35,0.02
3050,0.34,0.89,37.14,28.35,0.02
3080,0.29,0.88,37.15,28.35,0.04
3140,0.2,0.87,37.15,28.35,0.01
3290,0.15,0.85,37.15,28.35,0.04
3310,0.16,0.85,37.15,28.35,0.02
3370,0.17,0.87,37.15,28.35,0.03
3390,0.16,0.87,37.15,28.35,0.03
3410,0.16,0.88,37.15,28.35,0.03
3510,0.14,0.87,37.15,28.35,0.02
6260,0.35,0.75,37.19,28.38,0.03
6540,0.32,0.8,37.19,28.38,0.03
6560,0.3,0.8,37.19,28.38,0.03
6600,0.31,0.81,37.19,28.38,0.09
6670,0.37,0.82,37.19,28.38,0.04
6750,0.3,0.8,37.2,28.39,0.04
7030,0.24,0.77,37.2,28.39,0.03
7080,0.24,0.78,37.2,28.39,0.1
7130,0.2,0.77,37.2,28.39,0.1
