time_stamp,cpu_util_percent,mem_util_percent,net_in,net_out,disk_io_percent
550,0.3,0.88,42.16,33.76,0.04
640,0.33,0.89,42.17,33.76,0.03
890,0.24,0.85,42.17,33.76,0.03
1210,0.39,0.89,42.17,33.76,0.04
1250,0.42,0.92,42.18,33.77,0.04
1390,0.31,0.87,42.18,33.77,0.02
1460,0.32,0.89,42.18,33.77,0.05
1560,0.3,0.89,42.18,33.77,0.03
1610,0.28,0.89,42.18,33.77,0.03
1730,0.27,0.9,42.19,33.77,0.04
1980,0.21,0.85,42.19,33.77,0.04
2040,0.16,0.84,42.19,33.77,0.02
2220,0.15,0.84,42.19,33.78,0.02
2290,0.19,0.84,42.19,33.78,0.05
2420,0.23,0.85,42.19,33.78,0.03
2440,0.27,0.85,42.19,33.78,0.03
2570,0.35,0.87,42.2,33.78,0.08
2810,0.21,0.87,42.2,33.78,0.17
2880,0.24,0.84,42.2,33.78,0.15
2980,0.29,0.87,42.2,33.78,0.11
3040,0.36,0.88,42.2,33.78,0.1
3180,0.26,0.88,42.2,33.78,0.02
3370,0.23,0.85,42.21,33.79,0.02
3410,0.2,0.86,42.21,33.79,0.02
3470,0.19,0.86,42.21,33.79,0.02
3490,0.2,0.85,42.21,33.79,0.02
3500,0.2,0.86,42.21,33.79,0.02
11130,0.31,0.8,42.33,33.87,0.07
11140,0.27,0.8,42.33,33.87,0.07
11180,0.23,0.8,42.33,33.87,0.03
11200,0.22,0.8,42.33,33.87,0.03
11250,0.22,0.79,42.33,33.87,0.02
11280,0.22,0.8,42.34,33.87,0.02
11320,0.21,0.79,42.34,33.87,0.02
11340,0.21,0.79,42.34,33.87,0.02
11420,0.31,0.8,42.34,33.87,0.02
11490,0.22,0.78,42.34,33.87,0.02
11790,0.24,0.75,42.34,33.88,0.07
14930,0.31,0.79,42.4,33.91,0.07
14980,0.37,0.8,42.4,33.91,0.04
15150,0.32,0.82,42.4,33.91,0.08
15230,0.35,0.83,42.4,33.91,0.04
15360,0.32,0.81,42.41,33.91,0.04
15720,0.31,0.81,42.41,33.92,0.04
15940,0.26,0.81,42.42,33.92,0.05
16100,0.22,0.79,42.42,33.92,0.03
16180,0.35,0.81,42.42,33.92,0.03
16280,0.31,0.82,42.42,33.92,0.04
16290,0.28,0.81,42.42,33.92,0.04
16530,0.26,0.81,42.43,33.92,0.03
16730,0.26,0.83,42.43,33.93,0.04
16820,0.29,0.84,42.43,33.93,0.04
16850,0.33,0.84,42.43,33.93,0.04
16860,0.24,0.83,42.43,33.93,0.03
16920,0.25,0.84,42.43,33.93,0.03
16940,0.34,0.85,42.43,33.93,0.03
17060,0.26,0.81,42.43,33.93,0.02
17120,0.23,0.81,42.43,33.93,0.03
17130,0.25,0.81,42.43,33.93,0.03
17170,0.44,0.83,42.43,33.93,0.03
17260,0.39,0.84,42.44,33.93,0.02
17420,0.37,0.84,42.44,33.93,0.05
17480,0.36,0.84,42.44,33.93,0.03
17630,0.3,0.84,42.44,33.94,0.03
17770,0.34,0.84,42.44,33.94,0.02
17790,0.32,0.85,42.45,33.94,0.02
17920,0.28,0.81,42.45,33.94,0.03
17960,0.35,0.83,42.45,33.94,0.02
18000,0.28,0.81,42.45,33.94,0.06
18080,0.34,0.81,42.45,33.94,0.05
18110,0.34,0.82,42.45,33.94,0.05
18170,0.3,0.82,42.45,33.94,0.03
18290,0.33,0.81,42.45,33.94,0.04
18400,0.38,0.84,42.45,33.94,0.04
18530,0.31,0.83,42.46,33.95,0.05
18580,0.34,0.83,42.46,33.95,0.1
18620,0.34,0.82,42.46,33.95,0.06
18740,0.34,0.83,42.46,33.95,0.04
