time_stamp,cpu_util_percent,mem_util_percent,net_in,net_out,disk_io_percent
120,0.12,0.86,39.3,33.26,0.02
290,0.12,0.86,39.3,33.26,0.02
310,0.14,0.86,39.3,33.26,0.02
320,0.12,0.86,39.3,33.26,0.02
350,0.13,0.86,39.3,33.26,0.02
410,0.28,0.9,39.3,33.26,0.02
460,0.34,0.93,39.3,33.26,0.02
550,0.28,0.92,39.3,33.27,0.04
590,0.28,0.92,39.31,33.27,0.04
650,0.28,0.91,39.31,33.27,0.05
900,0.24,0.89,39.31,33.27,0.03
940,0.31,0.9,39.31,33.27,0.03
1020,0.36,0.9,39.31,33.27,0.05
1080,0.39,0.9,39.31,33.27,0.09
1140,0.35,0.92,39.31,33.28,0.06
1180,0.31,0.93,39.32,33.28,0.06
1240,0.3,0.94,39.32,33.28,0.07
1270,0.36,0.95,39.32,33.28,0.04
1280,0.3,0.94,39.32,33.28,0.04
1320,0.26,0.92,39.32,33.28,0.03
1570,0.3,0.97,39.32,33.28,0.03
1660,0.33,0.95,39.32,33.28,0.04
1680,0.28,0.94,39.33,33.28,0.04
1810,0.32,0.92,39.33,33.28,0.04
1820,0.27,0.91,39.33,33.29,0.04
1890,0.29,0.92,39.33,33.29,0.04
1940,0.25,0.9,39.33,33.29,0.03
2000,0.26,0.9,39.33,33.29,0.04
2290,0.16,0.83,39.33,33.29,0.06
2530,0.2,0.85,39.34,33.29,0.02
2780,0.21,0.86,39.34,33.3,0.02
2840,0.21,0.85,39.34,33.3,0.02
2850,0.21,0.84,39.34,33.3,0.02
2980,0.23,0.85,39.34,33.3,0.02
3020,0.25,0.86,39.34,33.3,0.04
3140,0.22,0.86,39.35,33.3,0.02
3180,0.23,0.87,39.35,33.3,0.02
3440,0.18,0.87,39.35,33.3,0.02
3460,0.18,0.87,39.35,33.3,0.02
3650,0.25,0.87,39.35,33.3,0.03
3710,0.19,0.87,39.35,33.3,0.02
3780,0.25,0.89,39.35,33.31,0.02
3810,0.27,0.89,39.35,33.31,0.02
3840,0.23,0.89,39.35,33.31,0.02
3960,0.21,0.88,39.35,33.31,0.03
3970,0.22,0.88,39.35,33.31,0.03
4040,0.19,0.85,39.36,33.31,0.02
5100,0.31,0.82,39.37,33.32,0.06
5270,0.32,0.83,39.38,33.33,0.02
5330,0.27,0.8,39.38,33.33,0.05
5430,0.33,0.84,39.38,33.33,0.02
5460,0.31,0.83,39.38,33.33,0.02
5560,0.34,0.84,39.38,33.33,0.03
5600,0.38,0.85,39.38,33.33,0.03
5760,0.29,0.82,39.39,33.33,0.03
5860,0.25,0.82,39.39,33.34,0.05
6000,0.25,0.81,39.39,33.34,0.04
6110,0.24,0.81,39.39,33.34,0.06
6270,0.32,0.82,39.39,33.34,0.04
6330,0.29,0.82,39.4,33.34,0.04
6470,0.33,0.84,39.4,33.34,0.03
6480,0.32,0.84,39.4,33.34,0.05
6500,0.28,0.84,39.4,33.35,0.05
6660,0.37,0.87,39.4,33.35,0.03
6890,0.4,0.87,39.41,33.35,0.04
6930,0.36,0.87,39.41,33.35,0.04
6940,0.36,0.87,39.41,33.35,0.04
7030,0.31,0.83,39.41,33.36,0.04
7060,0.34,0.83,39.41,33.36,0.04
7250,0.42,0.85,39.42,33.36,0.04
7470,0.29,0.83,39.42,33.36,0.02
7550,0.42,0.84,39.42,33.37,0.04
7560,0.41,0.85,39.42,33.37,0.03
7660,0.29,0.83,39.43,33.37,0.05
7710,0.22,0.83,39.43,33.37,0.03
7720,0.22,0.83,39.43,33.37,0.03
7740,0.2,0.83,39.43,33.37,0.02
7800,0.21,0.83,39.43,33.37,0.02
7850,0.2,0.84,39.43,33.37,0.02
7900,0.27,0.86,39.43,33.37,0.03
7910,0.33,0.87,39.43,33.37,0.03
7930,0.29,0.86,39.43,33.37,0.05
8210,0.4,0.9,39.44,33.37,0.02
8250,0.34,0.89,39.44,33.38,0.04
8350,0.27,0.87,39.44,33.38,0.02
8440,0.31,0.84,39.44,33.38,0.03
8520,0.21,0.82,39.44,33.38,0.03
8580,0.21,0.81,39.44,33.38,0.04
8660,0.25,0.83,39.44,33.38,0.05
8690,0.25,0.83,39.44,33.38,0.05
8790,0.26,0.83,39.45,33.38,0.02
8850,0.27,0.83,39.45,33.38,0.02
9300,0.22,0.8,39.45,33.39,0.02
9350,0.25,0.8,39.46,33.39,0.02
9390,0.24,0.8,39.46,33.39,0.03
9620,0.26,0.8,39.46,33.39,0.08
9630,0.24,0.79,39.46,33.39,0.08
9640,0.24,0.8,39.46,33.39,0.08
9770,0.2,0.8,39.46,33.39,0.02
9830,0.22,0.81,39.46,33.39,0.03
9840,0.22,0.81,39.46,33.39,0.02
10030,0.22,0.8,39.47,33.39,0.03
10130,0.28,0.8,39.47,33.4,0.03
10150,0.28,0.8,39.47,33.4,0.02
10160,0.27,0.8,39.47,33.4,0.02
10220,0.3,0.81,39.47,33.4,0.02
10310,0.3,0.81,39.47,33.4,0.04
10610,0.25,0.84,39.48,33.4,0.03
10650,0.25,0.83,39.48,33.4,0.02
10730,0.23,0.83,39.48,33.4,0.08
11270,0.22,0.83,39.49,33.41,0.02
11740,0.22,0.82,39.5,33.41,0.04
11830,0.28,0.81,39.5,33.42,0.03
11940,0.19,0.8,39.5,33.42,0.03
12090,0.23,0.82,39.5,33.42,0.05
12110,0.26,0.81,39.5,33.42,0.05
12140,0.26,0.81,39.5,33.42,0.02
12270,0.33,0.83,39.51,33.42,0.04
12340,0.28,0.84,39.51,33.42,0.06
12420,0.29,0.85,39.51,33.42,0.03
12440,0.32,0.85,39.51,33.42,0.03
12600,0.3,0.83,39.51,33.42,0.05
12650,0.3,0.84,39.51,33.42,0.05
12680,0.27,0.83,39.51,33.42,0.03
12750,0.25,0.83,39.52,33.43,0.05
12770,0.27,0.83,39.52,33.43,0.05
13000,0.3,0.81,39.52,33.43,0.05
13020,0.33,0.81,39.52,33.43,0.05
13150,0.26,0.81,39.52,33.43,0.04
13240,0.31,0.82,39.52,33.43,0.03
13310,0.43,0.85,39.52,33.43,0.03
13390,0.31,0.86,39.53,33.43,0.03
13480,0.34,0.87,39.53,33.43,0.04
13570,0.3,0.84,39.53,33.43,0.04
13610,0.31,0.84,39.53,33.43,0.04
13750,0.4,0.86,39.53,33.44,0.04
13790,0.34,0.87,39.53,33.44,0.04
13820,0.29,0.85,39.53,33.44,0.02
13860,0.3,0.85,39.53,33.44,0.04
13970,0.26,0.86,39.54,33.44,0.02
14000,0.24,0.84,39.54,33.44,0.03
14180,0.42,0.87,39.54,33.44,0.02
14190,0.43,0.88,39.54,33.44,0.02
14200,0.35,0.88,39.54,33.44,0.02
14310,0.31,0.89,39.54,33.44,0.04
14320,0.33,0.89,39.55,33.44,0.04
14520,0.28,0.86,39.55,33.45,0.06
14560,0.26,0.85,39.55,33.45,0.06
14600,0.28,0.86,39.55,33.45,0.04
14780,0.32,0.86,39.55,33.45,0.08
14850,0.29,0.86,39.56,33.45,0.1
14930,0.32,0.85,39.56,33.45,0.09
15170,0.35,0.84,39.56,33.46,0.1
15250,0.32,0.84,39.56,33.46,0.04
15260,0.33,0.84,39.56,33.46,0.04
15490,0.34,0.85,39.57,33.46,0.06
15540,0.3,0.85,39.57,33.46,0.09
15550,0.36,0.85,39.57,33.46,0.09
15590,0.27,0.85,39.57,33.46,0.09
15600,0.27,0.85,39.57,33.46,0.09
15640,0.31,0.86,39.57,33.46,0.09
15670,0.32,0.85,39.57,33.46,0.12
15800,0.25,0.84,39.57,33.46,0.07
15810,0.27,0.84,39.57,33.46,0.07
15990,0.27,0.84,39.58,33.47,0.06
16090,0.27,0.83,39.58,33.47,0.02
16130,0.25,0.84,39.58,33.47,0.02
16190,0.29,0.85,39.58,33.47,0.04
16210,0.28,0.85,39.58,33.47,0.04
16230,0.35,0.85,39.58,33.47,0.04
16360,0.26,0.84,39.58,33.47,0.04
16470,0.32,0.85,39.59,33.47,0.02
16610,0.22,0.84,39.59,33.47,0.05
16730,0.23,0.83,39.59,33.48,0.02
