time_stamp,cpu_util_percent,mem_util_percent,net_in,net_out,disk_io_percent
150,0.43,0.87,37.24,30.85,0.02
230,0.48,0.87,37.24,30.85,0.03
240,0.52,0.87,37.24,30.85,0.02
340,0.51,0.87,37.24,30.85,0.03
370,0.41,0.88,37.24,30.85,0.02
480,0.55,0.93,37.24,30.85,0.03
510,0.44,0.93,37.24,30.86,0.03
530,0.44,0.93,37.25,30.86,0.03
640,0.36,0.92,37.25,30.86,0.03
690,0.3,0.9,37.25,30.86,0.05
900,0.55,0.9,37.25,30.86,0.04
1010,0.58,0.92,37.25,30.86,0.04
1080,0.46,0.91,37.25,30.86,0.02
1110,0.54,0.91,37.25,30.86,0.02
1120,0.56,0.92,37.25,30.86,0.02
1190,0.48,0.92,37.25,30.86,0.03
1230,0.59,0.93,37.25,30.86,0.05
1290,0.51,0.95,37.26,30.86,0.03
1380,0.52,0.92,37.26,30.87,0.03
1410,0.64,0.92,37.26,30.87,0.03
1550,0.32,0.95,37.26,30.87,0.05
1570,0.36,0.95,37.26,30.87,0.03
1600,0.31,0.96,37.26,30.87,0.03
1720,0.29,0.95,37.26,30.87,0.03
1870,0.35,0.91,37.26,30.87,0.02
1910,0.34,0.92,37.27,30.87,0.02
2050,0.25,0.91,37.27,30.87,0.02
2090,0.24,0.92,37.27,30.87,0.02
2110,0.27,0.92,37.27,30.88,0.03
2180,0.22,0.91,37.27,30.88,0.02
2230,0.22,0.91,37.27,30.88,0.03
2250,0.21,0.91,37.27,30.88,0.03
2370,0.24,0.91,37.27,30.88,0.02
2510,0.26,0.94,37.27,30.88,0.03
2610,0.35,0.93,37.27,30.88,0.03
2620,0.35,0.93,37.27,30.88,0.03
2770,0.37,0.91,37.28,30.88,0.03
3010,0.32,0.94,37.28,30.88,0.03
3020,0.29,0.93,37.28,30.88,0.03
3170,0.3,0.94,37.28,30.89,0.03
3270,0.22,0.93,37.28,30.89,0.02
3360,0.24,0.93,37.28,30.89,0.02
3480,0.21,0.93,37.29,30.89,0.02
3500,0.22,0.94,37.29,30.89,0.02
3530,0.22,0.94,37.29,30.89,0.02
3620,0.23,0.94,37.29,30.89,0.02
3650,0.3,0.95,37.29,30.89,0.02
4320,0.23,0.93,37.29,30.9,0.03
4360,0.23,0.93,37.29,30.9,0.03
4440,0.2,0.93,37.29,30.9,0.02
4660,0.33,0.94,37.3,30.9,0.02
4830,0.46,0.96,37.3,30.9,0.08
4880,0.44,0.97,37.3,30.9,0.09
5090,0.34,0.9,37.3,30.9,0.03
5110,0.54,0.91,37.3,30.9,0.05
5140,0.44,0.91,37.31,30.9,0.05
5150,0.41,0.91,37.31,30.9,0.05
5520,0.42,0.89,37.31,30.91,0.04
5530,0.4,0.89,37.31,30.91,0.04
5580,0.43,0.9,37.31,30.91,0.03
5880,0.34,0.87,37.32,30.92,0.03
5890,0.35,0.87,37.32,30.92,0.03
5930,0.31,0.87,37.32,30.92,0.03
5990,0.3,0.86,37.32,30.92,0.04
6080,0.32,0.87,37.32,30.92,0.03
6180,0.3,0.86,37.32,30.92,0.02
6250,0.36,0.86,37.32,30.92,0.03
6280,0.39,0.87,37.32,30.92,0.03
6320,0.33,0.87,37.32,30.92,0.03
6330,0.32,0.87,37.32,30.92,0.03
6570,0.27,0.88,37.33,30.93,0.04
6680,0.36,0.9,37.33,30.93,0.03
6790,0.29,0.88,37.33,30.93,0.03
6800,0.27,0.88,37.33,30.93,0.03
6950,0.26,0.88,37.34,30.93,0.03
7140,0.25,0.86,37.34,30.93,0.12
7180,0.26,0.86,37.34,30.93,0.12
7440,0.28,0.89,37.34,30.94,0.03
7740,0.21,0.87,37.35,30.94,0.03
7870,0.39,0.88,37.35,30.94,0.03
7900,0.29,0.89,37.35,30.94,0.03
8050,0.4,0.9,37.35,30.95,0.1
8100,0.36,0.9,37.36,30.95,0.04
8220,0.36,0.89,37.36,30.95,0.04
8310,0.36,0.86,37.36,30.95,0.05
8380,0.41,0.87,37.36,30.95,0.02
8530,0.23,0.85,37.36,30.95,0.04
8550,0.23,0.85,37.36,30.95,0.04
8590,0.29,0.86,37.36,30.95,0.04
8900,0.25,0.86,37.37,30.95,0.04
8990,0.27,0.85,37.37,30.95,0.02
9060,0.3,0.86,37.37,30.95,0.02
18600,0.33,0.91,37.52,31.05,0.05
18650,0.35,0.91,37.52,31.05,0.05
18710,0.36,0.92,37.52,31.05,0.03
18810,0.35,0.92,37.53,31.05,0.04
18840,0.34,0.93,37.53,31.05,0.05
18980,0.34,0.94,37.53,31.05,0.02
19030,0.3,0.94,37.53,31.05,0.04
19170,0.24,0.93,37.53,31.06,0.04
19220,0.29,0.92,37.53,31.06,0.02
19350,0.24,0.9,37.53,31.06,0.02
19360,0.25,0.9,37.53,31.06,0.02
19370,0.29,0.91,37.53,31.06,0.02
19420,0.27,0.9,37.53,31.06,0.02
19460,0.24,0.91,37.53,31.06,0.02
19770,0.37,0.93,37.54,31.06,0.06
19830,0.35,0.93,37.54,31.06,0.09
19940,0.51,0.97,37.55,31.06,0.05
19950,0.48,0.97,37.55,31.06,0.05
19980,0.47,0.89,37.55,31.07,0.07
20160,0.5,0.89,37.56,31.07,0.12
20190,0.5,0.87,37.56,31.07,0.12
20220,0.48,0.87,37.56,31.07,0.19
20320,0.44,0.88,37.56,31.07,0.19
20580,0.48,0.9,37.57,31.07,0.12
20600,0.49,0.9,37.57,31.07,0.12
20710,0.56,0.91,37.57,31.07,0.11
20750,0.53,0.9,37.57,31.08,0.11
21020,0.5,0.9,37.57,31.08,0.11
21040,0.46,0.91,37.57,31.08,0.11
21060,0.46,0.91,37.57,31.08,0.06
21150,0.68,0.92,37.58,31.08,0.04
21160,0.63,0.89,37.58,31.08,0.04
21300,0.4,0.89,37.58,31.08,0.09
21330,0.39,0.89,37.58,31.08,0.09
21510,0.41,0.9,37.58,31.09,0.04
21640,0.43,0.91,37.59,31.09,0.05
21660,0.47,0.91,37.59,31.09,0.04
21710,0.46,0.92,37.59,31.09,0.04
21900,0.61,0.95,37.59,31.09,0.12
21940,0.61,0.93,37.59,31.09,0.12
22000,0.47,0.92,37.59,31.09,0.08
22250,0.53,0.91,37.6,31.1,0.05
22280,0.74,0.92,37.6,31.1,0.05
22310,0.74,0.96,37.6,31.1,0.05
22340,0.75,0.97,37.6,31.1,0.08
22590,0.81,0.95,37.62,31.1,0.07
22650,0.82,0.95,37.62,31.1,0.11
22670,0.82,0.95,37.62,31.1,0.11
22690,0.82,0.95,37.62,31.1,0.13
22750,0.81,0.95,37.62,31.1,0.08
22800,0.82,0.96,37.62,31.1,0.11
22900,0.82,0.95,37.63,31.1,0.12
22910,0.8,0.96,37.63,31.1,0.12
22930,0.81,0.96,37.63,31.11,0.11
23010,0.74,0.95,37.63,31.11,0.08
23140,0.6,0.92,37.63,31.11,0.08
23190,0.71,0.93,37.64,31.11,0.03
23270,0.62,0.95,37.64,31.11,0.06
23280,0.63,0.95,37.64,31.11,0.06
23290,0.67,0.95,37.64,31.11,0.06
26590,0.41,0.87,37.72,31.17,0.04
26610,0.41,0.88,37.72,31.17,0.04
26740,0.51,0.9,37.72,31.17,0.07
26880,0.52,0.94,37.73,31.18,0.03
27310,0.56,0.93,37.74,31.19,0.04
27320,0.58,0.93,37.74,31.19,0.04
27450,0.41,0.93,37.75,31.19,0.03
27560,0.54,0.93,37.75,31.2,0.03
27600,0.43,0.92,37.75,31.2,0.06
27660,0.4,0.93,37.75,31.2,0.04
27870,0.45,0.9,37.76,31.2,0.04
27950,0.43,0.89,37.76,31.2,0.07
28420,0.47,0.92,37.77,31.21,0.06
28470,0.6,0.94,37.77,31.21,0.05
28480,0.48,0.94,37.77,31.21,0.05
28500,0.5,0.93,37.77,31.21,0.15
28610,0.46,0.94,37.77,31.21,0.07
28630,0.51,0.95,37.77,31.21,0.09
28670,0.5,0.95,37.77,31.21,0.09
28820,0.54,0.95,37.77,31.22,0.1
28830,0.63,0.94,37.77,31.22,0.1
28860,0.72,0.96,37.78,31.22,0.11
28930,0.7,0.95,37.78,31.22,0.05
28960,0.68,0.96,37.78,31.22,0.05
29180,0.58,0.95,37.78,31.23,0.1
29220,0.57,0.96,37.78,31.23,0.08
38180,0.34,0.89,37.94,31.39,0.04
38220,0.31,0.89,37.94,31.39,0.02
38270,0.29,0.88,37.94,31.39,0.02
38330,0.29,0.87,37.94,31.39,0.02
38460,0.29,0.87,37.94,31.39,0.03
38500,0.28,0.87,37.94,31.39,0.03
38550,0.41,0.89,37.94,31.39,0.02
38680,0.29,0.87,37.94,31.4,0.02
38760,0.31,0.87,37.94,31.4,0.03
38790,0.35,0.88,37.94,31.4,0.03
38800,0.33,0.88,37.94,31.4,0.03
39100,0.33,0.87,37.95,31.4,0.04
39150,0.31,0.87,37.95,31.4,0.03
39160,0.3,0.87,37.95,31.4,0.03
39170,0.3,0.87,37.95,31.4,0.03
39350,0.31,0.87,37.95,31.41,0.03
39610,0.34,0.87,37.95,31.41,0.03
39700,0.29,0.88,37.96,31.41,0.03
39710,0.3,0.88,37.96,31.41,0.03
39740,0.32,0.89,37.96,31.41,0.02
39940,0.38,0.9,37.96,31.42,0.03
39970,0.41,0.9,37.96,31.42,0.03
39980,0.44,0.91,37.96,31.42,0.03
40030,0.41,0.92,37.96,31.42,0.03
45030,0.34,0.91,38.05,31.51,0.04
45050,0.39,0.91,38.05,31.51,0.04
45310,0.33,0.91,38.05,31.51,0.03
45340,0.26,0.9,38.05,31.51,0.03
45360,0.26,0.9,38.05,31.51,0.03
45410,0.28,0.91,38.05,31.51,0.03
45490,0.3,0.91,38.05,31.51,0.02
45500,0.28,0.91,38.05,31.52,0.02
45960,0.38,0.92,38.06,31.52,0.03
46010,0.39,0.92,38.06,31.52,0.03
46050,0.37,0.93,38.06,31.52,0.03
46060,0.37,0.93,38.06,31.52,0.03
46290,0.41,0.96,38.06,31.53,0.03
46300,0.41,0.96,38.06,31.53,0.03
46440,0.35,0.94,38.07,31.53,0.04
46470,0.36,0.95,38.07,31.53,0.04
46490,0.36,0.93,38.07,31.53,0.04
46580,0.34,0.92,38.07,31.53,0.03
46600,0.34,0.93,38.07,31.53,0.03
46690,0.35,0.93,38.07,31.53,0.03
46720,0.35,0.92,38.07,31.53,0.03
46750,0.35,0.92,38.07,31.53,0.03
46860,0.35,0.93,38.07,31.54,0.04
46900,0.42,0.94,38.07,31.54,0.04
46910,0.4,0.93,38.08,31.54,0.04
46980,0.32,0.93,38.08,31.54,0.04
46990,0.35,0.93,38.08,31.54,0.04
47010,0.36,0.94,38.08,31.54,0.04
47060,0.37,0.94,38.08,31.54,0.03
47070,0.39,0.94,38.08,31.54,0.03
47250,0.35,0.92,38.08,31.54,0.05
47400,0.39,0.94,38.08,31.54,0.03
51810,0.51,0.92,38.16,31.62,0.04
51870,0.37,0.91,38.16,31.62,0.05
51900,0.39,0.91,38.16,31.62,0.04
51950,0.35,0.9,38.16,31.62,0.04
51960,0.36,0.91,38.16,31.62,0.05
52060,0.31,0.91,38.16,31.62,0.04
52070,0.31,0.91,38.16,31.62,0.04
52110,0.29,0.91,38.16,31.62,0.07
52300,0.35,0.92,38.17,31.63,0.04
52350,0.4,0.92,38.17,31.63,0.04
52380,0.48,0.94,38.17,31.63,0.04
52460,0.39,0.93,38.17,31.63,0.05
52470,0.44,0.93,38.17,31.63,0.05
52680,0.45,0.94,38.17,31.63,0.05
53050,0.35,0.92,38.18,31.64,0.07
53130,0.44,0.92,38.18,31.64,0.05
53170,0.45,0.92,38.18,31.64,0.07
53250,0.37,0.92,38.19,31.64,0.05
53390,0.41,0.94,38.19,31.64,0.05
53400,0.41,0.94,38.19,31.65,0.04
53410,0.42,0.94,38.19,31.65,0.04
53490,0.35,0.93,38.19,31.65,0.07
53500,0.35,0.93,38.19,31.65,0.07
53510,0.34,0.93,38.19,31.65,0.07
53530,0.38,0.93,38.19,31.65,0.05
53590,0.37,0.94,38.19,31.65,0.04
53870,0.33,0.93,38.2,31.65,0.07
53880,0.31,0.93,38.2,31.65,0.05
54020,0.42,0.94,38.2,31.66,0.04
54030,0.42,0.94,38.2,31.66,0.04
54110,0.41,0.96,38.2,31.66,0.03
54280,0.38,0.97,38.2,31.66,0.03
54350,0.26,0.96,38.21,31.66,0.06
54420,0.47,0.97,38.21,31.66,0.04
54430,0.55,0.97,38.21,31.66,0.04
54440,0.47,0.97,38.21,31.66,0.04
54500,0.49,0.96,38.21,31.66,0.03
54560,0.4,0.94,38.21,31.67,0.06
54590,0.3,0.94,38.21,31.67,0.06
54700,0.36,0.94,38.21,31.67,0.05
54710,0.29,0.94,38.21,31.67,0.05
54820,0.39,0.94,38.22,31.67,0.03
54830,0.32,0.94,38.22,31.67,0.03
54910,0.45,0.94,38.22,31.67,0.04
54970,0.35,0.93,38.22,31.67,0.03
55020,0.4,0.93,38.22,31.67,0.03
55030,0.33,0.93,38.22,31.67,0.03
55060,0.34,0.93,38.22,31.67,0.03
55220,0.43,0.93,38.22,31.68,0.04
55250,0.33,0.93,38.22,31.68,0.04
56850,0.3,0.95,38.25,31.71,0.04
56990,0.38,0.96,38.26,31.71,0.04
57060,0.41,0.96,38.26,31.71,0.05
57080,0.43,0.97,38.26,31.72,0.05
57200,0.39,0.97,38.26,31.72,0.04
57300,0.49,0.96,38.26,31.72,0.03
57400,0.42,0.95,38.27,31.72,0.03
57510,0.38,0.95,38.27,31.72,0.03
57610,0.5,0.95,38.27,31.73,0.03
60430,0.28,0.92,38.33,31.78,0.04
60450,0.27,0.92,38.33,31.78,0.04
60500,0.29,0.92,38.33,31.78,0.05
60720,0.36,0.94,38.33,31.79,0.03
60800,0.36,0.93,38.33,31.79,0.04
60870,0.39,0.94,38.34,31.79,0.03
61060,0.27,0.92,38.34,31.79,0.02
61120,0.34,0.94,38.34,31.79,0.03
61160,0.43,0.95,38.34,31.79,0.05
61180,0.39,0.95,38.34,31.8,0.05
61270,0.43,0.96,38.34,31.8,0.06
61310,0.33,0.95,38.34,31.8,0.06
61350,0.42,0.96,38.34,31.8,0.04
61470,0.4,0.95,38.35,31.8,0.03
61600,0.43,0.94,38.35,31.8,0.03
61720,0.56,0.93,38.35,31.81,0.04
62800,0.26,0.94,38.37,31.83,0.04
62900,0.38,0.93,38.37,31.83,0.04
62950,0.35,0.93,38.37,31.83,0.04
63070,0.29,0.94,38.38,31.83,0.03
63160,0.35,0.94,38.38,31.83,0.04
63720,0.37,0.96,38.39,31.84,0.06
63740,0.35,0.96,38.39,31.84,0.06
63780,0.36,0.96,38.39,31.84,0.04
63870,0.3,0.96,38.39,31.84,0.05
63890,0.35,0.96,38.39,31.84,0.05
63910,0.38,0.97,38.39,31.84,0.07
64080,0.4,0.95,38.39,31.85,0.09
64200,0.28,0.95,38.4,31.85,0.06
64220,0.29,0.95,38.4,31.85,0.06
64250,0.34,0.96,38.4,31.85,0.06
64390,0.47,0.97,38.4,31.85,0.04
64600,0.27,0.94,38.4,31.86,0.03
64630,0.33,0.95,38.41,31.86,0.03
64690,0.27,0.95,38.41,31.86,0.03
64710,0.26,0.95,38.41,31.86,0.03
64870,0.41,0.97,38.41,31.86,0.04
64910,0.3,0.97,38.41,31.86,0.04
65170,0.53,0.97,38.41,31.87,0.05
65240,0.47,0.96,38.42,31.87,0.03
65350,0.56,0.97,38.42,31.87,0.05
65570,0.35,0.95,38.42,31.87,0.04
65730,0.38,0.94,38.43,31.88,0.03
65810,0.32,0.94,38.43,31.88,0.04
65870,0.41,0.94,38.43,31.88,0.04
66030,0.34,0.94,38.43,31.88,0.06
66100,0.41,0.93,38.44,31.88,0.03
66150,0.28,0.94,38.44,31.88,0.03
66160,0.32,0.94,38.44,31.88,0.03
66200,0.29,0.93,38.44,31.89,0.03
78270,0.27,0.91,38.66,32.11,0.03
78380,0.27,0.89,38.66,32.11,0.03
78550,0.31,0.92,38.66,32.11,0.03
78590,0.26,0.92,38.66,32.11,0.03
78670,0.37,0.93,38.67,32.11,0.04
78820,0.3,0.93,38.67,32.12,0.03
78860,0.34,0.93,38.67,32.12,0.02
78870,0.32,0.93,38.67,32.12,0.02
78910,0.49,0.92,38.67,32.12,0.03
78960,0.37,0.92,38.67,32.12,0.03
79080,0.25,0.9,38.67,32.12,0.02
79150,0.29,0.9,38.67,32.12,0.03
79280,0.39,0.9,38.68,32.12,0.03
79480,0.54,0.92,38.68,32.13,0.05
79540,0.56,0.92,38.68,32.13,0.04
79670,0.26,0.91,38.68,32.13,0.04
79690,0.4,0.91,38.68,32.13,0.04
79940,0.3,0.91,38.69,32.14,0.02
80070,0.24,0.91,38.69,32.14,0.02
80120,0.29,0.91,38.69,32.14,0.02
80150,0.39,0.92,38.69,32.14,0.02
80160,0.44,0.92,38.69,32.14,0.02
80190,0.34,0.92,38.69,32.14,0.02
80290,0.26,0.91,38.69,32.14,0.03
80720,0.32,0.9,38.7,32.15,0.02
80780,0.26,0.91,38.7,32.15,0.02
80810,0.2,0.9,38.7,32.15,0.02
80820,0.23,0.9,38.7,32.15,0.03
80840,0.25,0.9,38.7,32.15,0.03
81120,0.23,0.91,38.71,32.16,0.04
81140,0.22,0.9,38.71,32.16,0.04
81150,0.25,0.9,38.71,32.16,0.04
81170,0.21,0.91,38.71,32.16,0.04
81180,0.3,0.9,38.71,32.16,0.03
81290,0.32,0.91,38.71,32.16,0.03
81320,0.3,0.92,38.71,32.16,0.03
81490,0.25,0.91,38.71,32.16,0.03
81580,0.25,0.91,38.72,32.17,0.02
81640,0.28,0.91,38.72,32.17,0.02
81730,0.23,0.91,38.72,32.17,0.03
81760,0.23,0.91,38.72,32.17,0.03
81810,0.22,0.91,38.72,32.17,0.02
81890,0.19,0.91,38.72,32.17,0.02
82060,0.2,0.91,38.72,32.17,0.06
82130,0.26,0.91,38.72,32.17,0.02
82200,0.23,0.91,38.72,32.18,0.03
82240,0.27,0.91,38.73,32.18,0.03
82370,0.19,0.9,38.73,32.18,0.02
82390,0.19,0.9,38.73,32.18,0.02
82500,0.24,0.92,38.73,32.18,0.02
82520,0.27,0.92,38.73,32.18,0.02
82580,0.35,0.93,38.73,32.18,0.02
82650,0.24,0.93,38.73,32.18,0.02
82670,0.27,0.94,38.73,32.18,0.02
82690,0.32,0.94,38.73,32.18,0.02
82750,0.33,0.94,38.73,32.19,0.02
82760,0.26,0.94,38.73,32.19,0.02
82790,0.24,0.93,38.73,32.19,0.02
82850,0.3,0.92,38.74,32.19,0.02
83030,0.28,0.92,38.74,32.19,0.03
83050,0.27,0.92,38.74,32.19,0.03
83070,0.25,0.92,38.74,32.19,0.03
83120,0.26,0.93,38.74,32.19,0.02
83150,0.23,0.92,38.74,32.19,0.02
83450,0.28,0.91,38.75,32.2,0.07
83520,0.28,0.9,38.75,32.2,0.02
83530,0.28,0.91,38.75,32.2,0.02
83560,0.3,0.9,38.75,32.2,0.02
83780,0.34,0.91,38.75,32.2,0.03
83810,0.29,0.92,38.75,32.2,0.03
83850,0.26,0.91,38.75,32.21,0.03
84090,0.28,0.92,38.76,32.21,0.03
84130,0.36,0.92,38.76,32.21,0.02
84200,0.25,0.92,38.76,32.21,0.02
84210,0.22,0.92,38.76,32.21,0.02
84370,0.33,0.92,38.76,32.21,0.03
