time_stamp,cpu_util_percent,mem_util_percent,net_in,net_out,disk_io_percent
540,0.34,0.91,28.66,21.27,0.06
700,0.33,0.89,28.66,21.27,0.05
750,0.29,0.89,28.66,21.27,0.05
1070,0.42,0.9,28.67,21.28,0.05
1090,0.35,0.91,28.67,21.28,0.09
1310,0.32,0.9,28.67,21.28,0.05
1400,0.31,0.89,28.67,21.28,0.04
1460,0.31,0.89,28.68,21.28,0.04
6440,0.32,0.83,28.74,21.33,0.05
6450,0.29,0.83,28.74,21.33,0.05
6490,0.31,0.84,28.75,21.33,0.05
6710,0.29,0.86,28.75,21.33,0.04
6740,0.26,0.84,28.75,21.33,0.07
6790,0.32,0.85,28.75,21.34,0.05
6800,0.3,0.85,28.75,21.34,0.05
6810,0.28,0.84,28.75,21.34,0.05
7050,0.25,0.85,28.75,21.34,0.04
7060,0.26,0.85,28.75,21.34,0.04
7120,0.29,0.84,28.75,21.34,0.05
7160,0.28,0.84,28.76,21.34,0.07
7350,0.4,0.86,28.76,21.34,0.06
7360,0.4,0.86,28.76,21.34,0.06
7390,0.39,0.86,28.76,21.34,0.07
7410,0.32,0.85,28.76,21.34,0.07
7450,0.35,0.85,28.76,21.34,0.04
7470,0.31,0.85,28.76,21.34,0.04
7480,0.31,0.85,28.76,21.34,0.04
7500,0.3,0.85,28.76,21.34,0.05
7510,0.37,0.85,28.76,21.34,0.05
7580,0.33,0.86,28.76,21.34,0.06
7680,0.28,0.87,28.77,21.35,0.05
7730,0.23,0.86,28.77,21.35,0.05
7770,0.26,0.86,28.77,21.35,0.04
7910,0.34,0.87,28.77,21.35,0.05
7940,0.35,0.87,28.77,21.35,0.08
8110,0.39,0.89,28.77,21.35,0.04
8280,0.53,0.83,28.78,21.35,0.07
8310,0.37,0.83,28.78,21.35,0.07
8360,0.4,0.83,28.78,21.35,0.06
8410,0.42,0.83,28.78,21.35,0.03
8460,0.35,0.84,28.78,21.35,0.03
8510,0.27,0.84,28.78,21.35,0.03
8560,0.26,0.84,28.78,21.36,0.03
8600,0.32,0.85,28.78,21.36,0.18
8710,0.34,0.85,28.78,21.36,0.06
8880,0.27,0.85,28.79,21.36,0.06
9100,0.27,0.83,28.79,21.36,0.05
9210,0.27,0.84,28.79,21.36,0.03
9230,0.25,0.83,28.79,21.36,0.03
9280,0.34,0.83,28.79,21.36,0.03
9360,0.27,0.84,28.79,21.36,0.05
9470,0.3,0.86,28.79,21.36,0.05
9490,0.29,0.84,28.79,21.36,0.03
9540,0.32,0.84,28.8,21.36,0.04
9620,0.32,0.85,28.8,21.36,0.14
9670,0.31,0.83,28.8,21.36,0.05
9680,0.29,0.83,28.8,21.36,0.05
9830,0.27,0.83,28.8,21.37,0.03
9880,0.25,0.82,28.8,21.37,0.03
9950,0.25,0.82,28.8,21.37,0.04
10010,0.24,0.83,28.8,21.37,0.06
10070,0.21,0.83,28.8,21.37,0.04
10110,0.21,0.82,28.8,21.37,0.03
10140,0.27,0.82,28.8,21.37,0.03
10270,0.34,0.85,28.81,21.37,0.04
10280,0.31,0.86,28.81,21.37,0.04
10340,0.26,0.86,28.81,21.37,0.04
10350,0.28,0.86,28.81,21.37,0.04
10370,0.23,0.86,28.81,21.37,0.04
10380,0.24,0.86,28.81,21.37,0.05
10440,0.26,0.84,28.81,21.37,0.06
10570,0.27,0.84,28.81,21.37,0.03
10610,0.26,0.84,28.81,21.37,0.03
10670,0.23,0.84,28.81,21.37,0.04
10680,0.23,0.84,28.81,21.37,0.09
10740,0.26,0.85,28.81,21.37,0.04
10790,0.31,0.84,28.81,21.37,0.04
10900,0.29,0.87,28.82,21.38,0.04
10980,0.31,0.88,28.82,21.38,0.05
10990,0.34,0.88,28.82,21.38,0.05
11150,0.25,0.88,28.82,21.38,0.15
11380,0.25,0.86,28.83,21.38,0.07
11390,0.27,0.86,28.83,21.38,0.07
11480,0.31,0.85,28.83,21.38,0.04
11890,0.24,0.82,28.84,21.38,0.06
11900,0.21,0.82,28.84,21.38,0.06
11930,0.2,0.82,28.84,21.38,0.06
12030,0.22,0.83,28.84,21.38,0.15
12050,0.25,0.84,28.84,21.38,0.15
12060,0.25,0.84,28.84,21.38,0.05
12090,0.26,0.84,28.84,21.39,0.05
12120,0.29,0.84,28.84,21.39,0.04
12460,0.38,0.9,28.85,21.39,0.06
12620,0.41,0.9,28.85,21.39,0.07
13100,0.28,0.85,28.85,21.39,0.05
13140,0.31,0.85,28.86,21.39,0.06
13220,0.32,0.86,28.86,21.4,0.05
13270,0.34,0.87,28.86,21.4,0.07
13360,0.36,0.87,28.86,21.4,0.07
13510,0.41,0.87,28.86,21.4,0.08
13530,0.31,0.87,28.86,21.4,0.08
13560,0.3,0.88,28.86,21.4,0.05
13620,0.3,0.87,28.86,21.4,0.06
14180,0.34,0.9,28.88,21.4,0.05
14300,0.37,0.9,28.88,21.41,0.05
14620,0.35,0.9,28.88,21.41,0.05
14660,0.49,0.91,28.89,21.41,0.09
14790,0.44,0.93,28.89,21.41,0.09
14810,0.47,0.93,28.89,21.41,0.09
15600,0.32,0.91,28.9,21.42,0.11
