time_stamp,cpu_util_percent,mem_util_percent,net_in,net_out,disk_io_percent
20,0.24,0.91,37.76,31.64,0.03
70,0.31,0.91,37.76,31.64,0.04
140,0.22,0.9,37.77,31.64,0.04
150,0.21,0.9,37.77,31.64,0.04
190,0.26,0.9,37.77,31.64,0.03
210,0.22,0.9,37.77,31.64,0.03
330,0.3,0.91,37.77,31.64,0.05
540,0.37,0.94,37.77,31.64,0.05
660,0.42,0.92,37.77,31.64,0.17
830,0.37,0.93,37.78,31.65,0.04
860,0.36,0.93,37.78,31.65,0.04
1000,0.4,0.91,37.78,31.65,0.04
1460,0.34,0.94,37.79,31.66,0.04
1470,0.37,0.94,37.79,31.66,0.04
1510,0.39,0.94,37.79,31.66,0.03
1590,0.35,0.93,37.79,31.66,0.04
1620,0.36,0.93,37.79,31.66,0.03
1740,0.32,0.92,37.79,31.66,0.03
1840,0.38,0.94,37.79,31.66,0.03
2040,0.27,0.91,37.8,31.67,0.03
2160,0.26,0.86,37.8,31.67,0.03
2230,0.25,0.86,37.8,31.67,0.04
2310,0.29,0.85,37.8,31.67,0.06
2440,0.31,0.87,37.8,31.67,0.03
2460,0.31,0.88,37.8,31.67,0.03
2840,0.4,0.89,37.81,31.68,0.16
2870,0.39,0.87,37.81,31.68,0.16
3530,0.28,0.89,37.82,31.68,0.03
3610,0.34,0.89,37.82,31.68,0.04
3700,0.26,0.9,37.82,31.68,0.03
3710,0.25,0.9,37.82,31.68,0.03
3800,0.36,0.92,37.82,31.69,0.02
3900,0.31,0.92,37.82,31.69,0.03
4050,0.29,0.92,37.82,31.69,0.02
4090,0.34,0.92,37.82,31.69,0.03
4180,0.26,0.9,37.82,31.69,0.03
4410,0.21,0.88,37.83,31.69,0.02
4480,0.2,0.88,37.83,31.69,0.03
4500,0.19,0.88,37.83,31.69,0.02
4560,0.26,0.89,37.83,31.69,0.03
4590,0.31,0.88,37.83,31.69,0.03
4740,0.57,0.95,37.83,31.69,0.04
4770,0.51,0.95,37.83,31.69,0.04
4790,0.48,0.94,37.83,31.69,0.04
4860,0.45,0.93,37.83,31.7,0.07
4900,0.39,0.89,37.83,31.7,0.07
4980,0.33,0.86,37.84,31.7,0.03
5010,0.35,0.87,37.84,31.7,0.03
5030,0.34,0.87,37.84,31.7,0.03
5110,0.54,0.88,37.84,31.7,0.04
5140,0.45,0.89,37.84,31.7,0.04
5200,0.45,0.89,37.84,31.7,0.04
5260,0.39,0.88,37.84,31.7,0.02
5300,0.45,0.89,37.84,31.7,0.05
5360,0.35,0.86,37.84,31.7,0.03
5420,0.42,0.88,37.84,31.7,0.03
5450,0.42,0.88,37.84,31.7,0.03
5580,0.5,0.89,37.85,31.7,0.03
5590,0.46,0.89,37.85,31.7,0.03
5710,0.51,0.88,37.85,31.71,0.04
5770,0.41,0.87,37.85,31.71,0.04
5800,0.35,0.86,37.85,31.71,0.04
5830,0.35,0.86,37.85,31.71,0.03
5840,0.33,0.85,37.85,31.71,0.03
5910,0.33,0.85,37.85,31.71,0.03
5940,0.39,0.86,37.85,31.71,0.03
5980,0.32,0.85,37.85,31.71,0.03
6030,0.31,0.86,37.85,31.71,0.04
6050,0.32,0.84,37.85,31.71,0.04
6060,0.32,0.84,37.85,31.71,0.02
6230,0.27,0.83,37.86,31.71,0.02
6330,0.31,0.84,37.86,31.71,0.05
6390,0.3,0.84,37.86,31.71,0.05
6400,0.3,0.85,37.86,31.71,0.05
6550,0.31,0.88,37.86,31.71,0.02
6650,0.41,0.9,37.86,31.72,0.04
6770,0.29,0.86,37.86,31.72,0.03
6810,0.32,0.86,37.87,31.72,0.03
6830,0.31,0.86,37.87,31.72,0.03
6940,0.31,0.88,37.87,31.72,0.03
7030,0.36,0.88,37.87,31.72,0.04
7110,0.31,0.89,37.87,31.72,0.12
7250,0.43,0.89,37.87,31.73,0.06
7390,0.46,0.89,37.88,31.73,0.1
7410,0.42,0.89,37.88,31.73,0.1
7680,0.36,0.9,37.88,31.73,0.05
7700,0.34,0.9,37.88,31.73,0.05
7730,0.33,0.89,37.88,31.73,0.05
7910,0.43,0.91,37.89,31.74,0.06
7960,0.54,0.91,37.89,31.74,0.08
8050,0.47,0.89,37.89,31.74,0.05
8070,0.49,0.9,37.89,31.74,0.05
8160,0.44,0.9,37.89,31.74,0.07
8170,0.47,0.9,37.89,31.74,0.07
8290,0.38,0.88,37.89,31.74,0.04
8300,0.37,0.87,37.9,31.74,0.04
8400,0.32,0.86,37.9,31.74,0.06
13880,0.32,0.88,37.99,31.8,0.03
14000,0.45,0.87,37.99,31.8,0.03
14010,0.41,0.87,37.99,31.8,0.03
14190,0.49,0.89,37.99,31.8,0.03
14390,0.36,0.89,38.0,31.8,0.03
14470,0.37,0.91,38.0,31.8,0.04
14580,0.32,0.9,38.0,31.8,0.05
14710,0.54,0.91,38.0,31.8,0.07
14730,0.48,0.9,38.01,31.8,0.07
14760,0.46,0.91,38.01,31.81,0.06
14820,0.49,0.93,38.01,31.81,0.05
14850,0.41,0.9,38.01,31.81,0.05
14870,0.45,0.91,38.01,31.81,0.05
14890,0.45,0.9,38.01,31.81,0.07
14990,0.35,0.9,38.01,31.81,0.05
15100,0.4,0.92,38.01,31.81,0.09
15110,0.41,0.91,38.01,31.81,0.09
15130,0.44,0.92,38.01,31.81,0.09
15140,0.41,0.91,38.01,31.81,0.09
15190,0.42,0.9,38.01,31.81,0.06
15250,0.43,0.92,38.02,31.81,0.06
15280,0.47,0.93,38.02,31.81,0.06
15350,0.39,0.9,38.02,31.81,0.07
15480,0.43,0.91,38.02,31.81,0.05
15530,0.4,0.91,38.02,31.81,0.05
15570,0.4,0.91,38.02,31.81,0.1
15640,0.38,0.9,38.02,31.82,0.09
15650,0.38,0.9,38.02,31.82,0.09
15770,0.42,0.92,38.02,31.82,0.06
15880,0.37,0.92,38.03,31.82,0.04
15950,0.29,0.9,38.03,31.82,0.04
16040,0.3,0.87,38.03,31.82,0.06
16080,0.29,0.87,38.03,31.82,0.04
16290,0.31,0.9,38.03,31.82,0.05
16420,0.29,0.88,38.03,31.82,0.03
16470,0.25,0.88,38.03,31.83,0.04
16510,0.32,0.88,38.03,31.83,0.03
16570,0.3,0.89,38.04,31.83,0.04
16770,0.31,0.9,38.04,31.83,0.04
16870,0.34,0.91,38.04,31.83,0.03
16930,0.34,0.94,38.04,31.83,0.03
17190,0.48,0.93,38.04,31.83,0.02
17340,0.45,0.93,38.05,31.83,0.03
17400,0.64,0.94,38.05,31.83,0.1
17500,0.41,0.88,38.05,31.83,0.11
17520,0.48,0.88,38.05,31.83,0.08
17570,0.34,0.89,38.05,31.83,0.08
17760,0.31,0.9,38.05,31.84,0.15
23910,0.57,0.92,38.19,31.92,0.13
24060,0.53,0.94,38.2,31.92,0.15
24240,0.58,0.95,38.2,31.93,0.08
24350,0.48,0.92,38.21,31.93,0.1
24440,0.46,0.93,38.21,31.93,0.15
