time_stamp,cpu_util_percent,mem_util_percent,net_in,net_out,disk_io_percent
2720,0.23,0.93,33.71,27.97,0.17
2740,0.25,0.93,33.71,27.97,0.17
2800,0.27,0.93,33.71,27.97,0.16
2840,0.22,0.93,33.71,27.97,0.16
2880,0.26,0.92,33.71,27.97,0.14
3110,0.23,0.93,33.72,27.98,0.07
3130,0.27,0.93,33.72,27.98,0.05
3370,0.23,0.92,33.72,27.98,0.06
3480,0.19,0.92,33.72,27.98,0.05
3770,0.27,0.95,33.72,27.98,0.05
3850,0.33,0.94,33.72,27.98,0.06
3860,0.27,0.94,33.72,27.98,0.06
3880,0.26,0.94,33.72,27.98,0.06
4700,0.28,0.97,33.73,27.99,0.05
4910,0.33,0.9,33.74,27.99,0.06
4950,0.28,0.87,33.74,27.99,0.07
5100,0.33,0.86,33.74,28.0,0.07
5200,0.37,0.88,33.74,28.0,0.07
5230,0.39,0.88,33.74,28.0,0.07
5240,0.36,0.88,33.74,28.0,0.07
5360,0.45,0.87,33.74,28.0,0.83
5470,0.44,0.89,33.74,28.0,0.17
5480,0.37,0.89,33.74,28.0,0.17
5580,0.44,0.9,33.75,28.0,0.82
5590,0.49,0.9,33.75,28.0,0.82
5770,0.39,0.88,33.75,28.01,0.05
5820,0.31,0.88,33.75,28.01,0.06
5880,0.29,0.89,33.75,28.01,0.05
5930,0.31,0.88,33.75,28.01,0.05
6130,0.25,0.86,33.75,28.01,0.05
6160,0.27,0.86,33.76,28.01,0.05
6300,0.33,0.87,33.76,28.01,0.09
6350,0.28,0.87,33.76,28.01,0.09
6360,0.27,0.86,33.76,28.01,0.06
6420,0.29,0.87,33.76,28.01,0.05
6610,0.31,0.89,33.76,28.02,0.05
9020,0.31,0.84,33.8,28.05,0.06
9160,0.26,0.84,33.8,28.05,0.06
9210,0.29,0.85,33.8,28.05,0.07
9240,0.31,0.86,33.8,28.05,0.06
9420,0.25,0.84,33.81,28.05,0.07
9540,0.32,0.84,33.81,28.05,0.06
9610,0.34,0.84,33.81,28.05,0.09
9730,0.28,0.85,33.81,28.06,0.05
9760,0.24,0.84,33.81,28.06,0.05
9900,0.26,0.86,33.81,28.06,0.04
10060,0.22,0.85,33.81,28.06,0.52
10070,0.21,0.85,33.81,28.06,0.52
10110,0.23,0.85,33.81,28.06,0.04
10200,0.31,0.84,33.82,28.06,0.05
10290,0.29,0.84,33.82,28.06,0.06
10440,0.32,0.86,33.82,28.06,0.05
10460,0.3,0.85,33.82,28.06,0.05
10480,0.29,0.85,33.82,28.06,0.05
10500,0.29,0.85,33.82,28.06,0.09
10510,0.33,0.85,33.82,28.06,0.09
10580,0.33,0.86,33.82,28.07,0.05
10630,0.33,0.86,33.82,28.07,0.06
10710,0.26,0.86,33.82,28.07,0.11
10770,0.27,0.87,33.82,28.07,0.05
10870,0.41,0.86,33.83,28.07,0.06
10910,0.4,0.86,33.83,28.07,0.06
11020,0.33,0.86,33.83,28.07,0.07
11180,0.29,0.88,33.83,28.07,0.07
11380,0.26,0.87,33.84,28.08,0.05
11420,0.38,0.87,33.84,28.08,0.05
11450,0.34,0.87,33.84,28.08,0.05
11490,0.32,0.87,33.84,28.08,0.05
11590,0.32,0.86,33.84,28.08,0.05
11620,0.31,0.86,33.84,28.08,0.05
11640,0.33,0.86,33.84,28.08,0.05
13620,0.28,0.86,33.88,28.1,0.09
13650,0.35,0.88,33.88,28.1,0.09
