time_stamp,cpu_util_percent,mem_util_percent,net_in,net_out,disk_io_percent
0,0.09,0.9,29.07,20.25,0.01
120,0.09,0.9,29.07,20.25,0.02
130,0.09,0.9,29.07,20.25,0.02
530,0.21,0.94,29.07,20.25,0.03
610,0.22,0.93,29.07,20.25,0.03
770,0.18,0.92,29.07,20.25,0.03
1030,0.3,0.93,29.08,20.25,0.02
1040,0.29,0.93,29.08,20.25,0.02
1050,0.29,0.93,29.08,20.25,0.02
1060,0.32,0.94,29.08,20.25,0.02
1080,0.3,0.95,29.08,20.25,0.02
1300,0.23,0.94,29.08,20.26,0.04
1320,0.25,0.92,29.08,20.26,0.02
1360,0.34,0.91,29.08,20.26,0.02
1470,0.2,0.92,29.08,20.26,0.02
1550,0.23,0.92,29.08,20.26,0.02
1700,0.18,0.94,29.08,20.26,0.02
1760,0.19,0.96,29.08,20.26,0.03
1770,0.19,0.95,29.08,20.26,0.03
1820,0.2,0.93,29.08,20.26,0.02
2220,0.13,0.88,29.09,20.26,0.02
2270,0.13,0.89,29.09,20.26,0.02
2300,0.14,0.89,29.09,20.26,0.06
2390,0.17,0.89,29.09,20.27,0.02
2450,0.18,0.91,29.09,20.27,0.02
2530,0.26,0.91,29.09,20.27,0.02
2540,0.27,0.91,29.09,20.27,0.02
2750,0.27,0.91,29.09,20.27,0.01
3060,0.28,0.9,29.1,20.27,0.04
3150,0.18,0.9,29.1,20.27,0.03
3160,0.19,0.9,29.1,20.27,0.03
3270,0.19,0.9,29.1,20.27,0.02
3330,0.15,0.9,29.1,20.27,0.02
3350,0.15,0.91,29.1,20.27,0.02
3510,0.16,0.92,29.1,20.27,0.02
3530,0.16,0.92,29.1,20.27,0.02
3710,0.18,0.93,29.1,20.27,0.03
3720,0.16,0.93,29.1,20.27,0.03
3780,0.23,0.95,29.1,20.27,0.02
3850,0.21,0.94,29.1,20.27,0.02
3870,0.2,0.94,29.1,20.27,0.02
3880,0.2,0.94,29.1,20.27,0.02
3890,0.22,0.94,29.1,20.27,0.02
4010,0.19,0.93,29.1,20.28,0.02
4030,0.19,0.93,29.1,20.28,0.02
4170,0.13,0.89,29.11,20.28,0.03
