time_stamp,cpu_util_percent,mem_util_percent,net_in,net_out,disk_io_percent
120,0.11,0.87,39.32,31.72,0.03
320,0.12,0.87,39.32,31.72,0.03
470,0.3,0.93,39.32,31.73,0.03
540,0.25,0.89,39.33,31.73,0.04
590,0.28,0.9,39.33,31.73,0.04
620,0.34,0.91,39.33,31.73,0.06
720,0.25,0.89,39.33,31.73,0.05
760,0.23,0.9,39.33,31.73,0.05
820,0.26,0.89,39.33,31.74,0.03
830,0.26,0.89,39.33,31.74,0.03
870,0.21,0.88,39.33,31.74,0.03
1140,0.36,0.92,39.34,31.74,0.03
1210,0.29,0.91,39.34,31.75,0.05
1240,0.27,0.92,39.34,31.75,0.05
1390,0.23,0.9,39.35,31.75,0.03
1450,0.24,0.9,39.35,31.75,0.03
1540,0.24,0.91,39.35,31.75,0.03
1570,0.23,0.91,39.35,31.75,0.03
1630,0.24,0.92,39.35,31.76,0.03
1790,0.21,0.91,39.36,31.76,0.03
1810,0.24,0.91,39.36,31.76,0.04
1870,0.22,0.88,39.36,31.76,0.03
1980,0.19,0.87,39.36,31.76,0.03
2090,0.15,0.86,39.36,31.77,0.02
2200,0.16,0.86,39.36,31.77,0.03
2260,0.18,0.86,39.37,31.77,0.03
2330,0.16,0.86,39.37,31.77,0.05
2360,0.16,0.87,39.37,31.77,0.03
2410,0.23,0.89,39.37,31.77,0.03
2440,0.23,0.9,39.37,31.77,0.03
2490,0.22,0.92,39.37,31.77,0.03
2640,0.17,0.89,39.38,31.78,0.04
2880,0.21,0.89,39.38,31.78,0.03
2900,0.22,0.89,39.38,31.78,0.03
3040,0.31,0.9,39.38,31.79,0.04
3150,0.18,0.88,39.39,31.79,0.03
3230,0.18,0.87,39.39,31.79,0.05
3250,0.2,0.88,39.39,31.79,0.04
3300,0.16,0.87,39.39,31.79,0.03
3320,0.15,0.87,39.39,31.79,0.03
3410,0.14,0.89,39.39,31.79,0.04
3480,0.14,0.89,39.39,31.79,0.03
3650,0.21,0.9,39.4,31.8,0.03
3710,0.2,0.91,39.4,31.8,0.05
3720,0.21,0.91,39.4,31.8,0.04
3740,0.22,0.91,39.4,31.8,0.04
3790,0.23,0.91,39.4,31.8,0.03
