time_stamp,cpu_util_percent,mem_util_percent,net_in,net_out,disk_io_percent
3250,0.23,0.89,32.92,24.37,0.03
3400,0.26,0.9,32.92,24.38,0.04
3570,0.19,0.9,32.92,24.38,0.02
3610,0.23,0.91,32.92,24.38,0.03
3740,0.23,0.91,32.92,24.38,0.02
3820,0.28,0.93,32.92,24.38,0.02
3850,0.27,0.92,32.92,24.38,0.03
4130,0.23,0.91,32.93,24.38,0.03
4240,0.23,0.91,32.93,24.38,0.02
4730,0.55,0.94,32.93,24.39,0.02
4820,0.42,0.92,32.94,24.39,0.04
5060,0.28,0.85,32.94,24.39,0.03
5070,0.26,0.84,32.94,24.39,0.03
5130,0.39,0.84,32.94,24.39,0.06
5150,0.37,0.84,32.94,24.39,0.06
5250,0.32,0.83,32.94,24.39,0.03
5340,0.29,0.82,32.94,24.39,0.1
5440,0.37,0.84,32.95,24.4,0.1
5520,0.37,0.85,32.95,24.4,0.05
5540,0.34,0.86,32.95,24.4,0.05
5770,0.32,0.85,32.95,24.4,0.04
5850,0.27,0.85,32.95,24.4,0.03
5940,0.28,0.85,32.95,24.4,0.04
6010,0.27,0.84,32.96,24.4,0.04
6140,0.21,0.81,32.96,24.41,0.03
6280,0.32,0.83,32.96,24.41,0.04
6430,0.27,0.83,32.96,24.41,0.03
6440,0.27,0.83,32.96,24.41,0.03
6460,0.28,0.84,32.96,24.41,0.03
6500,0.26,0.85,32.96,24.41,0.03
6560,0.24,0.86,32.96,24.41,0.03
6690,0.29,0.87,32.96,24.41,0.03
6760,0.23,0.87,32.97,24.41,0.02
6810,0.27,0.86,32.97,24.41,0.03
6830,0.25,0.86,32.97,24.41,0.03
6940,0.22,0.84,32.97,24.41,0.02
7070,0.23,0.85,32.97,24.42,0.05
7110,0.31,0.85,32.97,24.42,0.11
7140,0.21,0.85,32.97,24.42,0.08
7180,0.24,0.87,32.97,24.42,0.08
7320,0.26,0.86,32.98,24.42,0.03
7400,0.29,0.88,32.98,24.42,0.03
7440,0.28,0.89,32.98,24.42,0.02
7500,0.33,0.89,32.98,24.42,0.06
7810,0.33,0.88,32.98,24.43,0.04
7840,0.27,0.88,32.98,24.43,0.04
7850,0.29,0.88,32.98,24.43,0.04
7900,0.3,0.88,32.98,24.43,0.04
8140,0.34,0.88,32.99,24.43,0.03
8260,0.41,0.86,32.99,24.43,0.04
8270,0.44,0.86,32.99,24.43,0.04
8290,0.42,0.85,32.99,24.43,0.04
8440,0.45,0.85,32.99,24.43,0.04
8470,0.29,0.85,33.0,24.43,0.04
8540,0.25,0.85,33.0,24.44,0.12
8570,0.26,0.85,33.0,24.44,0.12
8840,0.29,0.86,33.0,24.44,0.02
9540,0.33,0.84,33.01,24.44,0.03
9580,0.27,0.84,33.01,24.44,0.03
9640,0.3,0.84,33.01,24.44,0.04
9650,0.28,0.83,33.01,24.44,0.04
9660,0.25,0.83,33.01,24.44,0.03
10210,0.24,0.83,33.02,24.45,0.02
