time_stamp,cpu_util_percent,mem_util_percent,net_in,net_out,disk_io_percent
220,0.05,0.87,34.05,25.54,0.01
230,0.04,0.87,34.05,25.54,0.01
350,0.1,0.88,34.05,25.54,0.02
390,0.19,0.9,34.05,25.54,0.02
580,0.2,0.89,34.05,25.55,0.02
640,0.2,0.89,34.05,25.55,0.05
820,0.16,0.85,34.05,25.55,0.02
920,0.21,0.84,34.06,25.55,0.01
940,0.19,0.85,34.06,25.55,0.01
1170,0.27,0.87,34.06,25.55,0.02
1310,0.21,0.89,34.06,25.55,0.04
1350,0.19,0.86,34.06,25.55,0.02
1400,0.16,0.85,34.06,25.55,0.03
1470,0.18,0.86,34.06,25.55,0.02
1690,0.2,0.89,34.07,25.56,0.05
1790,0.19,0.89,34.07,25.56,0.01
1910,0.23,0.88,34.07,25.56,0.05
1990,0.16,0.85,34.07,25.56,0.03
2100,0.16,0.86,34.07,25.56,0.01
2440,0.16,0.86,34.07,25.56,0.01
2450,0.16,0.87,34.07,25.56,0.01
2480,0.28,0.88,34.07,25.56,0.01
2560,0.12,0.87,34.07,25.56,0.01
2640,0.16,0.87,34.07,25.56,0.02
3140,0.16,0.87,34.08,25.57,0.01
3150,0.17,0.87,34.08,25.57,0.01
3450,0.1,0.87,34.08,25.57,0.01
3460,0.11,0.87,34.08,25.57,0.01
3590,0.12,0.88,34.08,25.57,0.02
3600,0.14,0.88,34.08,25.57,0.02
3710,0.19,0.9,34.08,25.57,0.02
3840,0.18,0.89,34.09,25.57,0.02
3880,0.18,0.9,34.09,25.57,0.02
3970,0.18,0.89,34.09,25.57,0.02
4050,0.18,0.89,34.09,25.57,0.01
4070,0.18,0.89,34.09,25.57,0.01
4190,0.13,0.86,34.09,25.57,0.02
4230,0.16,0.87,34.09,25.57,0.01
4250,0.16,0.87,34.09,25.57,0.01
4480,0.1,0.85,34.09,25.57,0.01
4490,0.1,0.85,34.09,25.57,0.01
4570,0.18,0.87,34.09,25.57,0.02
4590,0.23,0.88,34.09,25.57,0.02
4600,0.3,0.89,34.09,25.57,0.02
4710,0.28,0.89,34.09,25.58,0.01
4720,0.38,0.91,34.09,25.58,0.01
4780,0.42,0.9,34.1,25.58,0.03
4970,0.2,0.83,34.1,25.58,0.03
5080,0.23,0.83,34.1,25.58,0.02
5110,0.37,0.84,34.1,25.58,0.03
5210,0.34,0.85,34.1,25.58,0.04
5220,0.34,0.85,34.1,25.58,0.02
5260,0.28,0.85,34.1,25.58,0.02
5290,0.37,0.86,34.1,25.58,0.02
5340,0.37,0.83,34.1,25.58,0.01
5490,0.27,0.81,34.1,25.58,0.01
5530,0.27,0.8,34.1,25.58,0.01
5660,0.31,0.81,34.11,25.58,0.01
5670,0.26,0.81,34.11,25.58,0.01
6120,0.16,0.78,34.11,25.59,0.01
6170,0.2,0.78,34.11,25.59,0.01
6190,0.19,0.77,34.11,25.59,0.01
6210,0.19,0.78,34.11,25.59,0.01
6380,0.22,0.8,34.12,25.59,0.02
6500,0.22,0.79,34.12,25.59,0.02
6520,0.2,0.8,34.12,25.59,0.02
6560,0.2,0.81,34.12,25.59,0.03
6670,0.27,0.81,34.12,25.6,0.04
