time_stamp,cpu_util_percent,mem_util_percent,net_in,net_out,disk_io_percent
720,0.19,0.85,32.46,24.32,0.02
780,0.2,0.86,32.46,24.32,0.01
820,0.18,0.85,32.46,24.32,0.01
970,0.22,0.85,32.46,24.32,0.02
980,0.2,0.85,32.46,24.32,0.02
1180,0.23,0.89,32.46,24.33,0.05
1220,0.22,0.87,32.46,24.33,0.02
1230,0.22,0.88,32.46,24.33,0.02
1330,0.22,0.86,32.47,24.33,0.02
1430,0.16,0.85,32.47,24.33,0.01
1540,0.22,0.87,32.47,24.33,0.02
1560,0.18,0.88,32.47,24.33,0.03
1680,0.22,0.88,32.47,24.33,0.02
1690,0.18,0.87,32.47,24.33,0.02
1830,0.21,0.87,32.47,24.33,0.03
1960,0.16,0.85,32.47,24.33,0.03
2010,0.14,0.85,32.47,24.33,0.03
2150,0.1,0.84,32.47,24.33,0.01
2180,0.11,0.84,32.47,24.33,0.02
2200,0.09,0.84,32.47,24.33,0.02
2510,0.13,0.86,32.48,24.34,0.01
2670,0.12,0.85,32.48,24.34,0.01
2850,0.13,0.85,32.48,24.34,0.01
2860,0.15,0.85,32.48,24.34,0.01
2950,0.25,0.87,32.48,24.34,0.02
3250,0.13,0.84,32.49,24.34,0.01
3300,0.11,0.85,32.49,24.34,0.01
3410,0.1,0.86,32.49,24.34,0.03
3510,0.1,0.86,32.49,24.34,0.01
3520,0.1,0.86,32.49,24.34,0.01
3550,0.11,0.85,32.49,24.34,0.01
3830,0.18,0.88,32.49,24.35,0.02
4180,0.11,0.84,32.49,24.35,0.02
4200,0.13,0.84,32.49,24.35,0.01
4300,0.1,0.85,32.49,24.35,0.01
4310,0.1,0.85,32.49,24.35,0.01
4380,0.12,0.86,32.49,24.35,0.01
4400,0.12,0.86,32.49,24.35,0.01
4540,0.11,0.84,32.5,24.35,0.01
4570,0.15,0.85,32.5,24.35,0.01
4620,0.27,0.87,32.5,24.35,0.02
4640,0.28,0.89,32.5,24.35,0.02
4710,0.27,0.9,32.5,24.35,0.01
4840,0.4,0.86,32.5,24.35,0.05
4880,0.29,0.83,32.5,24.35,0.03
4910,0.24,0.8,32.5,24.35,0.03
4990,0.21,0.8,32.5,24.35,0.01
5080,0.22,0.8,32.5,24.36,0.01
5190,0.24,0.79,32.5,24.36,0.03
5460,0.26,0.81,32.51,24.36,0.01
5480,0.27,0.82,32.51,24.36,0.01
5500,0.29,0.82,32.51,24.36,0.01
5680,0.28,0.81,32.51,24.36,0.03
5890,0.25,0.79,32.52,24.37,0.03
6000,0.2,0.78,32.52,24.37,0.04
6040,0.18,0.78,32.52,24.37,0.04
6050,0.18,0.78,32.52,24.37,0.04
6420,0.2,0.79,32.52,24.37,0.02
