time_stamp,cpu_util_percent,mem_util_percent,net_in,net_out,disk_io_percent
60,0.09,0.91,34.74,25.37,0.02
100,0.06,0.91,34.74,25.37,0.02
140,0.07,0.91,34.74,25.37,0.01
160,0.07,0.92,34.74,25.37,0.01
390,0.19,0.93,34.74,25.37,0.01
530,0.23,0.91,34.74,25.38,0.03
560,0.22,0.91,34.74,25.38,0.05
600,0.26,0.91,34.74,25.38,0.02
660,0.26,0.89,34.74,25.38,0.02
740,0.24,0.9,34.75,25.38,0.01
760,0.22,0.91,34.75,25.38,0.01
930,0.26,0.89,34.75,25.38,0.03
1130,0.26,0.9,34.75,25.38,0.09
1230,0.26,0.92,34.75,25.38,0.03
1290,0.24,0.93,34.75,25.38,0.01
1390,0.23,0.9,34.76,25.38,0.02
1420,0.21,0.9,34.76,25.39,0.02
1470,0.24,0.91,34.76,25.39,0.01
1600,0.21,0.92,34.76,25.39,0.02
1680,0.25,0.92,34.76,25.39,0.02
1720,0.19,0.92,34.76,25.39,0.02
1780,0.19,0.92,34.76,25.39,0.02
1920,0.17,0.89,34.76,25.39,0.02
1940,0.13,0.88,34.76,25.39,0.02
2050,0.18,0.9,34.76,25.39,0.01
2110,0.15,0.88,34.76,25.39,0.01
2150,0.13,0.87,34.76,25.39,0.01
2160,0.11,0.87,34.76,25.39,0.02
2180,0.12,0.87,34.76,25.39,0.02
2220,0.11,0.87,34.76,25.39,0.02
2260,0.25,0.88,34.76,25.39,0.02
2300,0.16,0.88,34.76,25.39,0.03
4830,0.35,0.87,34.79,25.41,0.04
4940,0.25,0.82,34.79,25.41,0.04
4980,0.18,0.8,34.79,25.41,0.02
5020,0.25,0.82,34.8,25.41,0.02
5170,0.29,0.81,34.8,25.41,0.05
5250,0.25,0.8,34.8,25.41,0.03
5360,0.25,0.81,34.8,25.41,0.01
5370,0.29,0.81,34.8,25.41,0.01
5380,0.28,0.82,34.8,25.41,0.01
5490,0.31,0.82,34.8,25.41,0.02
5560,0.33,0.82,34.8,25.41,0.02
5570,0.35,0.83,34.8,25.41,0.02
5640,0.31,0.83,34.81,25.42,0.02
5860,0.21,0.82,34.81,25.42,0.01
5940,0.23,0.84,34.81,25.42,0.04
5960,0.27,0.84,34.81,25.42,0.04
5990,0.26,0.83,34.81,25.42,0.04
6110,0.15,0.81,34.81,25.42,0.02
6160,0.19,0.82,34.81,25.42,0.02
6300,0.24,0.84,34.81,25.42,0.03
6410,0.2,0.8,34.82,25.42,0.02
6470,0.24,0.82,34.82,25.42,0.02
6670,0.23,0.81,34.82,25.43,0.02
6730,0.2,0.81,34.82,25.43,0.02
6780,0.19,0.8,34.82,25.43,0.01
6830,0.22,0.8,34.82,25.43,0.01
6960,0.22,0.81,34.82,25.43,0.02
6980,0.21,0.81,34.82,25.43,0.02
7010,0.21,0.82,34.82,25.43,0.02
7100,0.27,0.84,34.83,25.43,0.1
7220,0.19,0.82,34.83,25.43,0.03
7330,0.24,0.83,34.83,25.43,0.02
7400,0.33,0.84,34.83,25.43,0.02
7780,0.23,0.83,34.84,25.44,0.03
7840,0.26,0.83,34.84,25.44,0.03
8030,0.27,0.83,34.84,25.44,0.04
8070,0.29,0.85,34.84,25.44,0.05
8140,0.28,0.85,34.84,25.44,0.03
8160,0.29,0.85,34.84,25.44,0.02
8330,0.29,0.8,34.85,25.44,0.04
8420,0.18,0.8,34.85,25.44,0.03
8570,0.24,0.81,34.85,25.44,0.05
8680,0.19,0.8,34.85,25.45,0.04
8780,0.2,0.81,34.85,25.45,0.03
8880,0.18,0.8,34.86,25.45,0.03
9140,0.2,0.81,34.86,25.45,0.06
9160,0.18,0.81,34.86,25.45,0.06
9560,0.2,0.82,34.86,25.45,0.02
10060,0.12,0.8,34.87,25.45,0.02
10270,0.25,0.8,34.87,25.46,0.01
10420,0.22,0.82,34.88,25.46,0.04
10630,0.19,0.82,34.88,25.46,0.03
10790,0.22,0.83,34.88,25.46,0.02
10890,0.19,0.83,34.88,25.46,0.02
10910,0.19,0.82,34.88,25.46,0.02
10970,0.24,0.84,34.88,25.46,0.02
11200,0.14,0.85,34.89,25.46,0.02
11280,0.17,0.85,34.89,25.46,0.02
11340,0.19,0.85,34.89,25.46,0.02
11350,0.22,0.85,34.89,25.47,0.02
11710,0.21,0.8,34.9,25.47,0.03
11730,0.18,0.8,34.9,25.47,0.03
12040,0.19,0.82,34.9,25.47,0.11
12120,0.24,0.82,34.9,25.47,0.02
12260,0.3,0.84,34.91,25.47,0.02
12370,0.33,0.86,34.91,25.47,0.01
12430,0.28,0.87,34.91,25.47,0.03
12540,0.23,0.82,34.91,25.47,0.04
12640,0.3,0.84,34.91,25.47,0.04
12660,0.29,0.84,34.91,25.47,0.02
12670,0.27,0.84,34.91,25.47,0.02
12810,0.19,0.83,34.91,25.47,0.03
12910,0.16,0.81,34.92,25.48,0.03
12960,0.17,0.81,34.92,25.48,0.06
12970,0.18,0.82,34.92,25.48,0.06
