time_stamp,cpu_util_percent,mem_util_percent,net_in,net_out,disk_io_percent
20,0.19,0.93,38.35,31.75,0.02
160,0.14,0.93,38.35,31.75,0.04
190,0.14,0.92,38.35,31.75,0.03
350,0.15,0.93,38.35,31.75,0.02
500,0.27,0.98,38.35,31.76,0.03
540,0.2,0.95,38.35,31.76,0.03
580,0.22,0.95,38.35,31.76,0.03
600,0.23,0.95,38.36,31.76,0.05
610,0.26,0.95,38.36,31.76,0.05
630,0.25,0.95,38.36,31.76,0.05
720,0.21,0.93,38.36,31.76,0.03
860,0.21,0.93,38.36,31.76,0.02
950,0.31,0.94,38.36,31.76,0.02
1020,0.2,0.94,38.36,31.76,0.02
1050,0.19,0.94,38.36,31.76,0.02
1100,0.22,0.95,38.36,31.76,0.03
1340,0.25,0.96,38.37,31.77,0.06
1350,0.24,0.96,38.37,31.77,0.06
3280,0.17,0.92,38.39,31.79,0.02
3640,0.23,0.94,38.39,31.79,0.02
3940,0.24,0.97,38.4,31.8,0.02
8690,0.33,0.86,38.49,31.87,0.15
8770,0.29,0.85,38.49,31.87,0.05
8920,0.23,0.84,38.49,31.87,0.05
8940,0.23,0.84,38.49,31.87,0.02
8990,0.26,0.84,38.49,31.87,0.02
9010,0.28,0.84,38.49,31.87,0.02
9140,0.27,0.86,38.49,31.88,0.03
9150,0.27,0.86,38.49,31.88,0.03
9220,0.24,0.83,38.49,31.88,0.02
9320,0.24,0.83,38.49,31.88,0.02
9420,0.24,0.83,38.5,31.88,0.04
9430,0.29,0.83,38.5,31.88,0.04
9480,0.25,0.83,38.5,31.88,0.03
9490,0.26,0.82,38.5,31.88,0.03
9580,0.26,0.83,38.5,31.88,0.05
9660,0.27,0.84,38.5,31.88,0.03
9740,0.25,0.84,38.5,31.88,0.03
9820,0.29,0.84,38.51,31.88,0.04
9920,0.41,0.85,38.51,31.88,0.05
9940,0.3,0.85,38.51,31.88,0.05
10060,0.24,0.85,38.51,31.89,0.02
10140,0.3,0.84,38.51,31.89,0.03
10360,0.2,0.83,38.51,31.89,0.02
10410,0.23,0.84,38.52,31.89,0.04
10660,0.29,0.88,38.52,31.89,0.04
10700,0.25,0.85,38.52,31.89,0.04
10740,0.25,0.85,38.52,31.89,0.04
10850,0.31,0.87,38.52,31.9,0.03
10880,0.31,0.86,38.52,31.9,0.03
10900,0.31,0.87,38.52,31.9,0.03
10980,0.32,0.87,38.53,31.9,0.04
11150,0.28,0.9,38.53,31.9,0.04
11190,0.27,0.9,38.53,31.9,0.07
11300,0.23,0.89,38.54,31.9,0.03
11320,0.21,0.88,38.54,31.9,0.03
11340,0.21,0.88,38.54,31.9,0.05
11430,0.27,0.84,38.54,31.9,0.02
11480,0.19,0.85,38.54,31.9,0.03
11590,0.25,0.85,38.54,31.91,0.02
11640,0.28,0.85,38.54,31.91,0.02
11660,0.3,0.86,38.54,31.91,0.02
11710,0.28,0.84,38.54,31.91,0.05
11760,0.33,0.85,38.54,31.91,0.03
11810,0.29,0.85,38.55,31.91,0.03
11820,0.27,0.84,38.55,31.91,0.03
11840,0.31,0.84,38.55,31.91,0.03
11880,0.35,0.84,38.55,31.91,0.02
11960,0.22,0.84,38.55,31.91,0.02
12120,0.29,0.84,38.55,31.91,0.04
12160,0.27,0.84,38.55,31.91,0.04
12250,0.38,0.86,38.55,31.91,0.03
12560,0.31,0.88,38.56,31.92,0.03
12720,0.25,0.86,38.56,31.92,0.03
12730,0.25,0.86,38.56,31.92,0.03
12820,0.22,0.85,38.56,31.92,0.03
13130,0.28,0.86,38.57,31.93,0.02
13140,0.32,0.86,38.57,31.93,0.04
13160,0.33,0.87,38.57,31.93,0.04
13490,0.29,0.88,38.58,31.93,0.02
13590,0.26,0.88,38.58,31.93,0.04
13770,0.36,0.9,38.58,31.93,0.09
13910,0.3,0.88,38.59,31.94,0.03
13930,0.32,0.88,38.59,31.94,0.04
13980,0.29,0.85,38.59,31.94,0.05
14000,0.29,0.86,38.59,31.94,0.05
16360,0.31,0.88,38.64,31.98,0.06
16370,0.33,0.88,38.64,31.98,0.06
16600,0.27,0.86,38.64,31.98,0.03
