time_stamp,cpu_util_percent,mem_util_percent,net_in,net_out,disk_io_percent
60,0.11,0.86,62.07,55.1,0.03
430,0.4,0.93,62.08,55.11,0.01
490,0.45,0.93,62.08,55.11,0.02
570,0.25,0.92,62.09,55.11,0.03
690,0.26,0.91,62.09,55.11,0.02
850,0.37,0.9,62.09,55.12,0.02
910,0.5,0.9,62.09,55.12,0.03
940,0.57,0.91,62.09,55.12,0.03
1200,0.44,0.94,62.1,55.13,0.01
1340,0.34,0.93,62.11,55.13,0.01
1400,0.23,0.93,62.11,55.13,0.01
1450,0.28,0.93,62.11,55.13,0.01
1490,0.25,0.93,62.11,55.13,0.01
1510,0.35,0.93,62.11,55.13,0.01
1730,0.23,0.94,62.12,55.14,0.01
1830,0.34,0.95,62.12,55.14,0.01
1920,0.24,0.94,62.12,55.14,0.02
2060,0.19,0.86,62.13,55.15,0.01
2100,0.3,0.86,62.13,55.15,0.02
2150,0.19,0.87,62.13,55.15,0.02
2200,0.24,0.87,62.13,55.15,0.01
2240,0.15,0.87,62.13,55.15,0.01
2400,0.17,0.87,62.14,55.15,0.01
2490,0.42,0.92,62.14,55.15,0.01
2500,0.32,0.92,62.14,55.15,0.01
2550,0.3,0.91,62.14,55.16,0.01
2650,0.41,0.89,62.14,55.16,0.01
2870,0.36,0.89,62.15,55.16,0.01
3100,0.29,0.92,62.15,55.17,0.02
3130,0.31,0.92,62.16,55.17,0.01
3310,0.29,0.91,62.16,55.17,0.01
3430,0.34,0.9,62.16,55.17,0.02
3510,0.24,0.9,62.16,55.17,0.01
3560,0.18,0.91,62.17,55.18,0.01
3630,0.23,0.92,62.17,55.18,0.01
3650,0.27,0.91,62.17,55.18,0.01
3770,0.15,0.92,62.17,55.18,0.02
3870,0.24,0.92,62.17,55.18,0.01
3940,0.42,0.92,62.18,55.18,0.01
3960,0.37,0.91,62.18,55.18,0.01
4010,0.3,0.92,62.18,55.18,0.01
4050,0.26,0.91,62.18,55.19,0.01
4280,0.24,0.89,62.18,55.19,0.01
4340,0.31,0.89,62.18,55.19,0.01
4380,0.17,0.9,62.19,55.19,0.01
4390,0.28,0.9,62.19,55.19,0.01
4650,0.33,0.96,62.19,55.2,0.01
4680,0.31,0.96,62.19,55.2,0.01
4710,0.3,0.96,62.19,55.2,0.01
4920,0.32,0.86,62.2,55.21,0.01
4950,0.31,0.86,62.2,55.21,0.01
5100,0.3,0.86,62.2,55.21,0.03
5150,0.36,0.86,62.21,55.21,0.03
5230,0.43,0.88,62.21,55.21,0.02
5240,0.35,0.88,62.21,55.21,0.02
5340,0.29,0.84,62.21,55.22,0.01
5400,0.33,0.87,62.21,55.22,0.01
5440,0.43,0.88,62.21,55.22,0.01
5630,0.38,0.89,62.22,55.22,0.01
5680,0.46,0.9,62.22,55.22,0.02
5760,0.31,0.9,62.22,55.22,0.01
5820,0.39,0.9,62.23,55.23,0.01
6160,0.28,0.81,62.23,55.23,0.01
6170,0.22,0.81,62.23,55.23,0.01
6200,0.24,0.8,62.23,55.23,0.01
6260,0.31,0.82,62.24,55.23,0.03
6570,0.25,0.86,62.24,55.24,0.01
6620,0.3,0.86,62.24,55.24,0.01
6650,0.39,0.87,62.24,55.24,0.01
6660,0.32,0.86,62.25,55.24,0.01
6780,0.29,0.85,62.25,55.24,0.01
6810,0.26,0.85,62.25,55.24,0.01
6910,0.36,0.82,62.25,55.25,0.01
6980,0.26,0.83,62.25,55.25,0.01
7000,0.25,0.83,62.25,55.25,0.01
7080,0.28,0.85,62.25,55.25,0.08
7180,0.26,0.84,62.26,55.25,0.05
7400,0.29,0.87,62.26,55.26,0.04
7430,0.3,0.87,62.26,55.26,0.04
7480,0.33,0.85,62.27,55.26,0.02
9580,0.32,0.83,62.31,55.29,0.02
9600,0.25,0.84,62.31,55.29,0.04
9650,0.32,0.84,62.32,55.3,0.04
9720,0.39,0.83,62.32,55.3,0.01
9980,0.23,0.84,62.32,55.3,0.02
10000,0.26,0.84,62.32,55.3,0.02
10220,0.59,0.84,62.33,55.31,0.02
10270,0.54,0.86,62.33,55.31,0.02
10340,0.25,0.85,62.33,55.31,0.01
10430,0.38,0.86,62.33,55.31,0.02
10490,0.36,0.87,62.33,55.31,0.01
10530,0.31,0.88,62.33,55.31,0.01
10550,0.36,0.88,62.33,55.31,0.01
10590,0.25,0.87,62.33,55.31,0.02
10660,0.3,0.87,62.34,55.31,0.03
10680,0.36,0.88,62.34,55.31,0.02
10800,0.25,0.88,62.34,55.32,0.02
10860,0.34,0.9,62.34,55.32,0.01
10880,0.28,0.9,62.34,55.32,0.01
10990,0.4,0.85,62.35,55.32,0.02
11030,0.39,0.86,62.35,55.32,0.02
11380,0.29,0.87,62.36,55.33,0.01
11450,0.55,0.88,62.36,55.33,0.01
11480,0.41,0.89,62.36,55.33,0.02
11540,0.23,0.87,62.36,55.33,0.03
11700,0.23,0.83,62.37,55.33,0.03
11710,0.34,0.83,62.37,55.33,0.03
11780,0.3,0.85,62.37,55.33,0.02
