time_stamp,cpu_util_percent,mem_util_percent,net_in,net_out,disk_io_percent
1590,0.31,0.95,40.41,31.57,0.03
1680,0.34,0.95,40.42,31.58,0.03
1700,0.29,0.88,40.42,31.58,0.03
1820,0.3,0.88,40.42,31.58,0.02
1870,0.32,0.86,40.42,31.58,0.03
1880,0.29,0.85,40.42,31.58,0.03
2000,0.25,0.84,40.42,31.58,0.03
2040,0.21,0.83,40.42,31.58,0.02
2080,0.24,0.83,40.42,31.58,0.02
2110,0.27,0.84,40.42,31.58,0.02
2190,0.18,0.82,40.42,31.58,0.03
2250,0.18,0.82,40.43,31.58,0.03
2350,0.23,0.83,40.43,31.58,0.02
2440,0.24,0.84,40.43,31.58,0.03
2570,0.22,0.85,40.43,31.59,0.02
2620,0.36,0.86,40.43,31.59,0.02
2780,0.34,0.84,40.43,31.59,0.03
2850,0.34,0.85,40.44,31.59,0.03
2920,0.42,0.87,40.44,31.59,0.03
2960,0.41,0.85,40.44,31.59,0.04
3010,0.44,0.86,40.44,31.59,0.05
3020,0.44,0.86,40.44,31.59,0.05
3280,0.23,0.85,40.44,31.59,0.02
3320,0.21,0.84,40.44,31.59,0.02
3330,0.21,0.84,40.44,31.59,0.02
3390,0.22,0.85,40.44,31.6,0.03
3510,0.18,0.85,40.45,31.6,0.02
3950,0.26,0.91,40.45,31.6,0.04
4050,0.26,0.89,40.45,31.6,0.03
4410,0.22,0.86,40.46,31.61,0.03
4480,0.17,0.86,40.46,31.61,0.03
4780,0.46,0.94,40.46,31.61,0.03
4810,0.45,0.94,40.46,31.61,0.03
4820,0.41,0.95,40.46,31.61,0.03
4850,0.36,0.93,40.46,31.61,0.03
4960,0.29,0.87,40.47,31.61,0.04
5180,0.32,0.84,40.47,31.61,0.05
5350,0.32,0.82,40.47,31.62,0.04
5400,0.34,0.85,40.47,31.62,0.03
5570,0.38,0.86,40.48,31.62,0.03
5590,0.39,0.85,40.48,31.62,0.03
5620,0.41,0.84,40.48,31.62,0.03
5650,0.37,0.85,40.48,31.62,0.03
5710,0.4,0.85,40.48,31.62,0.03
5760,0.36,0.84,40.48,31.62,0.04
5810,0.28,0.84,40.48,31.62,0.04
5930,0.33,0.84,40.48,31.62,0.03
6020,0.31,0.83,40.48,31.63,0.04
6060,0.27,0.82,40.48,31.63,0.04
6250,0.35,0.83,40.49,31.63,0.02
6290,0.34,0.84,40.49,31.63,0.02
6320,0.28,0.82,40.49,31.63,0.02
6330,0.31,0.83,40.49,31.63,0.02
6400,0.3,0.83,40.49,31.63,0.05
6430,0.3,0.83,40.49,31.63,0.02
6490,0.3,0.84,40.49,31.63,0.02
6540,0.25,0.84,40.49,31.63,0.03
6580,0.29,0.85,40.49,31.63,0.03
6640,0.34,0.86,40.49,31.63,0.03
6670,0.36,0.85,40.49,31.63,0.02
6690,0.34,0.85,40.5,31.64,0.02
6980,0.27,0.84,40.5,31.64,0.02
7050,0.22,0.83,40.5,31.64,0.04
7260,0.43,0.87,40.51,31.64,0.04
7420,0.34,0.86,40.51,31.64,0.04
7470,0.29,0.86,40.51,31.64,0.03
7510,0.59,0.85,40.51,31.65,0.04
7520,0.61,0.84,40.51,31.65,0.04
7530,0.61,0.85,40.51,31.65,0.04
7570,0.68,0.86,40.51,31.65,0.07
7740,0.24,0.85,40.52,31.65,0.02
7760,0.26,0.84,40.52,31.65,0.02
7770,0.3,0.84,40.52,31.65,0.02
7790,0.26,0.84,40.52,31.65,0.02
7800,0.35,0.84,40.52,31.65,0.04
7860,0.31,0.86,40.52,31.65,0.04
7870,0.37,0.86,40.52,31.65,0.04
7930,0.44,0.87,40.52,31.65,0.05
8460,0.31,0.84,40.53,31.66,0.13
8860,0.3,0.83,40.54,31.66,0.04
9010,0.32,0.82,40.54,31.66,0.02
9030,0.27,0.83,40.54,31.66,0.02
9070,0.3,0.82,40.54,31.66,0.03
9110,0.27,0.83,40.54,31.66,0.03
9150,0.25,0.83,40.54,31.66,0.03
9210,0.24,0.83,40.54,31.67,0.03
9300,0.28,0.84,40.54,31.67,0.02
9350,0.29,0.84,40.55,31.67,0.02
9380,0.31,0.84,40.55,31.67,0.04
9470,0.25,0.83,40.55,31.67,0.03
9560,0.29,0.84,40.55,31.67,0.02
9590,0.26,0.84,40.55,31.67,0.02
9760,0.24,0.82,40.55,31.67,0.03
9790,0.29,0.83,40.55,31.67,0.02
9930,0.28,0.83,40.56,31.67,0.02
10160,0.28,0.82,40.56,31.68,0.02
10200,0.27,0.81,40.56,31.68,0.02
10410,0.25,0.82,40.56,31.68,0.04
10440,0.24,0.82,40.56,31.68,0.02
10510,0.27,0.82,40.56,31.68,0.05
10560,0.25,0.83,40.56,31.68,0.03
10650,0.21,0.83,40.57,31.68,0.03
10710,0.2,0.82,40.57,31.68,0.05
10950,0.28,0.85,40.57,31.68,0.03
11260,0.27,0.86,40.58,31.69,0.02
11280,0.23,0.86,40.58,31.69,0.02
11390,0.28,0.86,40.58,31.69,0.03
11400,0.32,0.87,40.58,31.69,0.03
11440,0.26,0.88,40.58,31.69,0.03
11650,0.31,0.85,40.59,31.69,0.04
11670,0.24,0.84,40.59,31.69,0.04
11740,0.22,0.82,40.59,31.69,0.04
14770,0.36,0.87,40.64,31.73,0.05
14800,0.35,0.87,40.64,31.73,0.05
14840,0.44,0.86,40.64,31.73,0.04
14860,0.44,0.87,40.65,31.73,0.04
16320,0.28,0.83,40.67,31.75,0.05
16370,0.23,0.82,40.67,31.75,0.05
16470,0.22,0.82,40.67,31.75,0.03
16480,0.25,0.83,40.67,31.75,0.03
16500,0.19,0.83,40.67,31.75,0.04
16540,0.23,0.82,40.67,31.75,0.04
16600,0.19,0.82,40.67,31.75,0.03
16680,0.23,0.83,40.68,31.75,0.03
16720,0.21,0.83,40.68,31.75,0.03
16770,0.24,0.85,40.68,31.75,0.04
16780,0.24,0.86,40.68,31.75,0.04
16880,0.25,0.87,40.68,31.75,0.05
16930,0.29,0.88,40.68,31.75,0.03
17010,0.25,0.85,40.68,31.75,0.02
17100,0.21,0.82,40.68,31.75,0.04
17250,0.36,0.86,40.68,31.75,0.04
17260,0.35,0.87,40.68,31.75,0.04
17280,0.36,0.87,40.68,31.75,0.03
17320,0.4,0.87,40.68,31.76,0.03
17480,0.34,0.87,40.69,31.76,0.03
17580,0.33,0.88,40.69,31.76,0.03
17690,0.25,0.87,40.69,31.76,0.03
17710,0.35,0.88,40.69,31.76,0.03
17830,0.3,0.88,40.69,31.76,0.03
17850,0.27,0.87,40.69,31.76,0.03
17960,0.35,0.89,40.7,31.76,0.02
18110,0.34,0.88,40.7,31.77,0.04
18120,0.35,0.88,40.7,31.77,0.05
18130,0.38,0.88,40.7,31.77,0.05
18180,0.35,0.9,40.7,31.77,0.03
