time_stamp,cpu_util_percent,mem_util_percent,net_in,net_out,disk_io_percent
10,0.19,0.92,39.69,31.02,0.01
30,0.16,0.92,39.7,31.02,0.01
150,0.13,0.91,39.7,31.02,0.02
170,0.11,0.91,39.7,31.02,0.02
410,0.25,0.96,39.7,31.02,0.02
560,0.27,0.93,39.7,31.03,0.04
630,0.28,0.92,39.7,31.03,0.02
980,0.27,0.91,39.71,31.03,0.02
1180,0.27,0.93,39.71,31.03,0.02
1410,0.28,0.96,39.72,31.04,0.02
1430,0.26,0.95,39.72,31.04,0.02
1750,0.26,0.95,39.72,31.04,0.04
1780,0.22,0.94,39.72,31.04,0.04
1880,0.28,0.93,39.73,31.04,0.04
2090,0.24,0.9,39.73,31.05,0.02
2200,0.16,0.88,39.73,31.05,0.02
2430,0.18,0.9,39.73,31.05,0.02
2660,0.2,0.9,39.74,31.05,0.03
2730,0.22,0.91,39.74,31.05,0.02
2750,0.2,0.9,39.74,31.05,0.02
2940,0.3,0.92,39.74,31.05,0.02
3010,0.3,0.92,39.74,31.05,0.02
3140,0.2,0.92,39.75,31.06,0.02
3250,0.19,0.9,39.75,31.06,0.02
3320,0.2,0.9,39.75,31.06,0.01
3330,0.2,0.91,39.75,31.06,0.01
3380,0.21,0.91,39.75,31.06,0.02
3550,0.19,0.92,39.75,31.06,0.02
3590,0.17,0.92,39.75,31.06,0.02
3690,0.22,0.93,39.75,31.06,0.02
3800,0.29,0.95,39.75,31.06,0.02
3950,0.24,0.95,39.76,31.06,0.02
3960,0.22,0.96,39.76,31.06,0.04
4050,0.24,0.93,39.76,31.07,0.02
4070,0.21,0.93,39.76,31.07,0.02
4300,0.16,0.9,39.76,31.07,0.02
4490,0.14,0.89,39.76,31.07,0.02
4560,0.19,0.9,39.76,31.07,0.03
4700,0.32,0.96,39.77,31.07,0.01
4860,0.39,0.92,39.77,31.08,0.04
5050,0.29,0.87,39.77,31.08,0.02
5210,0.37,0.88,39.77,31.08,0.05
5290,0.35,0.89,39.78,31.08,0.04
5300,0.49,0.9,39.78,31.08,0.04
5510,0.34,0.88,39.78,31.08,0.03
5820,0.26,0.86,39.79,31.09,0.02
5850,0.25,0.86,39.79,31.09,0.02
5980,0.37,0.86,39.79,31.09,0.03
5990,0.35,0.85,39.79,31.09,0.03
6100,0.22,0.84,39.79,31.09,0.02
6450,0.26,0.86,39.8,31.1,0.02
6680,0.29,0.87,39.8,31.1,0.01
6790,0.24,0.84,39.8,31.1,0.02
6800,0.23,0.84,39.8,31.1,0.02
6850,0.23,0.84,39.81,31.1,0.02
6870,0.21,0.84,39.81,31.1,0.02
6960,0.26,0.84,39.81,31.11,0.02
7300,0.3,0.87,39.81,31.11,0.03
7310,0.27,0.87,39.81,31.11,0.03
7370,0.28,0.87,39.81,31.11,0.02
7400,0.26,0.86,39.82,31.11,0.02
9120,0.25,0.85,39.85,31.13,0.01
9230,0.25,0.84,39.85,31.13,0.02
9260,0.25,0.85,39.85,31.13,0.02
9530,0.23,0.84,39.85,31.13,0.03
9550,0.28,0.84,39.85,31.13,0.03
9560,0.27,0.84,39.85,31.13,0.03
9860,0.3,0.86,39.86,31.14,0.02
9890,0.24,0.85,39.86,31.14,0.02
9900,0.27,0.86,39.86,31.14,0.03
9990,0.23,0.85,39.86,31.14,0.03
10070,0.17,0.84,39.86,31.14,0.03
10090,0.22,0.84,39.86,31.14,0.02
10120,0.26,0.84,39.86,31.14,0.02
10190,0.37,0.85,39.86,31.14,0.02
10320,0.28,0.87,39.87,31.14,0.02
10330,0.23,0.86,39.87,31.14,0.02
10370,0.23,0.86,39.87,31.14,0.02
10450,0.25,0.86,39.87,31.14,0.04
30930,0.34,0.89,40.32,31.44,0.04
30970,0.33,0.89,40.32,31.44,0.02
31140,0.36,0.88,40.32,31.44,0.04
31260,0.34,0.88,40.33,31.44,0.05
31400,0.53,0.88,40.33,31.44,0.04
31470,0.56,0.9,40.33,31.45,0.04
34790,0.3,0.87,40.38,31.5,0.04
34800,0.34,0.88,40.38,31.5,0.03
34820,0.33,0.87,40.38,31.5,0.03
34850,0.31,0.88,40.38,31.5,0.03
34880,0.35,0.89,40.38,31.5,0.04
35000,0.3,0.88,40.38,31.5,0.03
35020,0.3,0.88,40.38,31.5,0.03
35070,0.33,0.89,40.38,31.5,0.04
35130,0.32,0.88,40.38,31.5,0.02
35280,0.45,0.93,40.39,31.5,0.03
35290,0.42,0.91,40.39,31.51,0.03
35340,0.36,0.91,40.39,31.51,0.04
35510,0.36,0.92,40.39,31.51,0.02
35670,0.34,0.91,40.4,31.51,0.03
35680,0.35,0.9,40.4,31.51,0.03
35760,0.35,0.9,40.4,31.51,0.03
35780,0.28,0.89,40.4,31.51,0.03
35950,0.28,0.9,40.4,31.51,0.02
35990,0.3,0.93,40.4,31.52,0.02
