time_stamp,cpu_util_percent,mem_util_percent,net_in,net_out,disk_io_percent
560,0.3,0.95,36.83,30.98,0.05
680,0.26,0.94,36.84,30.98,0.05
710,0.31,0.94,36.84,30.98,0.05
730,0.26,0.94,36.84,30.98,0.05
830,0.31,0.95,36.84,30.98,0.04
970,0.41,0.95,36.84,30.99,0.04
990,0.31,0.95,36.84,30.99,0.04
1170,0.36,0.96,36.84,30.99,0.04
1220,0.33,0.95,36.84,30.99,0.04
1250,0.42,0.96,36.84,30.99,0.04
1280,0.31,0.97,36.85,30.99,0.11
1290,0.3,0.97,36.85,30.99,0.11
1370,0.3,0.96,36.85,30.99,0.04
1400,0.28,0.97,36.85,30.99,0.04
1470,0.36,0.97,36.85,30.99,0.04
1500,0.3,0.97,36.85,30.99,0.05
1520,0.31,0.96,36.85,30.99,0.05
1540,0.33,0.97,36.85,30.99,0.05
1640,0.33,0.97,36.85,30.99,0.04
1660,0.36,0.96,36.85,31.0,0.04
1720,0.28,0.95,36.85,31.0,0.04
1860,0.29,0.95,36.85,31.0,0.04
1950,0.26,0.93,36.86,31.0,0.05
2040,0.21,0.93,36.86,31.0,0.03
2070,0.29,0.92,36.86,31.0,0.03
2100,0.24,0.92,36.86,31.0,0.05
2180,0.2,0.92,36.86,31.0,0.04
2190,0.22,0.92,36.86,31.0,0.04
2220,0.21,0.92,36.86,31.0,0.1
2250,0.27,0.93,36.86,31.0,0.1
2290,0.22,0.93,36.86,31.0,0.07
2320,0.2,0.92,36.86,31.0,0.07
2490,0.53,0.97,36.86,31.0,0.04
2600,0.34,0.96,36.86,31.01,0.04
2610,0.38,0.96,36.86,31.01,0.04
2630,0.35,0.96,36.86,31.01,0.04
2700,0.35,0.95,36.87,31.01,0.04
2790,0.27,0.94,36.87,31.01,0.04
2800,0.26,0.94,36.87,31.01,0.04
2840,0.27,0.94,36.87,31.01,0.04
3110,0.29,0.96,36.87,31.01,0.04
3300,0.24,0.94,36.87,31.01,0.03
3450,0.39,0.96,36.88,31.02,0.04
3470,0.24,0.95,36.88,31.02,0.04
3560,0.22,0.96,36.88,31.02,0.04
3670,0.31,0.97,36.88,31.02,0.25
3740,0.28,0.97,36.88,31.02,0.05
4130,0.3,0.93,36.88,31.02,0.04
4200,0.25,0.9,36.88,31.02,0.04
4240,0.35,0.9,36.88,31.02,0.04
4270,0.27,0.9,36.88,31.03,0.05
4540,0.22,0.86,36.89,31.03,0.04
4650,0.38,0.91,36.89,31.03,0.06
4670,0.33,0.91,36.89,31.03,0.06
4740,0.56,0.96,36.89,31.03,0.06
4820,0.45,0.91,36.89,31.03,0.09
4860,0.44,0.88,36.9,31.03,0.1
4970,0.34,0.84,36.9,31.03,0.07
4990,0.33,0.84,36.9,31.03,0.05
5190,0.41,0.85,36.9,31.04,0.08
5210,0.4,0.86,36.9,31.04,0.08
5220,0.38,0.85,36.9,31.04,0.04
5320,0.36,0.83,36.9,31.04,0.07
5350,0.33,0.83,36.9,31.04,0.04
5400,0.36,0.86,36.9,31.04,0.04
5460,0.41,0.87,36.9,31.04,0.05
5520,0.41,0.87,36.9,31.04,0.06
5530,0.42,0.88,36.9,31.04,0.06
5660,0.39,0.88,36.91,31.04,0.04
5840,0.34,0.84,36.91,31.04,0.05
5850,0.33,0.84,36.91,31.04,0.05
8460,0.26,0.81,36.96,31.08,0.15
8520,0.23,0.8,36.96,31.09,0.54
8580,0.23,0.8,36.96,31.09,1.01
8740,0.27,0.8,36.97,31.1,0.98
8880,0.29,0.81,36.97,31.11,0.06
8920,0.25,0.8,36.97,31.11,0.06
9000,0.26,0.8,36.98,31.11,0.04
9030,0.32,0.8,36.98,31.11,0.04
9230,0.33,0.81,36.98,31.11,0.05
9290,0.32,0.82,36.98,31.11,0.06
9370,0.33,0.81,36.98,31.11,0.06
9400,0.29,0.81,36.98,31.11,0.06
9580,0.32,0.81,36.98,31.11,0.04
9590,0.3,0.82,36.98,31.11,0.04
9790,0.27,0.8,36.99,31.11,0.06
9830,0.32,0.82,36.99,31.11,0.06
9990,0.27,0.81,36.99,31.12,0.04
10080,0.24,0.8,36.99,31.12,0.03
10130,0.22,0.8,36.99,31.12,0.03
10490,0.21,0.82,37.0,31.12,0.04
10510,0.25,0.82,37.0,31.12,0.03
10580,0.26,0.83,37.0,31.12,0.03
10610,0.27,0.83,37.0,31.12,0.03
10810,0.32,0.83,37.0,31.12,0.04
11090,0.32,0.88,37.01,31.13,0.04
11170,0.32,0.89,37.01,31.13,0.07
11210,0.32,0.88,37.01,31.13,0.07
11230,0.3,0.87,37.01,31.13,0.05
11320,0.38,0.88,37.01,31.13,0.04
11350,0.33,0.87,37.01,31.13,0.04
11530,0.31,0.87,37.01,31.13,0.06
11540,0.3,0.87,37.01,31.13,0.06
11590,0.32,0.84,37.02,31.13,0.05
11760,0.37,0.83,37.02,31.14,0.04
11770,0.37,0.84,37.02,31.14,0.04
11910,0.28,0.81,37.02,31.14,0.04
11920,0.26,0.81,37.02,31.14,0.04
12030,0.41,0.82,37.02,31.14,0.03
12100,0.31,0.82,37.02,31.14,0.04
12130,0.32,0.83,37.03,31.14,0.04
12170,0.33,0.82,37.03,31.14,0.04
12230,0.37,0.84,37.03,31.14,0.03
12310,0.39,0.85,37.03,31.14,0.03
12330,0.41,0.86,37.03,31.14,0.03
12340,0.39,0.87,37.03,31.14,0.03
12480,0.39,0.89,37.03,31.14,0.04
12550,0.44,0.89,37.03,31.14,0.06
12610,0.39,0.87,37.03,31.14,0.05
12690,0.83,0.96,37.04,31.15,0.06
13180,0.34,0.76,37.04,31.15,0.08
13270,0.37,0.76,37.04,31.15,0.07
13670,0.37,0.78,37.05,31.16,0.07
13750,0.38,0.8,37.05,31.16,0.04
13980,0.36,0.78,37.06,31.16,0.05
14040,0.38,0.77,37.06,31.16,0.07
14120,0.43,0.79,37.06,31.16,0.05
14130,0.4,0.77,37.06,31.16,0.05
14310,0.33,0.78,37.07,31.16,0.05
14510,0.31,0.8,37.07,31.17,0.05
14600,0.31,0.79,37.07,31.17,0.04
22830,0.8,0.89,37.25,31.29,0.08
22860,0.79,0.89,37.25,31.29,0.11
22870,0.83,0.9,37.25,31.29,0.11
22890,0.8,0.9,37.25,31.29,0.11
22980,0.73,0.9,37.25,31.29,0.09
24600,0.55,0.9,37.29,31.32,0.12
24740,0.54,0.89,37.3,31.32,0.11
24760,0.56,0.91,37.3,31.33,0.11
24850,0.56,0.91,37.3,31.33,0.1
24870,0.54,0.9,37.3,31.33,0.1
24890,0.54,0.89,37.3,31.33,0.1
25020,0.48,0.88,37.31,31.33,0.18
25180,0.42,0.84,37.31,31.33,0.08
25260,0.64,0.85,37.31,31.33,0.05
25500,0.57,0.88,37.32,31.34,0.1
25520,0.58,0.88,37.32,31.34,0.1
27620,0.48,0.91,37.36,31.39,0.04
27660,0.41,0.91,37.36,31.39,0.04
28080,0.47,0.9,37.38,31.41,0.05
28140,0.35,0.88,37.38,31.41,0.06
28150,0.43,0.87,37.38,31.41,0.06
28160,0.34,0.87,37.38,31.41,0.06
28180,0.31,0.86,37.38,31.41,0.06
28220,0.4,0.84,37.38,31.42,0.05
39010,0.34,0.9,37.59,31.62,0.04
39080,0.33,0.9,37.59,31.62,0.05
39530,0.23,0.88,37.59,31.63,0.04
39620,0.24,0.88,37.59,31.63,0.04
39660,0.26,0.9,37.59,31.63,0.05
39750,0.38,0.9,37.59,31.63,0.05
39790,0.3,0.9,37.59,31.63,0.04
40170,0.42,0.93,37.6,31.63,0.04
40190,0.37,0.93,37.6,31.64,0.04
40350,0.4,0.94,37.6,31.64,0.04
40560,0.37,0.92,37.6,31.64,0.05
42040,0.3,0.91,37.62,31.66,0.04
42050,0.31,0.91,37.62,31.66,0.04
42140,0.32,0.9,37.62,31.66,0.05
42160,0.32,0.9,37.62,31.66,0.05
42400,0.33,0.92,37.63,31.67,0.06
42480,0.35,0.92,37.63,31.67,0.05
42550,0.37,0.91,37.63,31.67,0.05
42610,0.37,0.92,37.63,31.67,0.05
42830,0.4,0.93,37.63,31.67,0.08
42980,0.41,0.93,37.64,31.68,0.04
43240,0.41,0.94,37.64,31.68,0.1
43510,0.46,0.93,37.64,31.69,0.12
43520,0.47,0.93,37.64,31.69,0.12
43740,0.38,0.92,37.65,31.69,0.06
43780,0.47,0.93,37.65,31.69,0.06
43830,0.47,0.95,37.65,31.69,0.08
43840,0.44,0.95,37.65,31.69,0.08
44180,0.42,0.94,37.65,31.7,0.06
44210,0.41,0.93,37.65,31.7,0.06
44260,0.42,0.92,37.65,31.7,0.05
44420,0.43,0.92,37.66,31.7,0.04
44450,0.38,0.92,37.66,31.7,0.04
44550,0.38,0.92,37.66,31.7,0.04
44630,0.31,0.91,37.66,31.71,0.04
44710,0.31,0.91,37.66,31.71,0.06
46330,0.45,0.95,37.69,31.73,0.05
46370,0.46,0.95,37.69,31.73,0.05
46480,0.35,0.93,37.69,31.73,0.06
46620,0.3,0.9,37.69,31.73,0.07
46730,0.32,0.9,37.69,31.74,0.04
46760,0.3,0.89,37.69,31.74,0.06
46810,0.35,0.91,37.69,31.74,0.04
46840,0.43,0.9,37.7,31.74,0.04
46910,0.35,0.91,37.7,31.74,0.07
46970,0.3,0.9,37.7,31.74,0.05
47180,0.38,0.95,37.7,31.74,0.07
47470,0.51,0.94,37.7,31.75,0.04
47520,0.39,0.96,37.7,31.75,0.04
47560,0.43,0.97,37.71,31.75,0.04
47720,0.42,0.97,37.71,31.75,0.08
48120,0.37,0.92,37.71,31.76,0.07
48140,0.31,0.88,37.71,31.76,0.07
48260,0.49,0.9,37.72,31.76,0.07
48380,0.35,0.91,37.72,31.76,0.06
48530,0.34,0.9,37.72,31.76,0.05
48680,0.46,0.91,37.72,31.76,0.06
48710,0.31,0.89,37.73,31.76,0.06
48770,0.32,0.89,37.73,31.77,0.07
48890,0.41,0.9,37.73,31.77,0.04
48940,0.33,0.9,37.73,31.77,0.05
49070,0.31,0.86,37.73,31.77,0.05
49090,0.3,0.87,37.73,31.77,0.05
49140,0.31,0.87,37.73,31.77,0.05
49300,0.54,0.87,37.73,31.77,0.05
49400,0.56,0.88,37.74,31.78,0.07
49410,0.57,0.88,37.74,31.78,0.07
49580,0.22,0.85,37.74,31.78,0.04
49610,0.36,0.86,37.74,31.78,0.04
50000,0.37,0.89,37.74,31.78,0.04
50110,0.45,0.88,37.75,31.79,0.12
50270,0.39,0.87,37.75,31.79,0.04
50280,0.39,0.87,37.75,31.79,0.04
50350,0.61,0.89,37.75,31.79,0.06
50410,0.62,0.91,37.75,31.79,0.05
50530,0.43,0.92,37.75,31.79,0.04
50960,0.39,0.9,37.76,31.8,0.05
50980,0.41,0.89,37.76,31.8,0.05
51050,0.44,0.9,37.76,31.8,0.07
51120,0.41,0.88,37.76,31.81,0.05
51150,0.41,0.88,37.76,31.81,0.05
51460,0.32,0.89,37.77,31.81,0.05
51520,0.37,0.9,37.77,31.81,0.04
51580,0.33,0.88,37.77,31.81,0.05
51740,0.35,0.89,37.78,31.81,0.04
51780,0.43,0.9,37.78,31.82,0.05
51940,0.34,0.88,37.78,31.82,0.04
52010,0.32,0.87,37.78,31.82,0.05
52030,0.29,0.87,37.78,31.82,0.07
52100,0.27,0.87,37.78,31.82,0.06
52370,0.5,0.9,37.79,31.82,0.05
52390,0.48,0.92,37.79,31.82,0.06
52400,0.53,0.92,37.79,31.82,0.06
52520,0.37,0.9,37.79,31.83,0.04
52680,0.39,0.91,37.79,31.83,0.04
53060,0.29,0.9,37.8,31.83,0.04
53130,0.43,0.91,37.8,31.83,0.05
53460,0.39,0.91,37.81,31.84,0.06
53530,0.32,0.9,37.81,31.84,0.06
53610,0.28,0.9,37.81,31.84,0.04
53670,0.28,0.9,37.81,31.84,0.04
53760,0.31,0.9,37.81,31.84,0.05
53780,0.32,0.91,37.81,31.84,0.05
53810,0.31,0.91,37.81,31.85,0.05
53880,0.3,0.9,37.82,31.85,0.06
54010,0.35,0.9,37.82,31.85,0.05
54050,0.31,0.9,37.82,31.85,0.05
54060,0.33,0.9,37.82,31.85,0.06
54070,0.32,0.89,37.82,31.85,0.06
54130,0.43,0.9,37.82,31.85,0.04
54270,0.36,0.92,37.82,31.85,0.04
54280,0.36,0.92,37.82,31.85,0.04
54370,0.36,0.93,37.82,31.85,0.04
54480,0.38,0.92,37.82,31.85,0.04
54570,0.36,0.92,37.83,31.86,0.08
54580,0.33,0.92,37.83,31.86,0.08
54590,0.31,0.91,37.83,31.86,0.08
54640,0.32,0.92,37.83,31.86,0.05
54650,0.32,0.92,37.83,31.86,0.05
54660,0.3,0.92,37.83,31.86,0.04
54690,0.34,0.93,37.83,31.86,0.04
54900,0.35,0.91,37.83,31.86,0.06
54940,0.32,0.91,37.83,31.86,0.06
54950,0.34,0.9,37.83,31.86,0.06
55010,0.3,0.91,37.83,31.86,0.05
55020,0.29,0.91,37.83,31.86,0.04
55040,0.34,0.91,37.83,31.86,0.04
55140,0.33,0.9,37.83,31.86,0.04
55170,0.46,0.91,37.83,31.86,0.04
55320,0.38,0.93,37.84,31.87,0.07
55330,0.37,0.93,37.84,31.87,0.07
55380,0.43,0.93,37.84,31.87,0.05
55390,0.43,0.93,37.84,31.87,0.05
55460,0.42,0.93,37.84,31.87,0.05
55490,0.42,0.93,37.84,31.87,0.05
55520,0.49,0.94,37.84,31.87,0.04
55600,0.51,0.93,37.84,31.87,0.05
55610,0.47,0.93,37.84,31.87,0.05
55940,0.36,0.92,37.85,31.88,0.05
55950,0.36,0.92,37.85,31.88,0.05
56000,0.33,0.92,37.85,31.88,0.05
56060,0.36,0.91,37.85,31.88,0.04
56100,0.3,0.91,37.85,31.88,0.06
56750,0.51,0.93,37.86,31.89,0.05
56770,0.43,0.91,37.86,31.89,0.06
56800,0.35,0.91,37.86,31.89,0.06
56820,0.36,0.91,37.87,31.89,0.08
56850,0.34,0.92,37.87,31.89,0.08
56890,0.46,0.9,37.87,31.89,0.09
56920,0.46,0.91,37.87,31.89,0.09
56930,0.46,0.91,37.87,31.89,0.09
56970,0.51,0.93,37.87,31.9,0.08
57000,0.47,0.93,37.87,31.9,0.09
57110,0.63,0.95,37.87,31.9,0.08
57250,0.48,0.93,37.88,31.9,0.07
57390,0.36,0.92,37.88,31.91,0.06
57450,0.4,0.92,37.88,31.91,0.06
57490,0.34,0.91,37.88,31.91,0.07
57510,0.35,0.91,37.88,31.91,0.07
58610,0.32,0.92,37.9,31.93,0.07
59000,0.32,0.92,37.91,31.93,0.06
59040,0.37,0.92,37.91,31.93,0.06
59090,0.42,0.92,37.91,31.93,0.06
59100,0.44,0.92,37.91,31.94,0.07
59120,0.42,0.91,37.91,31.94,0.07
59140,0.39,0.91,37.91,31.94,0.07
59150,0.33,0.91,37.91,31.94,0.07
59340,0.35,0.91,37.92,31.94,0.05
