time_stamp,cpu_util_percent,mem_util_percent,net_in,net_out,disk_io_percent
20,0.09,0.85,31.65,22.6,0.01
30,0.09,0.85,31.65,22.6,0.01
610,0.31,0.87,31.66,22.61,0.02
620,0.33,0.87,31.66,22.61,0.02
800,0.25,0.77,31.66,22.61,0.01
880,0.2,0.78,31.66,22.62,0.03
1040,0.39,0.78,31.66,22.62,0.01
1120,0.26,0.8,31.66,22.62,0.02
1200,0.25,0.8,31.67,22.62,0.01
1240,0.26,0.81,31.67,22.62,0.01
1440,0.18,0.78,31.67,22.62,0.02
1490,0.23,0.8,31.67,22.62,0.02
1530,0.27,0.82,31.67,22.62,0.01
1560,0.25,0.83,31.67,22.62,0.03
1570,0.25,0.82,31.67,22.62,0.03
1660,0.26,0.83,31.67,22.62,0.02
1670,0.25,0.81,31.67,22.62,0.02
1810,0.22,0.81,31.67,22.62,0.02
1830,0.21,0.8,31.67,22.62,0.02
1840,0.24,0.81,31.67,22.62,0.02
1870,0.24,0.8,31.67,22.62,0.02
1990,0.19,0.78,31.68,22.63,0.05
2200,0.13,0.78,31.68,22.63,0.01
2510,0.3,0.79,31.68,22.63,0.01
2590,0.3,0.8,31.68,22.63,0.01
3000,0.24,0.79,31.69,22.63,0.03
3040,0.25,0.8,31.69,22.63,0.03
3050,0.28,0.8,31.69,22.63,0.03
3260,0.15,0.78,31.69,22.63,0.01
3270,0.15,0.79,31.69,22.63,0.01
3340,0.15,0.79,31.69,22.63,0.01
3440,0.27,0.8,31.69,22.63,0.03
3480,0.15,0.8,31.69,22.63,0.02
3700,0.19,0.82,31.69,22.63,0.01
3780,0.21,0.84,31.69,22.64,0.04
4020,0.17,0.84,31.69,22.64,0.01
4050,0.2,0.84,31.69,22.64,0.01
4140,0.21,0.84,31.69,22.64,0.01
4210,0.19,0.82,31.7,22.64,0.01
4260,0.17,0.82,31.7,22.64,0.03
4380,0.15,0.81,31.7,22.64,0.01
4420,0.13,0.8,31.7,22.64,0.01
4520,0.16,0.79,31.7,22.64,0.01
4610,0.24,0.82,31.7,22.64,0.04
4620,0.17,0.82,31.7,22.64,0.03
4650,0.17,0.79,31.7,22.64,0.03
4660,0.16,0.8,31.7,22.64,0.03
4750,0.52,0.83,31.7,22.64,0.04
5010,0.25,0.85,31.71,22.65,0.02
5090,0.3,0.84,31.71,22.65,0.03
5220,0.35,0.85,31.71,22.65,0.01
5290,0.33,0.86,31.71,22.65,0.04
5430,0.36,0.83,31.71,22.65,0.02
5460,0.35,0.83,31.71,22.65,0.02
5660,0.35,0.85,31.72,22.65,0.02
5830,0.26,0.8,31.72,22.66,0.01
5940,0.28,0.81,31.72,22.66,0.03
6060,0.2,0.79,31.72,22.66,0.02
6310,0.31,0.81,31.73,22.66,0.03
6320,0.29,0.81,31.73,22.66,0.03
6360,0.23,0.81,31.73,22.66,0.02
6520,0.26,0.84,31.73,22.66,0.05
6580,0.37,0.85,31.73,22.66,0.01
6610,0.3,0.85,31.73,22.66,0.02
6650,0.36,0.86,31.73,22.66,0.02
6760,0.26,0.82,31.73,22.67,0.03
6820,0.28,0.82,31.74,22.67,0.02
6830,0.29,0.82,31.74,22.67,0.02
6860,0.33,0.83,31.74,22.67,0.02
6900,0.27,0.83,31.74,22.67,0.03
7000,0.22,0.82,31.74,22.67,0.02
7240,0.28,0.82,31.74,22.67,0.03
7270,0.3,0.83,31.74,22.67,0.02
7350,0.3,0.82,31.75,22.67,0.03
7450,0.24,0.82,31.75,22.67,0.03
7560,0.3,0.86,31.75,22.67,0.03
7600,0.25,0.84,31.75,22.67,0.03
7640,0.25,0.86,31.75,22.68,0.04
