time_stamp,cpu_util_percent,mem_util_percent,net_in,net_out,disk_io_percent
100,0.11,0.92,35.83,28.4,0.05
2700,0.19,0.89,35.86,28.43,0.04
2880,0.23,0.89,35.86,28.43,0.04
2920,0.27,0.91,35.87,28.43,0.04
2990,0.27,0.93,35.87,28.43,0.04
3040,0.32,0.93,35.87,28.44,0.04
3250,0.23,0.9,35.87,28.44,0.03
3360,0.2,0.91,35.87,28.44,0.03
3470,0.2,0.92,35.87,28.44,0.03
3500,0.17,0.92,35.87,28.44,0.03
3610,0.22,0.92,35.87,28.44,0.03
3650,0.25,0.92,35.87,28.44,0.03
3680,0.24,0.93,35.87,28.44,0.04
3920,0.26,0.97,35.88,28.44,0.05
4030,0.25,0.94,35.88,28.44,0.04
4090,0.28,0.95,35.88,28.44,0.04
4120,0.22,0.93,35.88,28.44,0.04
4210,0.21,0.92,35.88,28.44,0.03
4280,0.19,0.93,35.88,28.45,0.04
4400,0.22,0.92,35.88,28.45,0.05
4410,0.17,0.91,35.88,28.45,0.05
4510,0.2,0.89,35.88,28.45,0.05
4560,0.21,0.9,35.88,28.45,0.03
4570,0.2,0.9,35.88,28.45,0.03
4610,0.33,0.92,35.88,28.45,0.03
4650,0.28,0.93,35.89,28.45,0.04
4800,0.43,0.94,35.89,28.45,0.06
4820,0.43,0.95,35.89,28.45,0.06
5180,0.29,0.84,35.89,28.45,0.07
5220,0.35,0.84,35.89,28.46,0.04
5490,0.39,0.89,35.9,28.46,0.05
5570,0.34,0.87,35.9,28.46,0.04
5600,0.42,0.87,35.9,28.46,0.04
5690,0.38,0.87,35.9,28.46,0.04
5750,0.35,0.87,35.9,28.46,0.04
6050,0.26,0.85,35.91,28.47,0.04
6070,0.28,0.85,35.91,28.47,0.04
6100,0.25,0.87,35.91,28.47,0.04
6110,0.24,0.86,35.91,28.47,0.04
6160,0.21,0.82,35.91,28.47,0.04
6230,0.23,0.83,35.91,28.47,0.04
6300,0.31,0.85,35.91,28.47,0.06
6430,0.28,0.85,35.91,28.47,0.03
6470,0.31,0.87,35.91,28.47,0.03
6730,0.32,0.88,35.92,28.47,0.04
6890,0.24,0.86,35.92,28.48,0.04
6930,0.24,0.87,35.92,28.48,0.04
7110,0.28,0.87,35.92,28.48,0.11
7150,0.31,0.88,35.92,28.48,0.08
7180,0.25,0.88,35.92,28.48,0.08
7190,0.22,0.87,35.92,28.48,0.08
7210,0.27,0.87,35.92,28.48,0.06
7220,0.23,0.88,35.92,28.48,0.06
7290,0.31,0.89,35.93,28.48,0.04
7310,0.3,0.89,35.93,28.48,0.04
7450,0.27,0.87,35.93,28.48,0.04
7460,0.25,0.88,35.93,28.48,0.04
7490,0.25,0.87,35.93,28.48,0.04
7500,0.25,0.87,35.93,28.48,0.04
7600,0.4,0.88,35.93,28.49,0.06
7680,0.29,0.9,35.93,28.49,0.05
7840,0.3,0.91,35.94,28.49,0.04
7890,0.26,0.89,35.94,28.49,0.07
7900,0.31,0.9,35.94,28.49,0.07
7930,0.34,0.9,35.94,28.49,0.11
8040,0.37,0.89,35.94,28.49,0.07
8050,0.58,0.89,35.94,28.49,0.07
8220,0.36,0.89,35.94,28.49,0.07
8260,0.27,0.86,35.94,28.49,0.07
8330,0.25,0.85,35.95,28.49,0.06
8380,0.29,0.86,35.95,28.5,0.04
8540,0.26,0.86,35.95,28.5,0.06
8560,0.24,0.86,35.95,28.5,0.06
8660,0.25,0.86,35.95,28.5,0.07
8760,0.23,0.86,35.95,28.5,0.04
8770,0.25,0.86,35.95,28.5,0.04
8920,0.22,0.84,35.96,28.5,0.05
9180,0.38,0.86,35.96,28.5,0.03
9270,0.28,0.86,35.96,28.51,0.04
9290,0.31,0.87,35.96,28.51,0.04
9380,0.29,0.87,35.96,28.51,0.05
9420,0.24,0.85,35.96,28.51,0.04
9450,0.25,0.86,35.96,28.51,0.04
9490,0.29,0.87,35.96,28.51,0.03
9570,0.31,0.86,35.97,28.51,0.04
10200,0.33,0.84,35.97,28.51,0.03
10290,0.32,0.86,35.97,28.51,0.03
10330,0.34,0.86,35.97,28.51,0.03
17580,0.31,0.95,36.09,28.58,0.03
17590,0.3,0.95,36.09,28.58,0.03
17640,0.28,0.94,36.1,28.58,0.03
17920,0.29,0.93,36.1,28.59,0.05
18020,0.34,0.92,36.1,28.59,0.05
18050,0.3,0.93,36.1,28.59,0.05
18080,0.31,0.93,36.1,28.59,0.04
18100,0.35,0.93,36.1,28.59,0.04
18130,0.38,0.94,36.1,28.59,0.05
18210,0.25,0.92,36.1,28.59,0.05
18250,0.43,0.93,36.1,28.59,0.05
18350,0.28,0.93,36.11,28.59,0.04
18600,0.37,0.95,36.11,28.59,0.06
18650,0.42,0.95,36.11,28.6,0.06
18740,0.33,0.93,36.11,28.6,0.04
25530,0.35,0.9,36.29,28.7,0.05
25610,0.36,0.88,36.3,28.7,0.03
25930,0.4,0.89,36.3,28.7,0.07
25940,0.39,0.89,36.3,28.7,0.07
25970,0.4,0.91,36.31,28.71,0.07
26020,0.33,0.91,36.31,28.71,0.04
26100,0.29,0.9,36.31,28.71,0.06
26170,0.28,0.9,36.31,28.71,0.04
26600,0.26,0.89,36.31,28.71,0.04
26640,0.26,0.9,36.31,28.71,0.03
26910,0.45,0.95,36.32,28.72,0.04
26920,0.43,0.95,36.32,28.72,0.04
27200,0.29,0.93,36.32,28.72,0.05
27290,0.31,0.93,36.32,28.72,0.03
27470,0.27,0.93,36.32,28.73,0.04
27520,0.3,0.94,36.32,28.73,0.05
27540,0.31,0.94,36.33,28.73,0.03
27770,0.26,0.95,36.33,28.73,0.03
27820,0.28,0.95,36.33,28.73,0.04
27830,0.31,0.95,36.33,28.73,0.04
28120,0.32,0.96,36.34,28.74,0.05
28140,0.36,0.95,36.34,28.74,0.05
28520,0.34,0.95,36.35,28.75,0.06
28560,0.36,0.96,36.35,28.75,0.06
28650,0.3,0.91,36.35,28.75,0.06
28710,0.32,0.9,36.35,28.75,0.05
