time_stamp,cpu_util_percent,mem_util_percent,net_in,net_out,disk_io_percent
4100,0.22,0.89,34.91,26.13,0.02
4220,0.16,0.87,34.91,26.14,0.01
4280,0.13,0.87,34.91,26.14,0.02
4300,0.12,0.87,34.91,26.14,0.02
4320,0.11,0.87,34.91,26.14,0.02
4330,0.12,0.87,34.91,26.14,0.02
4440,0.13,0.86,34.91,26.14,0.02
4490,0.09,0.86,34.91,26.14,0.02
4710,0.28,0.94,34.92,26.14,0.02
4890,0.38,0.87,34.92,26.14,0.04
4920,0.31,0.85,34.92,26.15,0.03
4990,0.25,0.82,34.93,26.15,0.02
5000,0.25,0.82,34.93,26.15,0.02
5040,0.39,0.83,34.93,26.15,0.02
5140,0.43,0.84,34.93,26.15,0.03
5320,0.33,0.82,34.93,26.15,0.03
5340,0.26,0.83,34.93,26.15,0.02
5370,0.31,0.83,34.93,26.15,0.02
5550,0.36,0.86,34.94,26.15,0.02
5770,0.32,0.86,34.94,26.16,0.02
5900,0.27,0.85,34.94,26.16,0.02
6010,0.28,0.85,34.95,26.16,0.03
6030,0.28,0.86,34.95,26.16,0.03
6120,0.18,0.83,34.95,26.16,0.02
6220,0.22,0.82,34.95,26.16,0.03
6240,0.28,0.84,34.95,26.16,0.03
6460,0.25,0.83,34.95,26.16,0.02
6540,0.25,0.85,34.95,26.16,0.02
6560,0.19,0.85,34.95,26.16,0.02
6660,0.23,0.85,34.95,26.16,0.03
6720,0.25,0.83,34.96,26.16,0.04
6940,0.16,0.84,34.96,26.17,0.01
7130,0.16,0.84,34.96,26.17,0.04
7210,0.16,0.83,34.96,26.17,0.03
7420,0.23,0.84,34.97,26.17,0.11
7530,0.24,0.86,34.97,26.17,0.01
7600,0.26,0.85,34.97,26.17,0.03
7630,0.24,0.86,34.97,26.17,0.03
7850,0.3,0.91,34.97,26.18,0.04
7860,0.29,0.91,34.97,26.18,0.13
7920,0.35,0.91,34.97,26.18,0.12
8140,0.36,0.8,34.98,26.18,0.03
8150,0.37,0.79,34.98,26.18,0.03
8420,0.23,0.78,34.98,26.18,0.05
8430,0.3,0.78,34.98,26.18,0.05
8450,0.24,0.78,34.98,26.18,0.05
8470,0.28,0.78,34.98,26.18,0.05
8660,0.25,0.78,34.98,26.18,0.08
8750,0.19,0.77,34.98,26.18,0.04
8790,0.26,0.76,34.99,26.18,0.04
8830,0.21,0.76,34.99,26.18,0.06
8860,0.23,0.78,34.99,26.18,0.06
8880,0.26,0.78,34.99,26.18,0.04
9010,0.25,0.76,34.99,26.19,0.05
9030,0.27,0.76,34.99,26.19,0.05
9040,0.3,0.77,34.99,26.19,0.05
9250,0.24,0.76,34.99,26.19,0.04
9280,0.26,0.76,34.99,26.19,0.04
9290,0.25,0.76,34.99,26.19,0.04
9360,0.26,0.78,34.99,26.19,0.03
9660,0.18,0.75,35.0,26.19,0.02
9970,0.22,0.77,35.0,26.19,0.02
9980,0.2,0.75,35.0,26.19,0.02
10000,0.15,0.75,35.0,26.19,0.02
10010,0.16,0.75,35.0,26.19,0.02
10080,0.15,0.75,35.0,26.19,0.02
10170,0.25,0.74,35.0,26.19,0.02
10240,0.33,0.76,35.01,26.2,0.02
10300,0.26,0.77,35.01,26.2,0.02
10400,0.2,0.78,35.01,26.2,0.02
10510,0.24,0.77,35.01,26.2,0.02
10540,0.22,0.78,35.01,26.2,0.02
10560,0.2,0.78,35.01,26.2,0.02
10680,0.21,0.77,35.01,26.2,0.03
10730,0.2,0.77,35.01,26.2,0.03
10830,0.24,0.78,35.01,26.2,0.02
