time_stamp,cpu_util_percent,mem_util_percent,net_in,net_out,disk_io_percent
530,0.37,0.94,39.91,35.69,0.05
990,0.4,0.92,39.91,35.7,0.05
1080,0.5,0.92,39.92,35.71,0.05
1160,0.42,0.92,39.92,35.71,0.05
1190,0.35,0.92,39.92,35.71,0.05
1430,0.36,0.94,39.93,35.71,0.04
1510,0.4,0.94,39.93,35.71,0.05
1580,0.36,0.94,39.93,35.71,0.06
1670,0.41,0.95,39.93,35.72,0.03
1690,0.41,0.95,39.93,35.72,0.04
1700,0.34,0.95,39.93,35.72,0.04
2130,0.29,0.93,39.94,35.72,0.04
2170,0.26,0.91,39.94,35.72,0.03
2320,0.27,0.9,39.94,35.73,0.08
2390,0.27,0.91,39.94,35.73,0.03
2400,0.28,0.91,39.94,35.73,0.03
2550,0.36,0.93,39.94,35.73,0.03
2600,0.4,0.93,39.94,35.73,0.03
2740,0.39,0.91,39.95,35.73,0.03
2750,0.36,0.91,39.95,35.73,0.03
2780,0.38,0.91,39.95,35.73,0.03
3100,0.31,0.91,39.95,35.74,0.04
3240,0.3,0.92,39.95,35.74,0.03
7990,0.43,0.88,40.03,35.8,0.04
8030,0.44,0.88,40.03,35.8,0.04
8200,0.4,0.87,40.03,35.8,0.04
8460,0.45,0.86,40.03,35.81,0.04
8480,0.39,0.85,40.03,35.81,0.04
8510,0.31,0.85,40.03,35.81,0.04
8590,0.34,0.83,40.04,35.81,0.04
8620,0.33,0.83,40.04,35.81,0.04
8680,0.34,0.83,40.04,35.81,0.04
8780,0.31,0.83,40.04,35.81,0.04
8860,0.33,0.84,40.04,35.81,0.03
9010,0.38,0.81,40.04,35.82,0.03
9030,0.34,0.81,40.04,35.82,0.03
9080,0.37,0.82,40.05,35.82,0.04
9110,0.33,0.82,40.05,35.82,0.04
9210,0.28,0.82,40.05,35.82,0.03
9260,0.3,0.82,40.05,35.82,0.03
9390,0.34,0.82,40.05,35.82,0.07
9500,0.29,0.81,40.05,35.82,0.03
9560,0.34,0.81,40.05,35.82,0.03
9660,0.31,0.83,40.05,35.82,0.03
9790,0.31,0.82,40.05,35.82,0.03
9900,0.31,0.83,40.06,35.82,0.07
9980,0.3,0.82,40.06,35.82,0.04
10000,0.25,0.82,40.06,35.82,0.04
10080,0.28,0.8,40.06,35.83,0.04
10160,0.33,0.8,40.06,35.83,0.03
10280,0.37,0.8,40.06,35.83,0.04
10350,0.3,0.81,40.06,35.83,0.03
10470,0.3,0.83,40.06,35.83,0.03
10610,0.3,0.82,40.06,35.83,0.02
10660,0.26,0.82,40.07,35.83,0.04
10730,0.25,0.82,40.07,35.83,0.05
10810,0.38,0.82,40.07,35.83,0.03
11270,0.26,0.85,40.08,35.84,0.04
11360,0.25,0.84,40.08,35.84,0.04
11380,0.27,0.84,40.08,35.84,0.04
11440,0.31,0.84,40.08,35.84,0.03
11560,0.28,0.83,40.08,35.84,0.05
11640,0.33,0.82,40.08,35.84,0.04
11800,0.35,0.81,40.09,35.84,0.04
11870,0.27,0.8,40.09,35.84,0.04
11900,0.26,0.8,40.09,35.84,0.04
12060,0.25,0.81,40.09,35.84,0.03
12110,0.32,0.81,40.09,35.84,0.03
12220,0.32,0.82,40.09,35.85,0.02
12320,0.34,0.85,40.1,35.85,0.04
12490,0.33,0.83,40.1,35.85,0.04
12650,0.34,0.84,40.1,35.85,0.03
12820,0.32,0.81,40.1,35.85,0.04
12890,0.28,0.81,40.1,35.85,0.04
12990,0.22,0.81,40.1,35.85,0.04
13000,0.19,0.8,40.1,35.85,0.04
13190,0.34,0.82,40.11,35.85,0.05
13310,0.48,0.84,40.11,35.86,0.04
13330,0.36,0.84,40.11,35.86,0.04
13500,0.3,0.83,40.11,35.86,0.05
13510,0.37,0.83,40.11,35.86,0.05
13580,0.33,0.84,40.11,35.86,0.03
13630,0.35,0.84,40.11,35.86,0.05
13850,0.33,0.84,40.12,35.86,0.05
13900,0.33,0.84,40.12,35.86,0.03
14070,0.33,0.85,40.12,35.86,0.06
14090,0.35,0.86,40.12,35.86,0.06
14170,0.45,0.88,40.12,35.86,0.04
14190,0.4,0.87,40.12,35.86,0.04
14230,0.5,0.88,40.13,35.86,0.05
14260,0.4,0.86,40.13,35.87,0.05
14270,0.36,0.86,40.13,35.87,0.05
14310,0.33,0.85,40.13,35.87,0.05
14470,0.34,0.86,40.13,35.87,0.06
14810,0.37,0.84,40.14,35.87,0.08
14870,0.33,0.85,40.14,35.87,0.05
14900,0.33,0.86,40.14,35.87,0.06
14940,0.38,0.85,40.14,35.87,0.05
15000,0.35,0.84,40.14,35.87,0.11
15130,0.37,0.83,40.14,35.88,0.12
15270,0.38,0.85,40.15,35.88,0.06
15280,0.36,0.84,40.15,35.88,0.06
15290,0.35,0.84,40.15,35.88,0.06
15330,0.4,0.86,40.15,35.88,0.09
15350,0.37,0.86,40.15,35.88,0.09
15500,0.33,0.85,40.15,35.88,0.09
15510,0.37,0.85,40.15,35.88,0.09
15820,0.39,0.87,40.15,35.88,0.06
15850,0.43,0.88,40.16,35.88,0.06
15880,0.3,0.86,40.16,35.88,0.06
15900,0.26,0.86,40.16,35.89,0.11
15980,0.3,0.84,40.16,35.89,0.09
16110,0.27,0.84,40.16,35.89,0.07
16140,0.27,0.84,40.16,35.89,0.05
16150,0.3,0.85,40.16,35.89,0.05
16320,0.4,0.85,40.16,35.89,0.06
16330,0.38,0.85,40.16,35.89,0.06
16340,0.36,0.84,40.16,35.89,0.06
16400,0.33,0.86,40.16,35.89,0.06
16430,0.32,0.85,40.16,35.89,0.06
16450,0.36,0.85,40.16,35.89,0.05
16460,0.35,0.85,40.16,35.89,0.05
16470,0.36,0.84,40.16,35.89,0.05
16660,0.28,0.86,40.17,35.89,0.04
