time_stamp,cpu_util_percent,mem_util_percent,net_in,net_out,disk_io_percent
30,0.19,0.94,39.8,38.12,0.06
2350,0.22,0.88,39.83,38.15,0.05
2490,0.22,0.91,39.84,38.15,0.05
2630,0.26,0.92,39.84,38.15,0.05
2670,0.26,0.91,39.84,38.15,0.05
2690,0.24,0.92,39.84,38.15,0.05
2770,0.26,0.89,39.84,38.15,0.05
2810,0.2,0.89,39.84,38.15,0.05
2890,0.31,0.9,39.84,38.15,0.05
2900,0.29,0.9,39.84,38.15,0.05
2930,0.31,0.92,39.84,38.16,0.05
3000,0.26,0.93,39.84,38.16,0.06
3200,0.29,0.93,39.85,38.16,0.07
3210,0.23,0.92,39.85,38.16,0.07
3220,0.27,0.93,39.85,38.16,0.07
3270,0.22,0.9,39.85,38.16,0.05
3300,0.2,0.91,39.85,38.16,0.05
3320,0.22,0.91,39.85,38.16,0.05
3380,0.23,0.92,39.85,38.16,0.07
3810,0.38,0.95,39.85,38.16,0.07
3840,0.32,0.95,39.85,38.17,0.06
3850,0.35,0.95,39.85,38.17,0.06
3870,0.45,0.95,39.85,38.17,0.06
3890,0.33,0.96,39.85,38.17,0.06
3910,0.39,0.97,39.85,38.17,0.07
3920,0.34,0.97,39.85,38.17,0.07
4120,0.27,0.93,39.86,38.17,0.07
4130,0.27,0.92,39.86,38.17,0.07
4320,0.22,0.9,39.86,38.17,0.07
4360,0.27,0.9,39.86,38.17,0.07
4390,0.25,0.91,39.86,38.17,0.05
4400,0.21,0.91,39.86,38.17,0.05
4620,0.4,0.92,39.86,38.18,0.06
4670,0.34,0.94,39.86,38.18,0.06
4760,0.54,0.97,39.87,38.18,0.07
5270,0.37,0.91,39.87,38.18,0.06
5530,0.46,0.91,39.88,38.19,0.07
5670,0.38,0.91,39.88,38.19,0.05
5680,0.39,0.91,39.88,38.19,0.05
5770,0.37,0.88,39.88,38.19,0.06
5890,0.4,0.89,39.88,38.19,0.05
6230,0.3,0.86,39.89,38.2,0.05
6320,0.36,0.89,39.89,38.2,0.08
6350,0.34,0.87,39.89,38.2,0.08
6460,0.32,0.88,39.89,38.2,0.06
6500,0.27,0.89,39.89,38.2,0.06
6510,0.31,0.89,39.89,38.2,0.06
6540,0.29,0.9,39.89,38.2,0.07
6590,0.31,0.89,39.9,38.2,0.07
6610,0.35,0.89,39.9,38.2,0.06
