time_stamp,cpu_util_percent,mem_util_percent,net_in,net_out,disk_io_percent
18520,0.33,0.89,22.89,16.89,0.08
18560,0.39,0.9,22.89,16.89,0.14
18770,0.43,0.88,22.9,16.9,0.02
18810,0.33,0.85,22.9,16.9,0.03
18900,0.26,0.85,22.9,16.9,0.02
18940,0.31,0.85,22.9,16.9,0.02
19210,0.26,0.85,22.91,16.9,0.02
19340,0.2,0.84,22.91,16.9,0.04
19440,0.2,0.85,22.91,16.9,0.07
19460,0.26,0.85,22.91,16.9,0.07
19760,0.36,0.87,22.91,16.91,0.13
19800,0.39,0.88,22.92,16.91,0.13
19840,0.33,0.88,22.92,16.91,0.13
19860,0.4,0.87,22.92,16.91,0.1
19960,0.45,0.89,22.92,16.91,0.1
26640,0.43,0.87,23.11,17.01,0.05
26650,0.42,0.87,23.11,17.01,0.05
26660,0.38,0.87,23.11,17.01,0.05
26830,0.47,0.93,23.11,17.02,0.05
26850,0.44,0.92,23.11,17.02,0.05
26940,0.43,0.93,23.11,17.02,0.07
26970,0.46,0.92,23.11,17.02,0.07
26980,0.45,0.92,23.11,17.02,0.07
27140,0.44,0.9,23.11,17.02,0.08
27160,0.32,0.89,23.11,17.02,0.08
27230,0.29,0.88,23.11,17.02,0.07
27250,0.33,0.87,23.12,17.02,0.02
27280,0.33,0.88,23.12,17.02,0.02
27310,0.35,0.87,23.12,17.02,0.03
27540,0.47,0.91,23.12,17.03,0.04
27650,0.39,0.92,23.12,17.03,0.05
30240,0.47,0.92,23.18,17.07,0.04
30270,0.46,0.9,23.18,17.07,0.04
30380,0.39,0.89,23.18,17.07,0.21
30710,0.4,0.91,23.18,17.07,0.04
30740,0.34,0.89,23.18,17.07,0.04
30750,0.31,0.88,23.18,17.07,0.04
30930,0.31,0.87,23.18,17.08,0.04
31040,0.33,0.86,23.19,17.08,0.02
31220,0.39,0.88,23.19,17.08,0.06
31290,0.3,0.86,23.19,17.08,0.04
31320,0.29,0.85,23.19,17.08,0.06
31340,0.29,0.86,23.19,17.08,0.06
31380,0.33,0.86,23.19,17.08,0.03
32700,0.37,0.87,23.21,17.1,0.09
32710,0.35,0.88,23.21,17.1,0.09
32720,0.32,0.88,23.21,17.1,0.09
32750,0.31,0.87,23.21,17.1,0.09
41540,0.35,0.87,23.35,17.23,0.07
41660,0.44,0.89,23.35,17.23,0.06
41850,0.26,0.86,23.35,17.24,0.07
41870,0.32,0.87,23.35,17.24,0.07
41880,0.3,0.87,23.35,17.24,0.05
42000,0.28,0.86,23.35,17.24,0.04
