time_stamp,cpu_util_percent,mem_util_percent,net_in,net_out,disk_io_percent
230,0.02,0.79,15.11,9.98,0.01
290,0.02,0.79,15.11,9.98,0.01
300,0.03,0.79,15.11,9.98,0.0
310,0.05,0.79,15.11,9.98,0.0
360,0.12,0.81,15.11,9.98,0.01
910,0.17,0.83,15.11,9.99,0.01
1090,0.22,0.86,15.11,9.99,0.01
1300,0.2,0.86,15.12,9.99,0.02
1390,0.21,0.85,15.12,9.99,0.03
1440,0.15,0.85,15.12,9.99,0.01
1660,0.19,0.85,15.12,9.99,0.01
1800,0.19,0.85,15.12,9.99,0.01
1820,0.2,0.85,15.12,9.99,0.01
1870,0.18,0.85,15.12,9.99,0.01
2240,0.09,0.8,15.13,10.0,0.01
2330,0.07,0.8,15.13,10.0,0.05
8100,0.19,0.79,15.2,10.04,0.01
8130,0.13,0.79,15.2,10.04,0.01
8330,0.19,0.77,15.2,10.04,0.02
8360,0.19,0.77,15.2,10.04,0.02
8420,0.15,0.77,15.2,10.04,0.01
8510,0.15,0.75,15.2,10.04,0.01
8520,0.14,0.75,15.2,10.04,0.01
8570,0.13,0.75,15.2,10.04,0.01
8640,0.16,0.75,15.2,10.04,0.02
8680,0.2,0.76,15.2,10.04,0.02
8780,0.21,0.75,15.21,10.04,0.01
9410,0.16,0.76,15.21,10.05,0.01
9470,0.16,0.76,15.21,10.05,0.02
9550,0.17,0.74,15.22,10.05,0.04
9570,0.23,0.75,15.22,10.05,0.04
9620,0.14,0.74,15.22,10.05,0.05
9810,0.14,0.75,15.22,10.05,0.01
9850,0.16,0.75,15.22,10.05,0.01
10240,0.27,0.75,15.22,10.05,0.01
10330,0.15,0.75,15.22,10.05,0.02
10440,0.16,0.76,15.22,10.05,0.02
10610,0.19,0.77,15.23,10.05,0.01
10660,0.15,0.77,15.23,10.05,0.01
10680,0.16,0.77,15.23,10.05,0.02
10940,0.17,0.77,15.23,10.06,0.01
10950,0.15,0.77,15.23,10.06,0.01
10980,0.17,0.77,15.23,10.06,0.02
11010,0.23,0.77,15.23,10.06,0.02
11050,0.22,0.77,15.24,10.06,0.03
11090,0.19,0.77,15.24,10.06,0.03
11110,0.22,0.78,15.24,10.06,0.02
11150,0.19,0.78,15.24,10.06,0.02
11350,0.13,0.78,15.24,10.06,0.01
11370,0.14,0.78,15.24,10.06,0.01
11590,0.14,0.78,15.25,10.06,0.01
11670,0.16,0.78,15.25,10.06,0.03
11770,0.14,0.8,15.25,10.06,0.02
11790,0.14,0.79,15.25,10.06,0.02
11810,0.13,0.78,15.25,10.06,0.02
11820,0.16,0.79,15.25,10.06,0.01
11880,0.12,0.79,15.25,10.06,0.01
