timestamp,min_cpu,max_cpu,avg_cpu
0,2.044886056582072,3.023116074461635,2.326238454840992
300,2.0662465248902837,2.286400133563453,2.1882466041164768
600,1.8395664160464578,3.258436324880802,2.284966035702557
900,2.0053019671735433,2.7592337651313326,2.261285088806345
1200,1.9783428950741453,2.814925973514855,2.212148146398195
1500,1.8797423214127844,2.3679510261790964,2.108962115757417
1800,1.9106754420298584,2.479327106703795,2.161629381058835
2100,2.0073347730759994,3.11018851185274,2.2758427078372767
2400,1.553665554575153,2.4505198020892753,2.0974769926885632
2700,2.1023652402691035,7.659142657439691,3.18319245482209
3000,2.0396230401967634,3.5587691386304043,2.3152436345551544
3300,1.9732127749882995,3.098274627131801,2.2320295142797706
3600,1.7972735049514927,2.474773017811826,2.153222427963022
3900,2.011171674303659,3.3746411803776213,2.288219659978749
4200,1.9658811841397459,2.463390865574636,2.1574369628730845
4500,2.0333792654214813,3.1448887191835224,2.303893441422812
4800,1.9036493688611502,2.3872934694367958,2.11671450203875
5100,1.9068482848906814,3.411456812166387,2.2256547170026346
5400,1.9594244911327587,2.7211822868508273,2.185555337542275
5700,1.9646944682030412,3.1920889754231463,2.245569233616039
6000,1.8182047756956181,2.364235517735768,2.096935662655498
6300,1.9606827856538962,3.4714210154192555,2.305039506630972
6600,2.053873339833118,7.833904943549433,3.167214922131042
6900,1.9531989774471041,3.228493247010088,2.2264944840797383
7200,1.9213503869634736,2.49920130477858,2.1906253067772803
7500,2.0031672594416716,3.2092086607078882,2.254478434850046
7800,1.8071240088636897,6.512969366319835,2.5598071999132457
8100,2.060062713134954,3.3070149598300196,2.317250035251298
8400,1.9357887046381095,2.3417983988526476,2.129202047948823
8700,1.8543397480817811,3.116723981185027,2.1763154094065493
9000,2.012726506961961,2.493191746903652,2.1848010474784423
9300,1.9914234127194408,3.061473737956398,2.225332602703187
9600,1.723561897745369,2.194743586639492,2.065571132994168
9900,1.9466031916567903,3.2303784109548728,2.2861379395231394
10200,1.8726624320923653,7.000317202934715,3.1322211055729294
10500,1.7802523522815847,3.0862930341021064,2.201322754543532
10800,1.956576001331855,2.564961442866142,2.18794160415307
11100,1.6940916852053414,3.335845689789579,2.236700935388092
11400,1.8545688990148783,2.6189239775512982,2.1720336744551947
11700,1.9230851089166487,3.5610864575026233,2.32330477973413
12000,1.9619565891848374,2.347665327089222,2.14419148929874
12300,1.8440269805414662,3.46568617594209,2.2230069076436174
12600,1.975828621735569,2.5318541072474323,2.1975106607660906
12900,1.992855720114561,3.3335324043165944,2.2272091180807285
13200,1.8451311037215639,2.358974968944819,2.1179290982265426
13500,2.021857001058526,3.0830587921973187,2.2747546441792745
13800,1.9306022723584342,7.526549290952278,3.2078540430755553
14100,1.8238816769368935,3.3525063049026382,2.211063260362171
14400,1.9558380877524935,2.572661639619439,2.176397418338351
14700,1.918972648218814,3.615239437465957,2.2728244619984097
15000,1.879959810172003,2.7213434460376567,2.1734305426704554
15300,2.129154397064935,3.30430735401642,2.3473317310037474
15600,1.9962524050552661,2.5513623717849945,2.165454585879663
15900,1.8930812295505077,3.371185183220255,2.206775533096386
16200,2.055674015982061,2.522084533009221,2.1858691187589607
16500,2.0547997396796465,3.378735723045423,2.284303175489773
16800,1.8150809318952716,2.41133394511082,2.1066051646207407
