timestamp,min_cpu,max_cpu,avg_cpu
0,3.562620740692733,6.466347008362579,4.364014433535772
300,3.817880555139958,41.86767705394073,11.019380261334765
600,3.416022533187545,34.00031287154975,7.452687601595735
900,3.5065287274464376,9.919714719666896,5.53326213397299
1200,3.615915650556647,8.132991560367216,4.62067316086063
1500,3.8222859298155187,16.377364836511486,7.062527028703119
1800,3.6000278261431555,32.999348719531476,7.2872163605664255
2100,3.8967460390406736,9.730849650093841,5.891620392091032
2400,3.4494823198660254,7.322122623676439,4.82058754453458
2700,3.7233224184166254,18.19558171855055,6.656819042377963
3000,3.652441784024105,32.043679852788216,7.293568688503357
3300,3.672485028334385,11.004510532415969,5.817305628200336
3600,3.5274975565100677,8.00303676055026,5.116304662953557
3900,3.6237617840299245,13.21571011104131,6.7545464110157
4200,3.688318668911526,32.698485470707986,7.746359164164339
4500,3.6939782521388493,10.146957190540391,5.702518891616243
4800,3.522839706077536,7.441021418044902,4.653778667573396
5100,3.551029760979962,18.826136423032377,6.8947624889706765
5400,3.620217924151164,34.17334379445009,7.362039132883482
5700,3.784408873392318,11.033948047119427,6.400822968900193
6000,3.5106365026216673,9.113593884884194,5.68498549157184
6300,3.5220439170672284,17.65498567115283,6.712611432487823
6600,3.5314350561642454,25.109381986348954,7.314939853399143
6900,3.7983243406026426,11.079718865886262,5.496677675570418
7200,3.698446619764955,7.307432485255252,4.785451136427166
7500,3.8421474274020504,19.758323844837264,7.28979690880838
7800,3.850656405057053,24.872095327557915,7.541729620755009
8100,3.5216998667979955,10.360669654450149,5.339442170251615
8400,3.6075034511429047,6.799835488203586,4.789630493462909
8700,3.7464433882086157,17.717435592221076,6.554949984992665
9000,3.6279167788824944,25.453744394602978,7.480210724918976
9300,3.6549126758250985,10.601561651159718,5.214893696698407
9600,3.9675373350605563,8.382203271340947,5.589961027752555
9900,3.6732452292984488,17.28545584227432,6.437717336537154
10200,3.616281523568687,24.891217152215194,7.440308615613326
