timestamp,min_cpu,max_cpu,avg_cpu
0,6.522135088245172,64.03818468138897,19.862284831626084
300,6.660609875657913,14.112957883992676,8.237497786387024
600,6.472059814877783,10.920167388109494,8.451924171821178
900,6.761664994293203,38.06244194410575,16.664588486127723
1200,6.81313048591071,64.20949072372505,14.30038711684015
1500,6.947609181549452,14.582321747069408,8.83807373215221
1800,6.437802442819082,42.8869326012626,13.8909612476955
2100,6.996573728940038,63.337744622351195,16.57024897791977
2400,6.7633832619149965,69.11859074824493,14.762987054162554
2700,6.622267545848584,40.52844667257727,14.322321030835104
3000,7.065758638019789,11.80991405992212,8.781962464267233
3300,6.71311819122823,36.310815599871944,12.248181566793594
3600,6.302786460914927,70.12810502843429,19.82737498546177
3900,6.44125115551217,16.76120022447769,8.307121025916354
4200,6.334962068604124,10.496152011853559,8.065536165262813
4500,6.588002956310827,42.99394973908706,18.045395109693278
4800,6.7387508159674825,67.9197248111652,14.421379135205335
5100,6.6068590201208615,16.44202055301973,8.851826742433136
5400,6.3427506847912465,41.783594377271115,13.352068520632217
5700,6.426149120373173,22.602375280310767,11.361393343633974
6000,6.8922050164867485,61.805779307534,16.17880290156666
6300,6.328654068468978,43.35837670539871,14.229088711000529
6600,6.6100900353469925,9.969600725033922,8.113452138925787
6900,6.519510516351591,30.945624977461087,12.674947938073585
7200,6.639470546174787,59.297389249481306,19.571263751786084
7500,6.547299811158299,16.075182264798745,8.69967022643072
7800,6.370094693139017,10.409687962977465,8.071543234020577
8100,6.452223720664973,49.503720976675226,17.57946597009024
8400,6.972048681154446,59.01252837175929,14.788061754067883
8700,6.702627350397021,23.102819091730048,11.118281901142215
9000,6.492258943340304,49.19293232360468,16.67300718191182
9300,6.453291463450799,39.41798593379669,11.520555136165749
9600,6.898430454157112,53.98171137174154,14.549300150675668
9900,6.410731856294857,51.42173005484663,14.70826860867065
10200,6.862748074798985,10.932927922612743,8.273924044130387
10500,6.560824025319754,29.810785758516186,12.541574386519958
10800,6.262053070482006,50.984276459553236,19.787557079924717
11100,6.197637558293989,15.831823009734105,8.983637419904069
11400,6.412818774687429,22.53802112256711,9.77609566993669
11700,6.112849185957195,52.377041260103354,17.310093366485958
12000,6.90567417366015,43.90703326223443,14.071812555390304
12300,6.607803804311743,15.00376599034208,8.879726028182201
12600,6.49201515068861,50.401577580446755,13.279844026992624
12900,6.43731545250418,36.67688534810444,11.229006565307957
13200,6.556545405332237,40.41246315699962,14.120310842750644
13500,6.50410697271353,53.947554218853575,14.220984571497153
13800,6.316903145679013,10.030259318729815,8.026967864176031
14100,6.431158620632466,33.47340509393915,12.109278683908332
14400,6.366650727664755,52.74766177363947,19.081486762577384
14700,6.6519455882829925,15.175757695336918,8.629107438246686
15000,6.504235641375315,10.760232671458335,8.073227656690033
15300,6.776229423569577,55.05653861391412,16.800436543329088
15600,7.039073187593002,41.15367108657437,14.308620567450697
15900,7.098042746838702,15.079951415234351,8.929768206453124
16200,6.394834343256188,55.73540819488015,13.23071371969695
16500,6.58197244736012,10.250600583902886,7.864088901187027
16800,6.519212873071227,42.02149825408322,14.258175306887676
17100,7.052384257437813,58.51232181645785,14.255818567827149
17400,6.880633524720087,10.395834453392803,8.160009592480005
17700,6.437068343356062,45.626372504972494,12.551881387957675
18000,6.510501487683534,56.356237003264845,19.41777005666414
18300,6.711252442675495,14.755038074675408,8.499817258143597
18600,6.502471705125781,9.900613571394103,7.871683536343715
18900,6.924782845449693,61.35558199400289,17.21778783359073
19200,6.839914797885486,43.803020118916265,14.025861344723566
19500,7.358302862147283,14.933458985288873,8.791915236679708
19800,6.313368800672717,62.698093001667246,13.592099697532726
20100,6.988855816555007,36.108035795589345,11.37612133428339
20400,6.594706781764056,49.78215959104767,15.063880419602077
20700,12.549168200426688,68.85784016073978,20.06433690674767
21000,11.959399919706836,16.918801672592558,14.173680080721912
21300,7.234880248986609,51.644189445248315,15.425046323590758
21600,6.473441797955159,63.91686107935268,20.646859421162635
21900,6.038431801415996,12.926085459149213,8.585136506574637
22200,6.319844153043228,99.20739678616387,31.5787322029198
22500,6.71463159459787,67.6742181393579,17.814314264414854
22800,6.584627151832551,57.173299726106194,14.364557908182535
23100,6.939139212715385,16.125389325634217,9.025104996237948
23400,6.655446704673709,65.16649766783388,13.413546958079952
23700,6.435116302335284,30.070979845780638,11.649442347080932
24000,6.6147552747820315,55.67135782875656,14.197084780253894
24300,6.516024481575403,65.6664598282018,14.039413788595509
24600,6.8531455808288415,11.157575424689313,8.257931445433911
24900,6.410314691332611,27.107101409264992,11.5387237136265
25200,6.364468422815169,63.996405111185126,20.086546855365153
25500,6.296532798777774,15.920865586296673,8.566337068801005
25800,6.625681958313406,11.624120039726908,7.998216506364382
26100,6.4352874305009875,66.02029182414587,17.197824338272685
26400,6.746918856952628,58.032812703769565,14.325165070719477
26700,6.466882710858205,16.78056306321727,8.822590908247085
27000,6.365142995399672,62.549556010304656,13.099807845997413
27300,6.538398715306365,26.47363276664234,11.63919101342367
27600,6.483418910451614,61.53215944500395,14.246837869099569
27900,6.493247672827054,64.83891240468371,14.218367392227808
28200,6.768980720543265,10.86662224210568,8.353955548769509
28500,6.761132702044054,33.67471057957145,11.037679558131824
28800,6.256079171221527,81.58109089893968,25.709547872817332
29100,6.892579997096254,12.429613924115008,8.936989978510221
29400,6.684944149164341,12.042879507639492,8.35123851668699
29700,6.744210211847208,64.86382427627682,17.52545893090741
30000,6.968080764292466,70.6574736406126,14.610635821076945
30300,6.441635304078341,15.835917164939682,8.885897080195729
30600,6.252427389940406,63.675572526836916,13.21912676021184
30900,6.539918915132019,31.909387840547147,11.549644785246347
31200,6.48446629868415,69.28349748287907,14.070131902390537
31500,6.559664053799203,63.78670542505647,14.107896386931353
31800,7.029816798733981,10.104632738086895,8.290644457210535
32100,6.723070926813919,35.07932435696164,11.615745194408795
32400,6.27644403693845,67.26929007153478,20.205134740402293
32700,6.091656416478951,15.170489502649586,8.836679713949943
33000,6.486283765554721,11.73443086024858,8.112998568977643
33300,6.401527343039298,67.03848928949321,17.476281561016638
33600,7.017979338935213,67.06803341451776,14.680347823807365
33900,6.64354257135377,15.379627667586956,8.802451551448044
34200,6.640795525315479,64.26152664827946,13.22842526886814
34500,6.610144559672679,32.82127403059154,11.491520353210047
34800,6.510423707213717,66.62670284698994,14.137198635476084
35100,6.7502647989096625,64.4417596658866,14.764955775822305
