timestamp,min_cpu,max_cpu,avg_cpu
0,6.333965388353241,8.778215454176708,7.339689233190993
300,6.560262482824398,8.90429475447974,7.360070383498944
600,6.252111138876911,9.044093235430715,7.595236813144412
900,6.958815411743198,16.986925402313076,9.57847894710191
1200,5.817734511920234,12.305646539710509,7.711262499892332
1500,7.142307990838883,9.312319474707222,7.954477434347307
1800,6.460831134537581,9.356457438459088,7.618713883594965
2100,6.618132979837518,9.679839221770578,7.6165920678987895
2400,6.591200357045133,8.43465192057913,7.370692242961741
2700,5.880937257068861,9.293015072883176,7.274610468058696
3000,6.898623421074617,11.8757052043449,7.791609823780913
3300,6.438934207202643,8.554580050897195,7.532017804772302
3600,6.2405578675931626,8.626684011486102,7.32541886451212
3900,6.497293420855002,8.699108576495691,7.451581038304986
4200,6.556402164587261,8.829763186605229,7.483439238624477
4500,6.894176771471358,16.472527432134942,9.496313558866078
4800,6.610616088893142,11.734274747771023,7.858775758337036
5100,6.400967137503848,9.544685938927794,7.696540974411627
5400,6.58600401376341,8.957894492877253,7.55054135209469
5700,6.748320650422969,9.005737326358206,7.538958471202733
6000,6.6792184569897035,9.493418623549783,7.508410425518429
6300,5.7496596412514815,9.680413863580105,7.615048440659878
6600,6.628596627897784,10.939503508945656,7.7762301570035905
6900,6.808763258583871,9.181821904519362,7.610610040819771
7200,6.5908539436725375,8.477704174084995,7.373781284793756
7500,6.782199034560135,28.96775176885872,11.50199881271009
7800,6.690061298153784,9.28229974914126,7.670579183512656
8100,6.981825377078159,14.702863565775468,9.273089130410561
8400,5.653330709060689,13.123263800097588,7.667420502095194
8700,6.262916636741766,8.093035105761995,7.298426440928112
9000,6.606150904703043,8.670712663367002,7.642565556552114
9300,6.5470603043100475,9.108496074851086,7.667268899813652
9600,6.619203785549892,8.743536713732553,7.472993547331764
9900,6.599011641205602,9.217884032831174,7.739522470213119
10200,6.966651296273188,10.23595643108858,7.744164064309255
10500,6.902851143397635,8.576554187545444,7.70164608905635
10800,6.511428387489657,8.553468080731392,7.4885013764773145
11100,6.926464944127327,8.756484535868058,7.5216584653774365
11400,6.493549294405067,8.598504692452352,7.286394187031949
11700,6.444687208476314,11.924650916904293,7.961523357007616
12000,6.6728297689632665,17.678934207959376,9.295978505030714
