timestamp,min_cpu,max_cpu,avg_cpu
0,0.24400331050464394,0.4684470726080698,0.3553539845045905
300,0.29327340026709114,0.47005690219310786,0.3846016013883057
600,0.2607183254743327,0.4965676891938792,0.37973108032246583
900,0.3016168623823766,0.5561255046150175,0.4000031943106139
1200,0.2597583910583275,0.5179358873975504,0.39922698065737783
1500,0.22435523971346774,1.001931582384042,0.4591420617021885
1800,0.19340440219807328,1.6800927080411316,0.5040121245630846
2100,0.2753034396932069,0.5594293897262639,0.40405032172427385
2400,0.29135749373958436,0.4539310269951256,0.38008668024459896
2700,0.2343862993097056,4.76473596446398,1.3493775600899347
3000,0.2484599420656674,0.5288766547479203,0.3932791612924453
3300,0.2599294578159949,0.690950572999177,0.3996920414515807
3600,0.24417040964313433,0.5195551918342846,0.3667461595685619
3900,0.26455103804373115,0.5667547119624509,0.4155851427736075
4200,0.2499858517531045,0.4712729937008308,0.3853879849432678
4500,0.24754045678530118,0.6160114669876787,0.40176832428162274
4800,0.2612844955551184,0.48602859926467074,0.3868036423153076
5100,0.2589338286744369,0.8924503594942237,0.4665039835639825
5400,0.26438566040245115,1.6082550323537483,0.4999875125810327
5700,0.20316369054133956,0.5250815891585339,0.3840370583166014
6000,0.2406104483310159,0.5533895300452224,0.3744312054021121
6300,0.31386062185891006,4.6677191167461825,1.3427165323689068
6600,0.2814213306121709,0.5823703460361045,0.38422685246142513
6900,0.24859567436347396,0.7094468372732233,0.40749239003286886
7200,0.2630338059740525,0.5138616001765258,0.3815976324502003
7500,0.2624083502846313,0.6402286327850768,0.43247995466287187
7800,0.24011928043745667,0.5011048442908052,0.3770000543496949
8100,0.2887012385053297,0.5094393656179618,0.39848969604133766
8400,0.29273093956442076,0.48984385685542414,0.4091616108853149
8700,0.2568976273004202,0.8344392541250591,0.47082577133888587
9000,0.2725338165939501,1.5766225395473428,0.4942815014869633
9300,0.23267835141519475,0.5672577246356175,0.4060802055998319
9600,0.25484627312892966,0.4913947691686913,0.36153586483829436
9900,0.2926022498137824,4.600733058099231,1.4714730363528985
10200,0.30769623625366316,0.5963638131069356,0.40943761012029817
10500,0.22978021677705932,0.7140960029334531,0.42932481259474004
10800,0.2373991986621361,0.5473713167616624,0.37818378713022766
11100,0.2592303617477376,0.5876324293537496,0.3921912748111746
